concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
laboratory value,0.015037593984962405,0.027054570631114112,0.015037593984962405,0.015220035799045552,1769485,2261,275
medication,0.0036747818098300414,0.011926635606010894,0.0036747818098300414,0.004145755706797092,134430,2177,443
respiratory,0.016638935108153077,0.02780418878588596,0.016638935108153077,0.016653305803741355,36805738,601,109
hemodynamics,0.007246376811594203,0.004054520358868184,0.007246376811594203,0.004991948470209339,16390757,414,60
fluid balance,0.019830028328611898,0.009341990693078296,0.019830028328611898,0.009035316023689548,935758,353,25
infectiology,0.016,0.013333333333333332,0.016,0.0144,1766645,125,27
neurology,0.0,0.0,0.0,0.0,131116,112,14
renal replacement therapy,0.027522935779816515,0.025557011795543906,0.027522935779816515,0.025368966892700438,1229422,109,28
clinical score,0.0,0.0,0.0,0.0,1038568,93,26
sofa score,0.08333333333333333,0.06923076923076922,0.08333333333333333,0.06555555555555555,235894,60,27
demographics,0.0425531914893617,0.02127659574468085,0.0425531914893617,0.028368794326241134,24079,47,9
position,0.0,0.0,0.0,0.0,56552,40,1
nice data,0.0,0.0,0.0,0.0,1919,38,29
lda,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.04444444444444444,1369,30,6
admission information,0.0,0.0,0.0,0.0,2349,11,5
