ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.002,0.001,0.002,0.002,857312,952,451
EPIC,8,relevant,0.002,0.001,0.002,0.002,857312,952,451
EPIC,23,overall,0.001,0.001,0.001,0.001,405734,821,409
EPIC,23,relevant,0.001,0.001,0.001,0.001,405734,821,409
EPIC,27,overall,0.001,0.000,0.001,0.000,3252280,1460,700
EPIC,27,relevant,0.001,0.000,0.001,0.000,3252280,1460,700
HIX,9,overall,0.000,0.000,0.000,0.000,541466,917,494
HIX,9,relevant,0.000,0.000,0.000,0.000,541466,917,494
MV,15,overall,0.003,0.002,0.003,0.002,26640194,373,274
MV,15,relevant,0.003,0.002,0.003,0.002,26640194,373,274
MV,17,overall,0.004,0.004,0.004,0.004,26061169,460,352
MV,17,relevant,0.004,0.004,0.004,0.004,26061169,460,352
