ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.065,0.190,0.065,0.068,959462,1266,493
EPIC,8,relevant,0.065,0.190,0.065,0.068,959462,1266,493
EPIC,23,overall,0.086,0.135,0.086,0.095,450980,980,438
EPIC,23,relevant,0.086,0.135,0.086,0.095,450980,980,438
EPIC,27,overall,0.066,0.078,0.066,0.060,3699439,2092,733
EPIC,27,relevant,0.066,0.078,0.066,0.060,3699439,2092,733
HIX,9,overall,0.028,0.025,0.028,0.024,713881,1673,543
HIX,9,relevant,0.028,0.025,0.028,0.024,713881,1673,543
MV,15,overall,0.121,0.135,0.121,0.119,28744384,389,282
MV,15,relevant,0.121,0.135,0.121,0.119,28744384,389,282
MV,17,overall,0.109,0.152,0.109,0.109,26091303,477,359
MV,17,relevant,0.109,0.152,0.109,0.109,26091303,477,359
