ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.025,0.048,0.025,0.027,957833,1260,493
EPIC,8,relevant,0.025,0.048,0.025,0.027,957833,1260,493
EPIC,23,overall,0.030,0.043,0.030,0.031,450977,978,438
EPIC,23,relevant,0.030,0.043,0.030,0.031,450977,978,438
EPIC,27,overall,0.021,0.024,0.021,0.020,3624963,2055,733
EPIC,27,relevant,0.021,0.024,0.021,0.020,3624963,2055,733
HIX,9,overall,0.012,0.015,0.012,0.012,675003,1494,543
HIX,9,relevant,0.012,0.015,0.012,0.012,675003,1494,543
MV,15,overall,0.028,0.054,0.028,0.034,28744004,388,282
MV,15,relevant,0.028,0.054,0.028,0.034,28744004,388,282
MV,17,overall,0.029,0.040,0.029,0.030,26091275,476,359
MV,17,relevant,0.029,0.040,0.029,0.030,26091275,476,359
