concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
laboratory value,0.7431231485399915,0.7252278983730268,0.7431231485399915,0.7192624305152994,1774342,2363,275
medication,0.947992700729927,0.9484952113782457,0.947992700729927,0.9436927686802721,137480,2192,443
respiratory,0.7591836734693878,0.7373975113827499,0.7591836734693878,0.731924819724863,36832929,735,109
hemodynamics,0.9284552845528455,0.9144331735634688,0.9284552845528455,0.9163891014463499,16432564,615,60
fluid balance,0.7994505494505495,0.6721739833394994,0.7994505494505495,0.7200586048500429,1013344,364,25
infectiology,0.7761194029850746,0.8664119876806444,0.7761194029850746,0.7954520640319588,1768646,134,27
neurology,0.9322033898305084,0.8977280460206682,0.9322033898305084,0.9121814565362952,131419,118,14
renal replacement therapy,0.7339449541284404,0.7927370030581039,0.7339449541284404,0.7379054985908736,1229422,109,28
clinical score,0.845360824742268,0.87769112330968,0.845360824742268,0.8339363506211037,1039762,97,26
sofa score,0.6166666666666667,0.85,0.6166666666666667,0.6861111111111112,235894,60,27
demographics,0.8936170212765957,0.884498480243161,0.8936170212765957,0.8675941080196399,24079,47,9
position,0.875,1.0,0.875,0.9333333333333333,56552,40,1
nice data,0.7105263157894737,0.618421052631579,0.7105263157894737,0.6434837092731829,1919,38,29
lda,0.8333333333333334,0.9076923076923077,0.8333333333333334,0.8276767676767677,1369,30,6
admission information,0.8181818181818182,0.7181818181818183,0.8181818181818182,0.7575757575757575,2349,11,5
