,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,lda_catheter_arterial,0.0,0.0,0.0,3,0.0,662,lda,relevant
1,lda_catheter_central_venous,0.0,0.0,0.0,8,0.0,497,lda,relevant
2,lda_catheter_cvvh,0.0,0.0,0.0,4,0.0,55,lda,relevant
3,lda_catheter_picc,0.0,0.0,0.0,5,0.0,16,lda,relevant
4,lda_canula_tracheal,0.0,0.0,0.0,9,0.0,137,lda,relevant
5,saturation_o2_peripheral,0.0,0.0,0.0,34,0.0,78046,respiratory,relevant
6,height_measured,0.0,0.0,0.0,8,0.0,4509,demographics,relevant
7,nibp_mean,0.0,0.0,0.0,8,0.0,33612,hemodynamics,relevant
8,fluid_out_blood_loss,0.0,0.0,0.0,8,0.0,51,fluid balance,relevant
9,heart_rate_unspecified,0.0,0.0,0.0,66,0.0,2448813,hemodynamics,relevant
10,nibp_systolic,0.0,0.0,0.0,2,0.0,10315,hemodynamics,relevant
11,gcs_eye,0.0,0.0,0.0,11,0.0,14579,neurology,relevant
12,gcs_motor,0.0,0.0,0.0,11,0.0,15145,neurology,relevant
13,weight_text,0.0,0.0,0.0,1,0.0,13,demographics,relevant
14,access_pressure_cvvh,0.0,0.0,0.0,9,0.0,87116,renal replacement therapy,relevant
15,fluid_in_tube,0.004807692307692308,0.07142857142857142,0.00900900900900901,14,0.07142857142857142,82058,fluid balance,relevant
16,peep_set,0.0,0.0,0.0,11,0.0,1015889,respiratory,relevant
17,microbiology,0.0,0.0,0.0,815,0.0,27510,laboratory value,relevant
18,ideal_body_weight,0.0,0.0,0.0,12,0.0,6763,demographics,relevant
19,bmi,0.0,0.0,0.0,11,0.0,9561,demographics,relevant
20,nibp_unspecified,0.0,0.0,0.0,10,0.0,26933,hemodynamics,relevant
21,pulse_rate_monitor,0.0,0.0,0.0,2,0.0,72040,hemodynamics,relevant
22,fluid_out_urine,0.03333333333333333,0.07142857142857142,0.045454545454545456,14,0.07142857142857142,112295,fluid balance,relevant
23,fluid_in_blood_products,0.038461538461538464,0.125,0.058823529411764705,8,0.125,584,fluid balance,relevant
24,arterial_bp_unspecified,0.0,0.0,0.0,9,0.0,52337,hemodynamics,relevant
25,central_venous_pressure,0.0,0.0,0.0,6,0.0,128154,hemodynamics,relevant
26,fio2_set,0.0,0.0,0.0,12,0.0,1213657,respiratory,relevant
27,respiratory_rate_set,0.0,0.0,0.0,13,0.0,1270559,respiratory,relevant
28,tidal_volume_set,0.0,0.0,0.0,6,0.0,37520,respiratory,relevant
29,minute_volume_expiratory,0.0,0.0,0.0,13,0.0,1736619,respiratory,relevant
30,pupil_reflex_left,0.0,0.0,0.0,6,0.0,11749,neurology,relevant
31,pupil_diameter_left,0.0,0.0,0.0,8,0.0,11209,neurology,relevant
32,pupil_reflex_right,0.0,0.0,0.0,6,0.0,11690,neurology,relevant
33,pupil_diameter_right,0.0,0.0,0.0,8,0.0,11128,neurology,relevant
34,heart_rhythm_text,0.0,0.0,0.0,47,0.0,79508,hemodynamics,relevant
35,fio2_nice,0.0,0.0,0.0,3,0.0,23119,respiratory,relevant
36,fluid_out_cvvh_dialysis,0.0,0.0,0.0,17,0.0,4476,fluid balance,relevant
37,fluid_in_parenteral_nutrition,0.0,0.0,0.0,2,0.0,1555,fluid balance,relevant
38,fluid_in_iv_infusion_and_medications,0.0,0.0,0.0,90,0.0,191433,fluid balance,relevant
39,intrinsic_peep_measured,0.0,0.0,0.0,5,0.0,20115,respiratory,relevant
40,flow_trigger_set,0.0,0.0,0.0,8,0.0,1506384,respiratory,relevant
41,vent_mode,0.0,0.0,0.0,23,0.0,1095639,respiratory,relevant
42,pain_score_vas,0.0,0.0,0.0,5,0.0,6476,clinical score,relevant
43,rass_score,0.0,0.0,0.0,6,0.0,20399,neurology,relevant
44,cam_icu_score_q1,0.0,0.0,0.0,2,0.0,6084,clinical score,relevant
45,cam_icu_score_q2,0.0,0.0,0.0,2,0.0,4956,clinical score,relevant
46,cam_icu_score_q3,0.0,0.0,0.0,2,0.0,9161,clinical score,relevant
