ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.004,0.010,0.004,0.005,892107,1060,477
EPIC,8,relevant,0.004,0.010,0.004,0.005,892107,1060,477
EPIC,23,overall,0.003,0.011,0.003,0.004,429619,903,423
EPIC,23,relevant,0.003,0.011,0.003,0.004,429619,903,423
EPIC,27,overall,0.004,0.005,0.004,0.004,3337356,1647,722
EPIC,27,relevant,0.004,0.005,0.004,0.004,3337356,1647,722
HIX,9,overall,0.000,0.000,0.000,0.000,592987,1016,523
HIX,9,relevant,0.000,0.000,0.000,0.000,592987,1016,523
MV,15,overall,0.003,0.003,0.003,0.003,27418154,383,279
MV,15,relevant,0.003,0.003,0.003,0.003,27418154,383,279
MV,17,overall,0.009,0.026,0.009,0.012,26081606,466,355
MV,17,relevant,0.009,0.026,0.009,0.012,26081606,466,355
