ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,8,overall,0.009,0.019,0.009,0.010,957791,1255,493
EPIC,8,relevant,0.009,0.019,0.009,0.010,957791,1255,493
EPIC,23,overall,0.020,0.042,0.020,0.023,450844,973,438
EPIC,23,relevant,0.020,0.042,0.020,0.023,450844,973,438
EPIC,27,overall,0.011,0.011,0.011,0.010,3618697,1993,733
EPIC,27,relevant,0.011,0.011,0.011,0.010,3618697,1993,733
HIX,9,overall,0.006,0.020,0.006,0.007,661505,1387,542
HIX,9,relevant,0.006,0.020,0.006,0.007,661505,1387,542
MV,15,overall,0.026,0.031,0.026,0.025,28744004,388,282
MV,15,relevant,0.026,0.031,0.026,0.025,28744004,388,282
MV,17,overall,0.011,0.015,0.011,0.010,26091240,475,358
MV,17,relevant,0.011,0.015,0.011,0.010,26091240,475,358
