concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
laboratory value,0.09546033092914723,0.1662176090352587,0.09546033092914723,0.09859494828432934,1774029,2357,275
medication,0.023733455043359195,0.02795704616455403,0.023733455043359195,0.02325197592283112,137466,2191,443
respiratory,0.08169014084507042,0.08010452851396582,0.08169014084507042,0.07337364095232818,36828178,710,109
hemodynamics,0.03671328671328671,0.05088822227376444,0.03671328671328671,0.04118212676906066,16415026,572,60
fluid balance,0.11019283746556474,0.06511334863392125,0.11019283746556474,0.07167577334764073,1013339,363,25
infectiology,0.12686567164179105,0.06392777653087943,0.12686567164179105,0.0674031295672212,1768646,134,27
neurology,0.0423728813559322,0.039374185136897,0.0423728813559322,0.03813559322033898,131419,118,14
renal replacement therapy,0.09174311926605505,0.09484827099505999,0.09174311926605505,0.08983758641071107,1229422,109,28
clinical score,0.07216494845360824,0.05209621993127148,0.07216494845360824,0.05993662694693623,1039762,97,26
sofa score,0.16666666666666666,0.16674603174603175,0.16666666666666666,0.1484259259259259,235894,60,27
demographics,0.0425531914893617,0.031914893617021274,0.0425531914893617,0.03647416413373861,24079,47,9
position,0.05,0.03636363636363636,0.05,0.042105263157894736,56552,40,1
nice data,0.02631578947368421,0.10526315789473684,0.02631578947368421,0.042105263157894736,1919,38,29
lda,0.03333333333333333,0.03809523809523809,0.03333333333333333,0.035555555555555556,1369,30,6
admission information,0.0,0.0,0.0,0.0,2349,11,5
