,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,temperature_source_text,0.0,0.0,0.0,33,0.0,18913,infectiology,relevant
1,tracheostomy_size,0.0,0.0,0.0,7,0.0,1527,respiratory,relevant
2,gcs_motor,0.0,0.0,0.0,38,0.0,59444,neurology,relevant
3,gcs_eye,0.0,0.0,0.0,35,0.0,55345,neurology,relevant
4,gcs_verbal,0.0,0.0,0.0,39,0.0,53439,neurology,relevant
5,crrt_mode,0.36363636363636365,0.25,0.2962962962962963,16,0.25,263092,renal replacement therapy,relevant
6,type_administered_o2,0.0,0.0,0.0,187,0.0,50580,respiratory,relevant
7,fio2_hiflow,0.0,0.0,0.0,3,0.0,3209,respiratory,relevant
8,o2_flow_high_flow_oxygen,0.16666666666666666,0.017857142857142856,0.03225806451612903,56,0.017857142857142856,153785,respiratory,relevant
9,restrictive_policy,0.0,0.0,0.0,28,0.0,11867,admission information,relevant
10,lactate_dehydrogenase_unspecified,0.0,0.0,0.0,33,0.0,6134,laboratory value,relevant
11,cam_icu_score,0.0,0.0,0.0,13,0.0,21863,clinical score,relevant
12,amylase_unspecified,0.0,0.0,0.0,9,0.0,399,laboratory value,relevant
13,picco_pulse_pressure_variation,0.0,0.0,0.0,4,0.0,29726,hemodynamics,relevant
14,ultrafiltration_cvvh_measured,0.0,0.0,0.0,4,0.0,30867,renal replacement therapy,relevant
15,access_pressure_cvvh,0.0,0.0,0.0,14,0.0,58831,renal replacement therapy,relevant
16,return_pressure_cvvh,0.0,0.0,0.0,10,0.0,54209,renal replacement therapy,relevant
17,crrt_duration,0.0,0.0,0.0,1,0.0,498,renal replacement therapy,relevant
18,blood_flow_cvvh,0.0,0.0,0.0,21,0.0,528534,renal replacement therapy,relevant
19,effluent_pressure_cvvh,0.0,0.0,0.0,7,0.0,11124,renal replacement therapy,relevant
20,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,3,0.0,95884,fluid balance,relevant
21,ultrafiltration_cvvh_set,0.16666666666666666,0.06666666666666667,0.09523809523809522,15,0.06666666666666667,495791,renal replacement therapy,relevant
22,citrate_dosage_cvvh,0.0,0.0,0.0,8,0.0,424853,renal replacement therapy,relevant
23,pain_score_text,0.0,0.0,0.0,30,0.0,45777,clinical score,relevant
24,substitution_volume_cvvh,0.0,0.0,0.0,7,0.0,182922,renal replacement therapy,relevant
25,extravascular_lung_water_index,0.0,0.0,0.0,9,0.0,1301,hemodynamics,relevant
26,global_end_diastolic_volume_index,0.0,0.0,0.0,12,0.0,12033,hemodynamics,relevant
27,procalcitonin_unspecified,0.0,0.0,0.0,23,0.0,11333,laboratory value,relevant
28,ntpro_bnp_unspecified,0.0,0.0,0.0,18,0.0,429,laboratory value,relevant
29,troponin_i_hs,0.0,0.0,0.0,8,0.0,1600,laboratory value,relevant
30,glucose_measured_unspecified,1.0,0.016260162601626018,0.032,615,0.016260162601626018,87338,laboratory value,relevant
31,vancomycin_level,0.0,0.0,0.0,13,0.0,669,laboratory value,relevant
32,nice_adm_source,0.0,0.0,0.0,14,0.0,7036,nice data,relevant
33,pain_score_bps,0.0,0.0,0.0,2,0.0,4371,clinical score,relevant
34,fluid_in_flush,0.0,0.0,0.0,133,0.0,5230,fluid balance,relevant
35,pupil_diameter_right,0.0,0.0,0.0,15,0.0,46262,neurology,relevant
36,end_tidal_co2_measured,0.0,0.0,0.0,40,0.0,3736866,respiratory,relevant
37,respiratory_rate_measured,0.0,0.0,0.0,20,0.0,2745787,respiratory,relevant
38,nice_covid19Status,0.0,0.0,0.0,5,0.0,2056,nice data,relevant
39,ph_arterial,0.0,0.0,0.0,31,0.0,58000,laboratory value,relevant
40,po2_unspecified,0.0,0.0,0.0,6,0.0,13515,laboratory value,relevant
41,pco2_unspecified,0.0,0.0,0.0,9,0.0,10823,laboratory value,relevant
42,base_excess_unspecified,0.0,0.0,0.0,17,0.0,42394,laboratory value,relevant
43,bicarbonate_actual_unspecified,0.0,0.0,0.0,16,0.0,35955,laboratory value,relevant
44,sodium_unspecified,0.0,0.0,0.0,18,0.0,8007,laboratory value,relevant
45,potassium_unspecified,0.0,0.0,0.0,13,0.0,8085,laboratory value,relevant
46,fio2_set,0.0,0.0,0.0,136,0.0,3816151,respiratory,relevant
47,peak_inspiratory_pressure,0.0,0.0,0.0,23,0.0,4438250,respiratory,relevant
48,tidal_volume_expiratory_measured,0.0,0.0,0.0,4,0.0,1478863,respiratory,relevant
49,p01_measured,0.0,0.0,0.0,14,0.0,1945035,respiratory,relevant
50,arterial_bp_diastolic,0.0,0.0,0.0,10,0.0,4031569,hemodynamics,relevant
51,arterial_bp_mean,0.0,0.0,0.0,16,0.0,4254299,hemodynamics,relevant
52,arterial_bp_systolic,0.0,0.0,0.0,10,0.0,4032628,hemodynamics,relevant
53,cardiac_output_unspecified,0.0,0.0,0.0,13,0.0,6837,hemodynamics,relevant
54,central_venous_pressure,0.0,0.0,0.0,10,0.0,1493791,hemodynamics,relevant
55,heart_rate_unspecified,0.0,0.0,0.0,158,0.0,5246088,hemodynamics,relevant
56,nibp_diastolic,0.0,0.0,0.0,9,0.0,29407,hemodynamics,relevant
57,nibp_mean,0.0,0.0,0.0,18,0.0,79294,hemodynamics,relevant
58,nibp_systolic,0.0,0.0,0.0,11,0.0,38074,hemodynamics,relevant
59,pulmonary_artery_pressure_diastolic,0.0,0.0,0.0,2,0.0,5021,hemodynamics,relevant
60,pulmonary_artery_pressure_systolic,0.0,0.0,0.0,2,0.0,5021,hemodynamics,relevant
61,pulmonary_artery_pressure_mean,0.0,0.0,0.0,4,0.0,17120,hemodynamics,relevant
62,pulmonary_wedge_pressure,0.0,0.0,0.0,4,0.0,88,hemodynamics,relevant
63,heart_rhythm_text,0.0,0.0,0.0,256,0.0,150668,hemodynamics,relevant
64,systemic_vascular_resistance_index,0.0,0.0,0.0,11,0.0,71092,hemodynamics,relevant
65,systemic_vascular_resistance,0.0,0.0,0.0,10,0.0,13924,hemodynamics,relevant
66,fluid_out_cvvh_dialysis,0.2222222222222222,0.046511627906976744,0.07692307692307693,43,0.046511627906976744,15964,fluid balance,relevant
67,stroke_volume_variation,0.0,0.0,0.0,12,0.0,77078,hemodynamics,relevant
68,fluid_out_defecation,0.3333333333333333,0.07142857142857142,0.11764705882352941,56,0.07142857142857142,12608,fluid balance,relevant
69,fluid_in_tube,0.0,0.0,0.0,261,0.0,51914,fluid balance,relevant
70,temperature_bladder,0.0,0.0,0.0,8,0.0,787487,infectiology,relevant
71,temperature_unspecified,0.0,0.0,0.0,34,0.0,864972,infectiology,relevant
72,temperature_core,0.0,0.0,0.0,5,0.0,10933,infectiology,relevant
73,fluid_out_emesis_retention,0.25,0.020833333333333332,0.038461538461538464,48,0.020833333333333332,46866,fluid balance,relevant
74,stroke_volume_index,0.0,0.0,0.0,14,0.0,89137,hemodynamics,relevant
75,inspiratory_pressure_above_peep,0.0,0.0,0.0,42,0.0,2506117,respiratory,relevant
76,respiratory_rate_measured_spontaneous,0.0,0.0,0.0,11,0.0,4335494,respiratory,relevant
77,respiratory_rate_measured_ventilator,0.0,0.0,0.0,18,0.0,3707588,respiratory,relevant
78,respiratory_rate_set,0.0,0.0,0.0,31,0.0,2521594,respiratory,relevant
79,peep_unspecified,0.0,0.0,0.0,4,0.0,803539,respiratory,relevant
80,vent_mode_manual,0.0,0.0,0.0,3,0.0,28,respiratory,relevant
81,fluid_out_other,0.0,0.0,0.0,74,0.0,2329,fluid balance,relevant
82,vent_mode,0.0,0.0,0.0,66,0.0,6207485,respiratory,relevant
83,pupil_reflex_left,0.0,0.0,0.0,14,0.0,30487,neurology,relevant
84,pupil_reflex_right,0.0,0.0,0.0,15,0.0,39713,neurology,relevant
85,tidal_volume_expiratory_unspecified,0.0,0.0,0.0,1,0.0,19097,respiratory,relevant
86,tidal_volume_inspiratory_unspecified,0.0,0.0,0.0,2,0.0,22013,respiratory,relevant
87,fluid_out_drain,0.0,0.0,0.0,87,0.0,10811,fluid balance,relevant
88,o2_flow_unspecified,0.0,0.0,0.0,175,0.0,36919,respiratory,relevant
89,rass_score,0.0,0.0,0.0,44,0.0,97521,neurology,relevant
90,pain_score_vas,0.0,0.0,0.0,12,0.0,19047,clinical score,relevant
91,plateau_pressure,0.0,0.0,0.0,17,0.0,958195,respiratory,relevant
92,saturation_o2_peripheral,0.0,0.0,0.0,376,0.0,1852063,respiratory,relevant
93,pressure_trigger,0.0,0.0,0.0,8,0.0,17019,respiratory,relevant
94,fluid_out_flush,0.0,0.0,0.0,11,0.0,228,fluid balance,relevant
95,alkaline_phosphatase_unspecified,0.0,0.0,0.0,29,0.0,16069,laboratory value,relevant
96,asat_unspecified,0.0,0.0,0.0,24,0.0,14998,laboratory value,relevant
97,alat_unspecified,0.0,0.0,0.0,25,0.0,17511,laboratory value,relevant
98,po2_arterial,0.0,0.0,0.0,39,0.0,82714,laboratory value,relevant
99,bilirubin_unspecified,0.0,0.0,0.0,6,0.0,3348,laboratory value,relevant
100,calcium_ionised,0.0,0.0,0.0,22,0.0,45371,laboratory value,relevant
101,creatine_kinase_unspecified,0.0,0.0,0.0,16,0.0,2665,laboratory value,relevant
102,crp_unspecified,0.0,0.0,0.0,12,0.0,8624,laboratory value,relevant
103,creatinine_unspecified,0.0,0.0,0.0,11,0.0,6383,laboratory value,relevant
104,chloride_unspecified,0.0,0.0,0.0,7,0.0,8099,laboratory value,relevant
105,prothrombin_time_inr,0.0,0.0,0.0,30,0.0,4541,laboratory value,relevant
106,leukocytes_unspecified,0.0,0.0,0.0,21,0.0,19812,laboratory value,relevant
107,prothrombin_time_sec,0.0,0.0,0.0,23,0.0,5985,laboratory value,relevant
108,gamma_gt_unspecified,0.0,0.0,0.0,26,0.0,16905,laboratory value,relevant
109,d_dimer_unspecified,0.0,0.0,0.0,25,0.0,9090,laboratory value,relevant
110,anion_gap_unspecified,0.0,0.0,0.0,7,0.0,14891,laboratory value,relevant
111,lactate_unspecified,0.0,0.0,0.0,16,0.0,36205,laboratory value,relevant
112,creatine_kinase_mb_activity,0.0,0.0,0.0,16,0.0,554,laboratory value,relevant
113,tobramycin_trough_level,0.0,0.0,0.0,6,0.0,29,laboratory value,relevant
114,tobramycin_peak_level,0.0,0.0,0.0,5,0.0,7,laboratory value,relevant
115,vancomycin_trough_level,0.0,0.0,0.0,15,0.0,232,laboratory value,relevant
116,cough_reflex_text,0.0,0.0,0.0,13,0.0,10272,respiratory,relevant
117,height_unspecified,0.0,0.0,0.0,4,0.0,379,demographics,relevant
118,glucose_measured_whole_blood,0.0,0.0,0.0,4,0.0,18987,laboratory value,relevant
119,sodium_bloodgas,0.0,0.0,0.0,6,0.0,9680,laboratory value,relevant
120,potassium_bloodgas,0.0,0.0,0.0,8,0.0,15603,laboratory value,relevant
121,calcium_ratio,0.0,0.0,0.0,5,0.0,1693,laboratory value,relevant
122,rapid_shallow_breathing_index,0.0,0.0,0.0,11,0.0,1396737,respiratory,relevant
123,cardiac_index_unspecified,0.0,0.0,0.0,13,0.0,6506,hemodynamics,relevant
124,readmission_ic,0.0,0.0,0.0,9,0.0,3086,admission information,relevant
125,med_carbohydrates,0.0,0.0,0.0,81,0.0,34970,medication,relevant
126,med_amphotericin_b,0.0,0.0,0.0,13,0.0,4220,medication,relevant
127,med_piritramide,0.0,0.0,0.0,4,0.0,43,medication,relevant
128,med_midazolam,0.0,0.0,0.0,42,0.0,28953,medication,relevant
129,med_insulin_aspart,0.0,0.0,0.0,19,0.0,12561,medication,relevant
130,med_bisoprolol,0.0,0.0,0.0,16,0.0,149,medication,relevant
131,med_risperidone,0.0,0.0,0.0,8,0.0,63,medication,relevant
132,med_fluvastatin,0.0,0.0,0.0,7,0.0,43,medication,relevant
133,med_candesartan,0.0,0.0,0.0,3,0.0,8,medication,relevant
134,med_losartan,0.0,0.0,0.0,13,0.0,145,medication,relevant
135,med_carbasalate_calcium,0.0,0.0,0.0,6,0.0,259,medication,relevant
136,med_aciclovir,0.0,0.0,0.0,13,0.0,256,medication,relevant
137,med_thiamine_(vit_b1),0.0,0.0,0.0,13,0.0,1072,medication,relevant
138,med_venlafaxine,0.0,0.0,0.0,4,0.0,36,medication,relevant
139,med_calcium_combinations_with_vitamin_d_and/or_other_drugs,0.0,0.0,0.0,11,0.0,323,medication,relevant
140,med_vancomycin,1.0,0.06666666666666667,0.125,15,0.06666666666666667,1499,medication,relevant
141,med_sulfonamides_and_trimethoprim,0.0,0.0,0.0,2,0.0,103,medication,relevant
142,med_artificial_tears_and_other_indifferent_preparations,0.0,0.0,0.0,40,0.0,7069,medication,relevant
143,med_ticagrelor,0.0,0.0,0.0,5,0.0,39,medication,relevant
144,med_sodium_chloride,0.0,0.0,0.0,16,0.0,30243,medication,relevant
145,med_promethazine,0.0,0.0,0.0,5,0.0,59,medication,relevant
146,med_cefuroxime,0.0,0.0,0.0,12,0.0,1063,medication,relevant
147,med_morphine,0.0,0.0,0.0,41,0.0,4698,medication,relevant
148,med_insulins_and_analogues,0.0,0.0,0.0,2,0.0,94,medication,relevant
149,med_metamizole_sodium,0.0,0.0,0.0,2,0.0,21,medication,relevant
150,med_general_nutrients,0.022222222222222223,0.014705882352941176,0.017699115044247787,68,0.014705882352941176,24224,medication,relevant
151,med_dexmedetomidine,0.0,0.0,0.0,17,0.0,14429,medication,relevant
152,med_sodium_hypochlorite,0.0,0.0,0.0,2,0.0,68,medication,relevant
153,med_apixaban,0.0,0.0,0.0,6,0.0,50,medication,relevant
154,med_ascorbic_acid_(vit_c),0.0,0.0,0.0,13,0.0,840,medication,relevant
155,med_vasopressin_(argipressin),0.16666666666666666,0.2,0.1818181818181818,5,0.2,504,medication,relevant
156,med_colecalciferol,0.0,0.0,0.0,24,0.0,280,medication,relevant
