,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,temperature_source_text,0.071,0.057,0.063,53,0.057,35753,infectiology,relevant
1,tracheostomy_size,0.000,0.000,0.000,7,0.000,1527,respiratory,relevant
2,gcs_motor,0.231,0.070,0.107,43,0.070,62331,neurology,relevant
3,gcs_eye,0.067,0.026,0.038,38,0.026,62941,neurology,relevant
4,gcs_verbal,0.500,0.050,0.091,40,0.050,58063,neurology,relevant
5,crrt_mode,0.250,0.062,0.100,16,0.062,263092,renal replacement therapy,relevant
6,type_administered_o2,0.050,0.024,0.033,288,0.024,77684,respiratory,relevant
7,fio2_hiflow,0.013,0.250,0.025,4,0.250,6962,respiratory,relevant
8,o2_flow_high_flow_oxygen,0.292,0.089,0.136,79,0.089,154264,respiratory,relevant
9,restrictive_policy,0.000,0.000,0.000,28,0.000,11867,admission information,relevant
10,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,34,0.000,6138,laboratory value,relevant
11,cam_icu_score,0.000,0.000,0.000,14,0.000,24917,clinical score,relevant
12,amylase_unspecified,0.000,0.000,0.000,9,0.000,399,laboratory value,relevant
13,picco_pulse_pressure_variation,0.000,0.000,0.000,4,0.000,29726,hemodynamics,relevant
14,ultrafiltration_cvvh_measured,0.000,0.000,0.000,4,0.000,30867,renal replacement therapy,relevant
15,access_pressure_cvvh,0.000,0.000,0.000,14,0.000,58831,renal replacement therapy,relevant
16,return_pressure_cvvh,0.000,0.000,0.000,10,0.000,54209,renal replacement therapy,relevant
17,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
18,blood_flow_cvvh,0.000,0.000,0.000,22,0.000,529625,renal replacement therapy,relevant
19,effluent_pressure_cvvh,0.000,0.000,0.000,9,0.000,26220,renal replacement therapy,relevant
20,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
21,ultrafiltration_cvvh_set,0.048,0.062,0.054,16,0.062,522959,renal replacement therapy,relevant
22,citrate_dosage_cvvh,0.000,0.000,0.000,9,0.000,425036,renal replacement therapy,relevant
23,pain_score_text,0.005,0.025,0.009,40,0.025,45787,clinical score,relevant
24,substitution_volume_cvvh,0.000,0.000,0.000,7,0.000,182922,renal replacement therapy,relevant
25,extravascular_lung_water_index,0.000,0.000,0.000,10,0.000,1315,hemodynamics,relevant
26,global_end_diastolic_volume_index,0.000,0.000,0.000,13,0.000,12047,hemodynamics,relevant
27,procalcitonin_unspecified,0.000,0.000,0.000,23,0.000,11333,laboratory value,relevant
28,ntpro_bnp_unspecified,0.000,0.000,0.000,18,0.000,429,laboratory value,relevant
29,troponin_i_hs,0.000,0.000,0.000,8,0.000,1600,laboratory value,relevant
30,glucose_measured_unspecified,0.621,0.025,0.049,706,0.025,90550,laboratory value,relevant
31,vancomycin_level,0.000,0.000,0.000,13,0.000,669,laboratory value,relevant
32,nice_adm_source,0.000,0.000,0.000,14,0.000,7036,nice data,relevant
33,pain_score_bps,0.000,0.000,0.000,2,0.000,4371,clinical score,relevant
34,fluid_in_flush,0.041,0.014,0.021,145,0.014,6236,fluid balance,relevant
35,pupil_diameter_right,0.000,0.000,0.000,18,0.000,52436,neurology,relevant
