concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
laboratory value,0.0015706806282722514,0.0015755952739162705,0.0015706806282722514,0.001290587772917616,1443060,3820,312
medication,0.0007064641469445425,0.003801449933558729,0.0007064641469445425,0.0009477381430754798,472002,2831,618
fluid balance,0.0005837711617046118,0.0017513134851138354,0.0005837711617046118,0.0008756567425569177,471525,1713,25
respiratory,0.002613240418118467,0.004819976771196283,0.002613240418118467,0.0032035328202575587,90500627,1148,115
hemodynamics,0.0,0.0,0.0,0.0,35639026,652,63
nice data,0.004405286343612335,0.003709714815673545,0.004405286343612335,0.004027690371302706,43471,227,51
renal replacement therapy,0.0,0.0,0.0,0.0,6386367,208,36
neurology,0.0,0.0,0.0,0.0,305697,182,12
infectiology,0.006896551724137931,0.07586206896551724,0.006896551724137931,0.012643678160919542,2485391,145,25
position,0.0,0.0,0.0,0.0,60045,126,3
clinical score,0.0,0.0,0.0,0.0,1420778,125,28
demographics,0.0,0.0,0.0,0.0,19629,61,9
admission information,0.0,0.0,0.0,0.0,16556,58,8
lda,0.0,0.0,0.0,0.0,661,33,7
sofa score,0.0,0.0,0.0,0.0,90309,24,17
