concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
laboratory value,0.00885328836424958,0.04676647290051798,0.00885328836424958,0.01048433108324114,1762163,4744,322
medication,0.0012121212121212121,0.0028551293667572735,0.0012121212121212121,0.0015619799527845507,696048,4125,682
fluid balance,0.0027662517289073307,0.007360449071429701,0.0027662517289073307,0.0037801663137741106,795249,2169,27
respiratory,0.0037914691943127963,0.015578876100203112,0.0037914691943127963,0.00603433600843328,95543480,2110,121
hemodynamics,0.007592190889370932,0.0063928485349309646,0.007592190889370932,0.005519715281103567,37927558,922,63
nice data,0.018867924528301886,0.021257861635220122,0.018867924528301886,0.01999101527403414,52946,265,58
neurology,0.004098360655737705,0.07991803278688525,0.004098360655737705,0.007796881247500998,427327,244,12
renal replacement therapy,0.012396694214876033,0.044628099173553724,0.012396694214876033,0.019312744671596348,6962252,242,39
infectiology,0.0043859649122807015,0.0017278043593833066,0.0043859649122807015,0.002479023646071701,2674248,228,28
clinical score,0.005747126436781609,0.004454022988505747,0.005747126436781609,0.005018617451837462,1453680,174,28
position,0.0,0.0,0.0,0.0,72542,149,3
demographics,0.007633587786259542,0.0066157760814249365,0.007633587786259542,0.007088331515812433,28772,131,11
admission information,0.0,0.0,0.0,0.0,16559,61,9
sofa score,0.0,0.0,0.0,0.0,104364,41,26
lda,0.0,0.0,0.0,0.0,870,40,7
