,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,temperature_source_text,0.000,0.000,0.000,33,0.000,18913,infectiology,relevant
1,tracheostomy_size,0.000,0.000,0.000,7,0.000,1527,respiratory,relevant
2,gcs_motor,0.000,0.000,0.000,38,0.000,59444,neurology,relevant
3,gcs_eye,0.000,0.000,0.000,35,0.000,55345,neurology,relevant
4,gcs_verbal,0.000,0.000,0.000,39,0.000,53439,neurology,relevant
5,crrt_mode,0.364,0.250,0.296,16,0.250,263092,renal replacement therapy,relevant
6,type_administered_o2,0.000,0.000,0.000,187,0.000,50580,respiratory,relevant
7,fio2_hiflow,0.000,0.000,0.000,3,0.000,3209,respiratory,relevant
8,o2_flow_high_flow_oxygen,0.167,0.018,0.032,56,0.018,153785,respiratory,relevant
9,restrictive_policy,0.000,0.000,0.000,28,0.000,11867,admission information,relevant
10,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,33,0.000,6134,laboratory value,relevant
11,cam_icu_score,0.000,0.000,0.000,13,0.000,21863,clinical score,relevant
12,amylase_unspecified,0.000,0.000,0.000,9,0.000,399,laboratory value,relevant
13,picco_pulse_pressure_variation,0.000,0.000,0.000,4,0.000,29726,hemodynamics,relevant
14,ultrafiltration_cvvh_measured,0.000,0.000,0.000,4,0.000,30867,renal replacement therapy,relevant
15,access_pressure_cvvh,0.000,0.000,0.000,14,0.000,58831,renal replacement therapy,relevant
16,return_pressure_cvvh,0.000,0.000,0.000,10,0.000,54209,renal replacement therapy,relevant
17,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
18,blood_flow_cvvh,0.000,0.000,0.000,21,0.000,528534,renal replacement therapy,relevant
19,effluent_pressure_cvvh,0.000,0.000,0.000,7,0.000,11124,renal replacement therapy,relevant
20,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
21,ultrafiltration_cvvh_set,0.167,0.067,0.095,15,0.067,495791,renal replacement therapy,relevant
22,citrate_dosage_cvvh,0.000,0.000,0.000,8,0.000,424853,renal replacement therapy,relevant
23,pain_score_text,0.000,0.000,0.000,30,0.000,45777,clinical score,relevant
24,substitution_volume_cvvh,0.000,0.000,0.000,7,0.000,182922,renal replacement therapy,relevant
25,extravascular_lung_water_index,0.000,0.000,0.000,9,0.000,1301,hemodynamics,relevant
26,global_end_diastolic_volume_index,0.000,0.000,0.000,12,0.000,12033,hemodynamics,relevant
27,procalcitonin_unspecified,0.000,0.000,0.000,23,0.000,11333,laboratory value,relevant
28,ntpro_bnp_unspecified,0.000,0.000,0.000,18,0.000,429,laboratory value,relevant
29,troponin_i_hs,0.000,0.000,0.000,8,0.000,1600,laboratory value,relevant
30,glucose_measured_unspecified,1.000,0.016,0.032,615,0.016,87338,laboratory value,relevant
31,vancomycin_level,0.000,0.000,0.000,13,0.000,669,laboratory value,relevant
32,nice_adm_source,0.000,0.000,0.000,14,0.000,7036,nice data,relevant
33,pain_score_bps,0.000,0.000,0.000,2,0.000,4371,clinical score,relevant
34,fluid_in_flush,0.000,0.000,0.000,133,0.000,5230,fluid balance,relevant
35,pupil_diameter_right,0.000,0.000,0.000,15,0.000,46262,neurology,relevant
36,end_tidal_co2_measured,0.000,0.000,0.000,40,0.000,3736866,respiratory,relevant
37,respiratory_rate_measured,0.000,0.000,0.000,20,0.000,2745787,respiratory,relevant
38,nice_covid19Status,0.000,0.000,0.000,5,0.000,2056,nice data,relevant
39,ph_arterial,0.000,0.000,0.000,31,0.000,58000,laboratory value,relevant
40,po2_unspecified,0.000,0.000,0.000,6,0.000,13515,laboratory value,relevant
41,pco2_unspecified,0.000,0.000,0.000,9,0.000,10823,laboratory value,relevant
42,base_excess_unspecified,0.000,0.000,0.000,17,0.000,42394,laboratory value,relevant
43,bicarbonate_actual_unspecified,0.000,0.000,0.000,16,0.000,35955,laboratory value,relevant
44,sodium_unspecified,0.000,0.000,0.000,18,0.000,8007,laboratory value,relevant
45,potassium_unspecified,0.000,0.000,0.000,13,0.000,8085,laboratory value,relevant
46,fio2_set,0.000,0.000,0.000,136,0.000,3816151,respiratory,relevant
47,peak_inspiratory_pressure,0.000,0.000,0.000,23,0.000,4438250,respiratory,relevant
48,tidal_volume_expiratory_measured,0.000,0.000,0.000,4,0.000,1478863,respiratory,relevant
49,p01_measured,0.000,0.000,0.000,14,0.000,1945035,respiratory,relevant
50,arterial_bp_diastolic,0.000,0.000,0.000,10,0.000,4031569,hemodynamics,relevant
51,arterial_bp_mean,0.000,0.000,0.000,16,0.000,4254299,hemodynamics,relevant
52,arterial_bp_systolic,0.000,0.000,0.000,10,0.000,4032628,hemodynamics,relevant
53,cardiac_output_unspecified,0.000,0.000,0.000,13,0.000,6837,hemodynamics,relevant
54,central_venous_pressure,0.000,0.000,0.000,10,0.000,1493791,hemodynamics,relevant
55,heart_rate_unspecified,0.000,0.000,0.000,158,0.000,5246088,hemodynamics,relevant
56,nibp_diastolic,0.000,0.000,0.000,9,0.000,29407,hemodynamics,relevant
57,nibp_mean,0.000,0.000,0.000,18,0.000,79294,hemodynamics,relevant
58,nibp_systolic,0.000,0.000,0.000,11,0.000,38074,hemodynamics,relevant
59,pulmonary_artery_pressure_diastolic,0.000,0.000,0.000,2,0.000,5021,hemodynamics,relevant
60,pulmonary_artery_pressure_systolic,0.000,0.000,0.000,2,0.000,5021,hemodynamics,relevant
61,pulmonary_artery_pressure_mean,0.000,0.000,0.000,4,0.000,17120,hemodynamics,relevant
62,pulmonary_wedge_pressure,0.000,0.000,0.000,4,0.000,88,hemodynamics,relevant
63,heart_rhythm_text,0.000,0.000,0.000,256,0.000,150668,hemodynamics,relevant
64,systemic_vascular_resistance_index,0.000,0.000,0.000,11,0.000,71092,hemodynamics,relevant
65,systemic_vascular_resistance,0.000,0.000,0.000,10,0.000,13924,hemodynamics,relevant
66,fluid_out_cvvh_dialysis,0.222,0.047,0.077,43,0.047,15964,fluid balance,relevant
67,stroke_volume_variation,0.000,0.000,0.000,12,0.000,77078,hemodynamics,relevant
