,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.6470588235294118,0.88,0.7457627118644068,25,0.88,0.88,51348,laboratory value,relevant
1,unmapped,0.46611829220524875,0.8333333333333334,0.5978397387591057,1428,0.8333333333333334,0.8333333333333334,29654188,unmapped,irrelevant
2,fio2_hiflow,0.0,0.0,0.0,3,0.0,0.0,5723,respiratory,relevant
3,o2_flow_high_flow_oxygen,1.0,0.21428571428571427,0.35294117647058826,14,0.21428571428571427,0.21428571428571427,149827,respiratory,relevant
4,lactate_dehydrogenase_unspecified,0.9545454545454546,0.8076923076923077,0.875,26,0.8076923076923077,0.8076923076923077,16864,laboratory value,relevant
5,amylase_unspecified,0.75,1.0,0.8571428571428571,3,1.0,1.0,1161,laboratory value,relevant
6,picco_pulse_pressure_variation,1.0,0.6666666666666666,0.8,6,0.6666666666666666,0.6666666666666666,36725,hemodynamics,relevant
7,ultrafiltration_cvvh_measured,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,0.3333333333333333,30774,renal replacement therapy,relevant
8,access_pressure_cvvh,0.6956521739130435,0.64,0.6666666666666666,25,0.64,0.64,518199,renal replacement therapy,relevant
9,return_pressure_cvvh,1.0,0.6,0.7499999999999999,25,0.6,0.6,519061,renal replacement therapy,relevant
10,crrt_duration,0.0,0.0,0.0,1,0.0,0.0,498,renal replacement therapy,relevant
11,blood_flow_cvvh,1.0,0.5625,0.72,16,0.5625,0.5625,182026,renal replacement therapy,relevant
12,effluent_pressure_cvvh,1.0,0.8095238095238095,0.8947368421052632,21,0.8095238095238095,0.8095238095238095,485443,renal replacement therapy,relevant
13,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,3,0.0,0.0,95884,fluid balance,relevant
14,ultrafiltration_cvvh_set,0.5625,0.5,0.5294117647058824,18,0.5,0.5,515601,renal replacement therapy,relevant
15,substitution_volume_cvvh,0.0,0.0,0.0,5,0.0,0.0,117609,renal replacement therapy,relevant
16,procalcitonin_unspecified,1.0,0.9230769230769231,0.9600000000000001,13,0.9230769230769231,0.9230769230769231,12070,laboratory value,relevant
17,glucose_measured_unspecified,0.7,0.3088235294117647,0.4285714285714286,68,0.3088235294117647,0.3088235294117647,103913,laboratory value,relevant
18,vancomycin_level,0.0,0.0,0.0,2,0.0,0.0,328,laboratory value,relevant
19,pupil_diameter_right,0.0,0.0,0.0,3,0.0,0.0,4431,neurology,relevant
20,end_tidal_co2_measured,0.9166666666666666,0.5945945945945946,0.7213114754098361,37,0.5945945945945946,0.5945945945945946,3832478,respiratory,relevant
21,ph_arterial,1.0,0.125,0.2222222222222222,24,0.125,0.125,63898,laboratory value,relevant
22,po2_unspecified,0.6666666666666666,0.25,0.36363636363636365,8,0.25,0.25,22906,laboratory value,relevant
23,pco2_unspecified,0.6666666666666666,0.9090909090909091,0.7692307692307692,11,0.9090909090909091,0.9090909090909091,24546,laboratory value,relevant
24,base_excess_unspecified,0.9166666666666666,0.7857142857142857,0.8461538461538461,14,0.7857142857142857,0.7857142857142857,59930,laboratory value,relevant
25,bicarbonate_actual_unspecified,0.9166666666666666,0.7333333333333333,0.8148148148148148,15,0.7333333333333333,0.7333333333333333,61991,laboratory value,relevant
26,sodium_unspecified,0.6944444444444444,0.8928571428571429,0.78125,28,0.8928571428571429,0.8928571428571429,51474,laboratory value,relevant
27,fio2_set,0.391304347826087,0.5294117647058824,0.45,34,0.5294117647058824,0.5294117647058824,4253623,respiratory,relevant
28,peak_inspiratory_pressure,0.9444444444444444,0.4594594594594595,0.6181818181818182,37,0.4594594594594595,0.4594594594594595,4592251,respiratory,relevant
29,tidal_volume_expiratory_measured,0.0,0.0,0.0,4,0.0,0.0,1478863,respiratory,relevant
30,p01_measured,1.0,0.25,0.4,16,0.25,0.25,1958402,respiratory,relevant
31,arterial_bp_diastolic,0.5,0.2,0.28571428571428575,10,0.2,0.2,4031569,hemodynamics,relevant
32,arterial_bp_mean,0.47058823529411764,0.5333333333333333,0.5,15,0.5333333333333333,0.5333333333333333,4254298,hemodynamics,relevant
33,arterial_bp_systolic,0.3,0.3,0.3,10,0.3,0.3,4032628,hemodynamics,relevant
34,heart_rate_unspecified,0.9747899159663865,0.8592592592592593,0.9133858267716535,135,0.8592592592592593,0.8592592592592593,8852403,hemodynamics,relevant
35,nibp_diastolic,0.0,0.0,0.0,9,0.0,0.0,29407,hemodynamics,relevant
36,nibp_mean,0.46153846153846156,0.375,0.41379310344827586,16,0.375,0.375,79200,hemodynamics,relevant
37,nibp_systolic,0.0,0.0,0.0,10,0.0,0.0,38036,hemodynamics,relevant
38,fluid_in_oral,0.3333333333333333,0.9705882352941176,0.4962406015037593,34,0.9705882352941176,0.9705882352941176,21047,fluid balance,relevant
39,fluid_out_urine,0.6428571428571429,0.1956521739130435,0.30000000000000004,46,0.1956521739130435,0.1956521739130435,425578,fluid balance,relevant
40,fluid_out_defecation,1.0,0.4857142857142857,0.6538461538461539,35,0.4857142857142857,0.4857142857142857,37564,fluid balance,relevant
41,fluid_in_tube,0.36,0.2571428571428571,0.3,35,0.2571428571428571,0.2571428571428571,92215,fluid balance,relevant
42,temperature_bladder,1.0,1.0,1.0,10,1.0,1.0,794871,infectiology,relevant
43,fluid_out_emesis_retention,0.9259259259259259,0.7142857142857143,0.8064516129032259,35,0.7142857142857143,0.7142857142857143,96603,fluid balance,relevant
44,inspiratory_pressure_above_peep,0.9523809523809523,0.625,0.7547169811320755,64,0.625,0.625,3998886,respiratory,relevant
45,respiratory_rate_measured_spontaneous,0.2727272727272727,0.3,0.28571428571428564,10,0.3,0.3,4331935,respiratory,relevant
46,respiratory_rate_measured_ventilator,1.0,0.34615384615384615,0.5142857142857142,26,0.34615384615384615,0.34615384615384615,3792737,respiratory,relevant
47,peep_unspecified,0.0,0.0,0.0,4,0.0,0.0,803539,respiratory,relevant
48,pupil_diameter_left,0.0,0.0,0.0,3,0.0,0.0,4435,neurology,relevant
49,lung_compliance_unspecified,0.0,0.0,0.0,5,0.0,0.0,911018,respiratory,relevant
50,tidal_volume_expiratory_unspecified,0.0,0.0,0.0,1,0.0,0.0,19097,respiratory,relevant
51,inspiratory_time_perc,0.0,0.0,0.0,1,0.0,0.0,2923,respiratory,relevant
52,tidal_volume_inspiratory_unspecified,0.0,0.0,0.0,2,0.0,0.0,22013,respiratory,relevant
53,o2_flow_unspecified,1.0,0.43333333333333335,0.6046511627906976,30,0.43333333333333335,0.43333333333333335,69551,respiratory,relevant
54,plateau_pressure,0.875,0.6363636363636364,0.7368421052631579,22,0.6363636363636364,0.6363636363636364,979691,respiratory,relevant
55,saturation_o2_peripheral,0.6288659793814433,0.9242424242424242,0.7484662576687117,66,0.9242424242424242,0.9242424242424242,3545926,respiratory,relevant
56,pressure_trigger,0.0,0.0,0.0,2,0.0,0.0,616,respiratory,relevant
57,hemoglobin_unspecified,0.8846153846153846,0.7931034482758621,0.8363636363636363,29,0.7931034482758621,0.7931034482758621,71291,laboratory value,relevant
58,alkaline_phosphatase_unspecified,1.0,0.32,0.48484848484848486,25,0.32,0.32,16014,laboratory value,relevant
59,asat_unspecified,0.92,1.0,0.9583333333333334,23,1.0,1.0,16506,laboratory value,relevant
60,alat_unspecified,1.0,0.92,0.9583333333333334,25,0.92,0.92,19322,laboratory value,relevant
61,albumin_unspecified,0.8695652173913043,0.9090909090909091,0.888888888888889,22,0.9090909090909091,0.9090909090909091,15410,laboratory value,relevant
62,aptt_unspecified,1.0,0.8947368421052632,0.9444444444444444,19,0.8947368421052632,0.8947368421052632,14479,laboratory value,relevant
63,po2_arterial,0.6470588235294118,0.39285714285714285,0.4888888888888888,28,0.39285714285714285,0.39285714285714285,82553,laboratory value,relevant
64,bilirubin_unspecified,0.0,0.0,0.0,5,0.0,0.0,3345,laboratory value,relevant
65,calcium_unspecified,0.3870967741935484,1.0,0.5581395348837209,12,1.0,1.0,8611,laboratory value,relevant
66,calcium_ionised,0.6666666666666666,0.16666666666666666,0.26666666666666666,12,0.16666666666666666,0.16666666666666666,43469,laboratory value,relevant
67,creatine_kinase_unspecified,1.0,0.8888888888888888,0.9411764705882353,18,0.8888888888888888,0.8888888888888888,15880,laboratory value,relevant
68,crp_unspecified,1.0,0.72,0.8372093023255813,25,0.72,0.72,32176,laboratory value,relevant
69,creatinine_unspecified,0.6956521739130435,0.8421052631578947,0.761904761904762,19,0.8421052631578947,0.8421052631578947,24182,laboratory value,relevant
70,chloride_unspecified,0.6842105263157895,0.8125,0.742857142857143,16,0.8125,0.8125,40144,laboratory value,relevant
71,hematocrit_unspecified,0.9,0.8181818181818182,0.8571428571428572,22,0.8181818181818182,0.8181818181818182,40008,laboratory value,relevant
72,phosphate_unspecified,0.8148148148148148,1.0,0.8979591836734693,22,1.0,1.0,25221,laboratory value,relevant
73,leukocytes_unspecified,0.8,0.36363636363636365,0.5000000000000001,22,0.36363636363636365,0.36363636363636365,31921,laboratory value,relevant
74,thrombocytes_unspecified,0.45,0.8181818181818182,0.5806451612903226,11,0.8181818181818182,0.8181818181818182,18147,laboratory value,relevant
75,magnesium_unspecified,0.9130434782608695,0.9545454545454546,0.9333333333333332,22,0.9545454545454546,0.9545454545454546,25309,laboratory value,relevant
76,ureum_unspecified,0.8148148148148148,0.9166666666666666,0.8627450980392156,24,0.9166666666666666,0.9166666666666666,29131,laboratory value,relevant
77,prothrombin_time_sec,0.3333333333333333,0.46153846153846156,0.3870967741935484,13,0.46153846153846156,0.46153846153846156,6448,laboratory value,relevant
78,gamma_gt_unspecified,1.0,0.64,0.7804878048780487,25,0.64,0.64,17730,laboratory value,relevant
79,anion_gap_unspecified,0.6,0.5,0.5454545454545454,6,0.5,0.5,14883,laboratory value,relevant
80,lactate_unspecified,0.6923076923076923,0.8181818181818182,0.7500000000000001,11,0.8181818181818182,0.8181818181818182,34516,laboratory value,relevant
81,height_unspecified,0.0,0.0,0.0,3,0.0,0.0,378,demographics,relevant
82,glucose_measured_whole_blood,0.0,0.0,0.0,3,0.0,0.0,18981,laboratory value,relevant
83,sodium_bloodgas,0.5,0.14285714285714285,0.22222222222222224,7,0.14285714285714285,0.14285714285714285,15374,laboratory value,relevant
84,potassium_bloodgas,0.0,0.0,0.0,7,0.0,0.0,15582,laboratory value,relevant
85,calcium_ratio,0.0,0.0,0.0,3,0.0,0.0,1675,laboratory value,relevant
86,rapid_shallow_breathing_index,1.0,0.2222222222222222,0.3636363636363636,9,0.2222222222222222,0.2222222222222222,1396732,respiratory,relevant
87,med_dexmedetomidine,0.75,1.0,0.8571428571428571,6,1.0,1.0,7037,medication,relevant
88,med_vancomycin,1.0,0.3333333333333333,0.5,6,0.3333333333333333,0.3333333333333333,1803,medication,relevant
89,med_ascorbic_acid_(vit_c),1.0,1.0,1.0,1,1.0,1.0,425,medication,relevant
90,med_sodium_chloride,0.0,0.0,0.0,5,0.0,0.0,28278,medication,relevant
91,med_anidulafungin,1.0,1.0,1.0,1,1.0,1.0,153,medication,relevant
92,med_general_nutrients,0.5238095238095238,0.7857142857142857,0.6285714285714286,14,0.7857142857142857,0.7857142857142857,11340,medication,relevant
93,med_acetylcysteine,1.0,1.0,1.0,1,1.0,1.0,900,medication,relevant
94,med_amiodarone,0.6666666666666666,0.8,0.7272727272727272,5,0.8,0.8,1323,medication,relevant
95,med_carbohydrates,0.9,0.75,0.8181818181818182,12,0.75,0.75,10498,medication,relevant
96,med_electrolytes_with_carbohydrates,1.0,0.6666666666666666,0.8,3,0.6666666666666666,0.6666666666666666,1746,medication,relevant
97,med_electrolytes,0.7222222222222222,0.7647058823529411,0.7428571428571428,17,0.7647058823529411,0.7647058823529411,64177,medication,relevant
98,med_clonidine,1.0,1.0,1.0,5,1.0,1.0,6560,medication,relevant
99,med_calcium_gluconate,1.0,1.0,1.0,1,1.0,1.0,436,medication,relevant
100,med_enoximone,1.0,1.0,1.0,1,1.0,1.0,156,medication,relevant
101,med_furosemide,0.8333333333333334,1.0,0.9090909090909091,10,1.0,1.0,5222,medication,relevant
102,med_haloperidol,1.0,1.0,1.0,4,1.0,1.0,1414,medication,relevant
103,med_insulin_aspart,1.0,1.0,1.0,5,1.0,1.0,17762,medication,relevant
104,med_ipratropium_bromide,1.0,1.0,1.0,1,1.0,1.0,195,medication,relevant
105,med_potassium_chloride,0.8571428571428571,0.75,0.7999999999999999,8,0.75,0.75,5689,medication,relevant
106,med_lorazepam,1.0,1.0,1.0,2,1.0,1.0,437,medication,relevant
107,med_metoprolol,1.0,1.0,1.0,6,1.0,1.0,2617,medication,relevant
108,med_midazolam,1.0,0.7777777777777778,0.8750000000000001,9,0.7777777777777778,0.7777777777777778,19151,medication,relevant
109,med_morphine,0.8333333333333334,1.0,0.9090909090909091,5,1.0,1.0,4224,medication,relevant
110,med_remifentanil,0.75,0.75,0.75,4,0.75,0.75,20420,medication,relevant
111,med_rocuronium_bromide,0.8888888888888888,1.0,0.9411764705882353,8,1.0,1.0,7534,medication,relevant
112,med_simvastatin,1.0,1.0,1.0,1,1.0,1.0,101,medication,relevant
113,med_voriconazole,1.0,0.25,0.4,4,0.25,0.25,1054,medication,relevant
114,med_norepinephrine,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,0.8571428571428571,0.8571428571428571,34147,medication,relevant
115,med_propofol,0.7,0.7777777777777778,0.7368421052631577,9,0.7777777777777778,0.7777777777777778,34237,medication,relevant
116,cardiac_output_continuous_unspecified,1.0,1.0,1.0,9,1.0,1.0,79527,hemodynamics,relevant
117,peep_total,0.6666666666666666,0.6666666666666666,0.6666666666666666,6,0.6666666666666666,0.6666666666666666,444684,respiratory,relevant
118,temperature_blood,0.8333333333333334,0.2631578947368421,0.39999999999999997,19,0.2631578947368421,0.2631578947368421,39406,infectiology,relevant
119,stroke_volume_variation,1.0,0.75,0.8571428571428571,8,0.75,0.75,77478,hemodynamics,relevant
120,intrathoracic_blood_volume_index,0.0,0.0,0.0,3,0.0,0.0,1366,hemodynamics,relevant
121,anti_xa_unspecified,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.6666666666666666,0.6666666666666666,1711,laboratory value,relevant
122,reticulocytes_unspecified,0.0,0.0,0.0,3,0.0,0.0,5137,laboratory value,relevant
123,ferritin_unspecified,0.9333333333333333,1.0,0.9655172413793104,14,1.0,1.0,10140,laboratory value,relevant
