,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.0,0.0,0.0,24,0.0,0.0,50991,laboratory value,relevant
1,unmapped,0.030927835051546393,0.0037267080745341614,0.006651884700665189,805,0.0037267080745341614,0.0037267080745341614,25893889,unmapped,irrelevant
2,fio2_hiflow,0.0,0.0,0.0,3,0.0,0.0,5723,respiratory,relevant
3,o2_flow_high_flow_oxygen,0.3333333333333333,0.2857142857142857,0.30769230769230765,14,0.2857142857142857,0.2857142857142857,149827,respiratory,relevant
4,lactate_dehydrogenase_unspecified,0.0,0.0,0.0,24,0.0,0.0,16548,laboratory value,relevant
5,amylase_unspecified,0.0,0.0,0.0,3,0.0,0.0,1161,laboratory value,relevant
6,picco_pulse_pressure_variation,0.0,0.0,0.0,6,0.0,0.0,36725,hemodynamics,relevant
7,ultrafiltration_cvvh_measured,0.0,0.0,0.0,2,0.0,0.0,27680,renal replacement therapy,relevant
8,access_pressure_cvvh,0.0,0.0,0.0,23,0.0,0.0,504138,renal replacement therapy,relevant
9,return_pressure_cvvh,0.0,0.0,0.0,23,0.0,0.0,504097,renal replacement therapy,relevant
10,crrt_duration,0.0,0.0,0.0,1,0.0,0.0,498,renal replacement therapy,relevant
11,blood_flow_cvvh,0.0,0.0,0.0,15,0.0,0.0,181902,renal replacement therapy,relevant
12,effluent_pressure_cvvh,0.0,0.0,0.0,18,0.0,0.0,469693,renal replacement therapy,relevant
13,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,3,0.0,0.0,95884,fluid balance,relevant
14,ultrafiltration_cvvh_set,0.0,0.0,0.0,17,0.0,0.0,512531,renal replacement therapy,relevant
15,substitution_volume_cvvh,0.0,0.0,0.0,4,0.0,0.0,97433,renal replacement therapy,relevant
16,procalcitonin_unspecified,0.0,0.0,0.0,12,0.0,0.0,11932,laboratory value,relevant
17,glucose_measured_unspecified,0.6666666666666666,0.03125,0.05970149253731343,64,0.03125,0.03125,101986,laboratory value,relevant
18,end_tidal_co2_measured,0.0,0.0,0.0,33,0.0,0.0,3798969,respiratory,relevant
19,ph_arterial,1.0,0.041666666666666664,0.07999999999999999,24,0.041666666666666664,0.041666666666666664,63898,laboratory value,relevant
20,po2_unspecified,0.0,0.0,0.0,8,0.0,0.0,22906,laboratory value,relevant
21,pco2_unspecified,0.0,0.0,0.0,11,0.0,0.0,24546,laboratory value,relevant
22,base_excess_unspecified,0.0,0.0,0.0,14,0.0,0.0,59930,laboratory value,relevant
23,bicarbonate_actual_unspecified,0.0,0.0,0.0,15,0.0,0.0,61991,laboratory value,relevant
24,sodium_unspecified,0.0,0.0,0.0,27,0.0,0.0,51117,laboratory value,relevant
25,fio2_set,0.0,0.0,0.0,34,0.0,0.0,4253623,respiratory,relevant
26,peak_inspiratory_pressure,0.3333333333333333,0.029411764705882353,0.05405405405405406,34,0.029411764705882353,0.029411764705882353,4564520,respiratory,relevant
27,tidal_volume_expiratory_measured,0.0,0.0,0.0,4,0.0,0.0,1478863,respiratory,relevant
28,p01_measured,0.0,0.0,0.0,15,0.0,0.0,1897728,respiratory,relevant
29,arterial_bp_diastolic,0.0,0.0,0.0,10,0.0,0.0,4031569,hemodynamics,relevant
30,arterial_bp_mean,0.0,0.0,0.0,15,0.0,0.0,4254298,hemodynamics,relevant
31,arterial_bp_systolic,0.0,0.0,0.0,10,0.0,0.0,4032628,hemodynamics,relevant
32,heart_rate_unspecified,0.0,0.0,0.0,31,0.0,0.0,8476050,hemodynamics,relevant
33,nibp_diastolic,0.0,0.0,0.0,9,0.0,0.0,29407,hemodynamics,relevant
34,nibp_mean,0.0,0.0,0.0,16,0.0,0.0,79200,hemodynamics,relevant
35,nibp_systolic,0.0,0.0,0.0,9,0.0,0.0,29435,hemodynamics,relevant
36,fluid_in_oral,0.0,0.0,0.0,27,0.0,0.0,12345,fluid balance,relevant
37,fluid_out_urine,0.0,0.0,0.0,43,0.0,0.0,375430,fluid balance,relevant
38,fluid_out_defecation,0.0,0.0,0.0,32,0.0,0.0,37042,fluid balance,relevant
39,temperature_bladder,0.0,0.0,0.0,5,0.0,0.0,787563,infectiology,relevant
40,fluid_in_tube,0.08333333333333333,0.07407407407407407,0.07843137254901962,27,0.07407407407407407,0.07407407407407407,77724,fluid balance,relevant
41,inspiratory_pressure_above_peep,0.5,0.02,0.038461538461538464,50,0.02,0.02,3853750,respiratory,relevant
42,respiratory_rate_measured_spontaneous,0.0,0.0,0.0,10,0.0,0.0,4331935,respiratory,relevant
43,respiratory_rate_measured_ventilator,0.0,0.0,0.0,25,0.0,0.0,3737224,respiratory,relevant
44,peep_unspecified,0.0,0.0,0.0,4,0.0,0.0,803539,respiratory,relevant
45,lung_compliance_unspecified,0.0,0.0,0.0,5,0.0,0.0,911018,respiratory,relevant
46,tidal_volume_expiratory_unspecified,0.0,0.0,0.0,1,0.0,0.0,19097,respiratory,relevant
47,inspiratory_time_perc,0.0,0.0,0.0,1,0.0,0.0,2923,respiratory,relevant
48,tidal_volume_inspiratory_unspecified,0.0,0.0,0.0,2,0.0,0.0,22013,respiratory,relevant
49,o2_flow_unspecified,0.0,0.0,0.0,26,0.0,0.0,66162,respiratory,relevant
50,plateau_pressure,0.0,0.0,0.0,20,0.0,0.0,966121,respiratory,relevant
51,saturation_o2_peripheral,0.0,0.0,0.0,25,0.0,0.0,2008053,respiratory,relevant
52,pressure_trigger,0.0,0.0,0.0,2,0.0,0.0,616,respiratory,relevant
53,hemoglobin_unspecified,0.0,0.0,0.0,29,0.0,0.0,71291,laboratory value,relevant
54,alkaline_phosphatase_unspecified,1.0,0.12,0.21428571428571425,25,0.12,0.12,16014,laboratory value,relevant
55,asat_unspecified,0.0,0.0,0.0,23,0.0,0.0,16506,laboratory value,relevant
56,alat_unspecified,0.0,0.0,0.0,24,0.0,0.0,19130,laboratory value,relevant
57,albumin_unspecified,0.0,0.0,0.0,21,0.0,0.0,15219,laboratory value,relevant
58,po2_arterial,0.0,0.0,0.0,28,0.0,0.0,82553,laboratory value,relevant
59,bilirubin_unspecified,0.0,0.0,0.0,5,0.0,0.0,3345,laboratory value,relevant
60,calcium_unspecified,0.0,0.0,0.0,12,0.0,0.0,8611,laboratory value,relevant
61,calcium_ionised,0.0,0.0,0.0,12,0.0,0.0,43469,laboratory value,relevant
62,creatine_kinase_unspecified,0.0,0.0,0.0,18,0.0,0.0,15880,laboratory value,relevant
63,crp_unspecified,0.0,0.0,0.0,24,0.0,0.0,30239,laboratory value,relevant
64,creatinine_unspecified,0.0,0.0,0.0,19,0.0,0.0,24182,laboratory value,relevant
65,chloride_unspecified,0.0,0.0,0.0,16,0.0,0.0,40144,laboratory value,relevant
66,phosphate_unspecified,0.0,0.0,0.0,22,0.0,0.0,25221,laboratory value,relevant
67,leukocytes_unspecified,0.0,0.0,0.0,21,0.0,0.0,31375,laboratory value,relevant
68,thrombocytes_unspecified,0.0,0.0,0.0,11,0.0,0.0,18147,laboratory value,relevant
69,magnesium_unspecified,0.0,0.0,0.0,21,0.0,0.0,24952,laboratory value,relevant
70,ureum_unspecified,0.0,0.0,0.0,24,0.0,0.0,29131,laboratory value,relevant
71,prothrombin_time_sec,0.0,0.0,0.0,13,0.0,0.0,6448,laboratory value,relevant
72,gamma_gt_unspecified,0.0,0.0,0.0,25,0.0,0.0,17730,laboratory value,relevant
73,anion_gap_unspecified,0.0,0.0,0.0,6,0.0,0.0,14883,laboratory value,relevant
74,lactate_unspecified,0.0,0.0,0.0,11,0.0,0.0,34516,laboratory value,relevant
75,glucose_measured_whole_blood,0.0,0.0,0.0,3,0.0,0.0,18981,laboratory value,relevant
76,sodium_bloodgas,0.0,0.0,0.0,6,0.0,0.0,15146,laboratory value,relevant
77,potassium_bloodgas,0.08,0.4,0.13333333333333333,5,0.4,0.4,9859,laboratory value,relevant
78,calcium_ratio,0.0,0.0,0.0,3,0.0,0.0,1675,laboratory value,relevant
79,rapid_shallow_breathing_index,0.0,0.0,0.0,9,0.0,0.0,1396732,respiratory,relevant
80,med_dexmedetomidine,0.0,0.0,0.0,6,0.0,0.0,7037,medication,relevant
81,med_vancomycin,0.0,0.0,0.0,6,0.0,0.0,1803,medication,relevant
82,med_ascorbic_acid_(vit_c),0.0,0.0,0.0,1,0.0,0.0,425,medication,relevant
83,med_sodium_chloride,0.0,0.0,0.0,3,0.0,0.0,21839,medication,relevant
84,med_anidulafungin,0.0,0.0,0.0,1,0.0,0.0,153,medication,relevant
85,med_amiodarone,0.0,0.0,0.0,4,0.0,0.0,942,medication,relevant
86,med_carbohydrates,0.0,0.0,0.0,11,0.0,0.0,10391,medication,relevant
87,med_clonidine,0.0,0.0,0.0,4,0.0,0.0,6459,medication,relevant
88,med_enoximone,0.0,0.0,0.0,1,0.0,0.0,156,medication,relevant
89,med_insulin_aspart,0.0,0.0,0.0,3,0.0,0.0,11167,medication,relevant
90,med_ipratropium_bromide,0.0,0.0,0.0,1,0.0,0.0,195,medication,relevant
91,med_potassium_chloride,0.0,0.0,0.0,8,0.0,0.0,5689,medication,relevant
92,med_lorazepam,0.0,0.0,0.0,1,0.0,0.0,199,medication,relevant
93,med_midazolam,0.0,0.0,0.0,6,0.0,0.0,15004,medication,relevant
94,med_morphine,0.0,0.0,0.0,3,0.0,0.0,3929,medication,relevant
95,med_remifentanil,0.0,0.0,0.0,4,0.0,0.0,20420,medication,relevant
96,med_voriconazole,0.0,0.0,0.0,4,0.0,0.0,1054,medication,relevant
97,med_norepinephrine,0.0,0.0,0.0,6,0.0,0.0,34037,medication,relevant
98,med_propofol,0.0,0.0,0.0,7,0.0,0.0,25235,medication,relevant
99,med_rocuronium_bromide,0.0,0.0,0.0,5,0.0,0.0,7013,medication,relevant
100,cardiac_output_continuous_unspecified,0.0,0.0,0.0,9,0.0,0.0,79527,hemodynamics,relevant
101,peep_total,0.0,0.0,0.0,6,0.0,0.0,444684,respiratory,relevant
102,temperature_blood,0.0,0.0,0.0,16,0.0,0.0,35627,infectiology,relevant
103,stroke_volume_variation,0.0,0.0,0.0,8,0.0,0.0,77478,hemodynamics,relevant
104,intrathoracic_blood_volume_index,0.0,0.0,0.0,3,0.0,0.0,1366,hemodynamics,relevant
105,anti_xa_unspecified,0.0,0.0,0.0,3,0.0,0.0,1711,laboratory value,relevant
106,reticulocytes_unspecified,0.0,0.0,0.0,3,0.0,0.0,5137,laboratory value,relevant
107,ferritin_unspecified,0.0,0.0,0.0,14,0.0,0.0,10140,laboratory value,relevant
108,chloride_arterial,0.0,0.0,0.0,5,0.0,0.0,15134,laboratory value,relevant
109,vco2,0.0,0.0,0.0,10,0.0,0.0,2913372,respiratory,relevant
110,weight_unspecified,0.0,0.0,0.0,4,0.0,0.0,1248,demographics,relevant
111,inspiratory_time_unspecified,0.0,0.0,0.0,11,0.0,0.0,1746988,respiratory,relevant
112,central_venous_pressure,0.0,0.0,0.0,16,0.0,0.0,2044045,hemodynamics,relevant
113,pulmonary_artery_pressure_systolic,0.0,0.0,0.0,1,0.0,0.0,5020,hemodynamics,relevant
114,pulmonary_artery_pressure_mean,0.0,0.0,0.0,3,0.0,0.0,17237,hemodynamics,relevant
115,pulmonary_artery_pressure_diastolic,0.0,0.0,0.0,1,0.0,0.0,5020,hemodynamics,relevant
116,nava_edi_peak,0.0,0.0,0.0,3,0.0,0.0,49108,respiratory,relevant
117,fio2_measured,0.0,0.0,0.0,27,0.0,0.0,2340768,respiratory,relevant
118,minute_volume_expiratory,0.0,0.0,0.0,29,0.0,0.0,3860641,respiratory,relevant
119,peep_measured,0.0,0.0,0.0,34,0.0,0.0,2932364,respiratory,relevant
120,temperature_ear,0.0,0.0,0.0,6,0.0,0.0,35834,infectiology,relevant
121,temperature_peripheral,0.0,0.0,0.0,4,0.0,0.0,2275,infectiology,relevant
