,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.0,0.0,0.0,23,0.0,0.0,47878,laboratory value,relevant
1,unmapped,0.0,0.0,0.0,671,0.0,0.0,24050390,unmapped,irrelevant
2,fio2_hiflow,0.0,0.0,0.0,2,0.0,0.0,5394,respiratory,relevant
3,o2_flow_high_flow_oxygen,0.0,0.0,0.0,14,0.0,0.0,149827,respiratory,relevant
4,lactate_dehydrogenase_unspecified,0.0,0.0,0.0,23,0.0,0.0,16100,laboratory value,relevant
5,amylase_unspecified,0.0,0.0,0.0,3,0.0,0.0,1161,laboratory value,relevant
6,picco_pulse_pressure_variation,0.0,0.0,0.0,6,0.0,0.0,36725,hemodynamics,relevant
7,ultrafiltration_cvvh_measured,0.0,0.0,0.0,2,0.0,0.0,27680,renal replacement therapy,relevant
8,access_pressure_cvvh,0.0,0.0,0.0,21,0.0,0.0,500865,renal replacement therapy,relevant
9,return_pressure_cvvh,0.0,0.0,0.0,23,0.0,0.0,504097,renal replacement therapy,relevant
10,crrt_duration,0.0,0.0,0.0,1,0.0,0.0,498,renal replacement therapy,relevant
11,blood_flow_cvvh,0.0,0.0,0.0,12,0.0,0.0,114085,renal replacement therapy,relevant
12,effluent_pressure_cvvh,0.0,0.0,0.0,17,0.0,0.0,466611,renal replacement therapy,relevant
13,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,3,0.0,0.0,95884,fluid balance,relevant
14,ultrafiltration_cvvh_set,0.0,0.0,0.0,14,0.0,0.0,502734,renal replacement therapy,relevant
15,substitution_volume_cvvh,0.0,0.0,0.0,4,0.0,0.0,97433,renal replacement therapy,relevant
16,procalcitonin_unspecified,0.0,0.0,0.0,10,0.0,0.0,10589,laboratory value,relevant
17,glucose_measured_unspecified,0.0,0.0,0.0,45,0.0,0.0,74670,laboratory value,relevant
18,end_tidal_co2_measured,0.0,0.0,0.0,32,0.0,0.0,3716577,respiratory,relevant
19,ph_arterial,0.0,0.0,0.0,24,0.0,0.0,63898,laboratory value,relevant
20,po2_unspecified,0.0,0.0,0.0,8,0.0,0.0,22906,laboratory value,relevant
21,pco2_unspecified,0.0,0.0,0.0,11,0.0,0.0,24546,laboratory value,relevant
22,base_excess_unspecified,0.0,0.0,0.0,14,0.0,0.0,59930,laboratory value,relevant
23,bicarbonate_actual_unspecified,0.0,0.0,0.0,15,0.0,0.0,61991,laboratory value,relevant
24,sodium_unspecified,0.0,0.0,0.0,25,0.0,0.0,48477,laboratory value,relevant
25,fio2_set,0.0,0.0,0.0,30,0.0,0.0,4071628,respiratory,relevant
26,peak_inspiratory_pressure,0.0,0.0,0.0,33,0.0,0.0,4564264,respiratory,relevant
27,tidal_volume_expiratory_measured,0.0,0.0,0.0,4,0.0,0.0,1478863,respiratory,relevant
28,p01_measured,0.0625,0.06666666666666667,0.06451612903225808,15,0.06666666666666667,0.06666666666666667,1897728,respiratory,relevant
29,arterial_bp_diastolic,0.0,0.0,0.0,10,0.0,0.0,4031569,hemodynamics,relevant
30,arterial_bp_mean,0.0,0.0,0.0,15,0.0,0.0,4254298,hemodynamics,relevant
31,arterial_bp_systolic,0.0,0.0,0.0,10,0.0,0.0,4032628,hemodynamics,relevant
32,heart_rate_unspecified,0.0,0.0,0.0,31,0.0,0.0,8476050,hemodynamics,relevant
33,nibp_diastolic,0.0,0.0,0.0,9,0.0,0.0,29407,hemodynamics,relevant
34,nibp_mean,0.0,0.0,0.0,16,0.0,0.0,79200,hemodynamics,relevant
35,nibp_systolic,0.0,0.0,0.0,9,0.0,0.0,29435,hemodynamics,relevant
36,fluid_out_urine,0.6666666666666666,0.04878048780487805,0.0909090909090909,41,0.04878048780487805,0.04878048780487805,364546,fluid balance,relevant
37,temperature_bladder,0.0,0.0,0.0,4,0.0,0.0,470064,infectiology,relevant
38,inspiratory_pressure_above_peep,0.0,0.0,0.0,48,0.0,0.0,3846815,respiratory,relevant
39,respiratory_rate_measured_spontaneous,0.0,0.0,0.0,10,0.0,0.0,4331935,respiratory,relevant
40,respiratory_rate_measured_ventilator,0.0,0.0,0.0,25,0.0,0.0,3737224,respiratory,relevant
41,peep_unspecified,0.0,0.0,0.0,4,0.0,0.0,803539,respiratory,relevant
42,fluid_out_defecation,0.0,0.0,0.0,26,0.0,0.0,24704,fluid balance,relevant
43,lung_compliance_unspecified,0.0,0.0,0.0,5,0.0,0.0,911018,respiratory,relevant
