,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.000,0.000,0.000,30,0.000,51240,laboratory value,relevant
1,unmapped,0.096,0.000,0.001,14342,0.000,34529700,unmapped,irrelevant
2,temperature_source_text,0.018,0.026,0.021,39,0.026,24769,infectiology,relevant
3,tracheostomy_size,0.000,0.000,0.000,10,0.000,2091,respiratory,relevant
4,gcs_motor,0.000,0.000,0.000,45,0.000,59477,neurology,relevant
5,gcs_eye,0.000,0.000,0.000,28,0.000,53803,neurology,relevant
6,gcs_verbal,0.000,0.000,0.000,39,0.000,53365,neurology,relevant
7,crrt_mode,0.000,0.000,0.000,28,0.000,276853,renal replacement therapy,relevant
8,type_administered_o2,0.000,0.000,0.000,264,0.000,67778,respiratory,relevant
9,fio2_hiflow,0.000,0.000,0.000,3,0.000,6633,respiratory,relevant
10,o2_flow_high_flow_oxygen,0.091,0.016,0.027,63,0.016,157066,respiratory,relevant
11,restrictive_policy,0.000,0.000,0.000,28,0.000,11867,admission information,relevant
12,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,46,0.000,17149,laboratory value,relevant
13,cam_icu_score,0.000,0.000,0.000,14,0.000,24017,clinical score,relevant
14,amylase_unspecified,0.000,0.000,0.000,17,0.000,1390,laboratory value,relevant
15,picco_pulse_pressure_variation,0.019,0.111,0.033,9,0.111,36817,hemodynamics,relevant
16,ultrafiltration_cvvh_measured,0.000,0.000,0.000,5,0.000,30929,renal replacement therapy,relevant
17,access_pressure_cvvh,0.000,0.000,0.000,25,0.000,504142,renal replacement therapy,relevant
18,return_pressure_cvvh,0.000,0.000,0.000,22,0.000,503306,renal replacement therapy,relevant
19,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
20,blood_flow_cvvh,0.000,0.000,0.000,27,0.000,582311,renal replacement therapy,relevant
21,effluent_pressure_cvvh,0.000,0.000,0.000,18,0.000,469693,renal replacement therapy,relevant
22,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
23,ultrafiltration_cvvh_set,0.000,0.000,0.000,24,0.000,545853,renal replacement therapy,relevant
24,citrate_dosage_cvvh,0.000,0.000,0.000,13,0.000,447450,renal replacement therapy,relevant
25,pain_score_text,0.000,0.000,0.000,24,0.000,47285,clinical score,relevant
26,substitution_volume_cvvh,0.000,0.000,0.000,6,0.000,162746,renal replacement therapy,relevant
27,extravascular_lung_water_index,0.000,0.000,0.000,14,0.000,2047,hemodynamics,relevant
28,global_end_diastolic_volume_index,0.000,0.000,0.000,16,0.000,12556,hemodynamics,relevant
29,procalcitonin_unspecified,0.000,0.000,0.000,24,0.000,12589,laboratory value,relevant
30,ntpro_bnp_unspecified,0.000,0.000,0.000,18,0.000,429,laboratory value,relevant
31,troponin_i_hs,0.000,0.000,0.000,7,0.000,1599,laboratory value,relevant
32,glucose_measured_unspecified,0.000,0.000,0.000,706,0.000,104108,laboratory value,relevant
33,pain_score_bps,0.000,0.000,0.000,8,0.000,6377,clinical score,relevant
34,fluid_in_flush,0.000,0.000,0.000,148,0.000,6473,fluid balance,relevant
35,pupil_diameter_right,0.000,0.000,0.000,12,0.000,20606,neurology,relevant
36,avpu_score_text,0.000,0.000,0.000,10,0.000,2197,clinical score,relevant
37,end_tidal_co2_measured,0.000,0.000,0.000,40,0.000,3716828,respiratory,relevant
38,respiratory_rate_measured,0.000,0.000,0.000,29,0.000,2914352,respiratory,relevant
39,nice_covid19Status,0.000,0.000,0.000,5,0.000,2056,nice data,relevant
40,ph_arterial,0.000,0.000,0.000,35,0.000,69024,laboratory value,relevant
41,po2_unspecified,0.000,0.000,0.000,13,0.000,24882,laboratory value,relevant
42,pco2_unspecified,0.000,0.000,0.000,18,0.000,26573,laboratory value,relevant
43,base_excess_unspecified,0.000,0.000,0.000,22,0.000,62014,laboratory value,relevant
44,bicarbonate_actual_unspecified,0.000,0.000,0.000,29,0.000,64155,laboratory value,relevant
45,sodium_unspecified,0.000,0.000,0.000,37,0.000,51299,laboratory value,relevant
46,fio2_set,0.231,0.027,0.048,112,0.027,4269739,respiratory,relevant
47,peak_inspiratory_pressure,0.000,0.000,0.000,34,0.000,4521377,respiratory,relevant
48,tidal_volume_expiratory_measured,0.000,0.000,0.000,4,0.000,1478863,respiratory,relevant
49,height_measured,0.000,0.000,0.000,40,0.000,7705,demographics,relevant
50,p01_measured,0.020,0.053,0.029,19,0.053,1900323,respiratory,relevant
51,arterial_bp_diastolic,0.000,0.000,0.000,10,0.000,4031569,hemodynamics,relevant
52,arterial_bp_mean,0.000,0.000,0.000,15,0.000,4251600,hemodynamics,relevant
53,arterial_bp_systolic,0.000,0.000,0.000,10,0.000,4032628,hemodynamics,relevant
54,cardiac_output_unspecified,0.000,0.000,0.000,17,0.000,7686,hemodynamics,relevant
55,central_venous_pressure,0.000,0.000,0.000,21,0.000,2040859,hemodynamics,relevant
56,heart_rate_unspecified,0.000,0.000,0.000,246,0.000,8483474,hemodynamics,relevant
57,nibp_diastolic,0.000,0.000,0.000,9,0.000,29407,hemodynamics,relevant
58,nibp_mean,0.000,0.000,0.000,17,0.000,59544,hemodynamics,relevant
59,nibp_systolic,0.000,0.000,0.000,9,0.000,29435,hemodynamics,relevant
60,pulmonary_artery_pressure_diastolic,0.000,0.000,0.000,2,0.000,5021,hemodynamics,relevant
61,pulmonary_artery_pressure_systolic,0.000,0.000,0.000,2,0.000,5021,hemodynamics,relevant
62,pulmonary_artery_pressure_mean,0.000,0.000,0.000,5,0.000,17302,hemodynamics,relevant
63,pulmonary_wedge_pressure,0.000,0.000,0.000,4,0.000,65,hemodynamics,relevant
64,heart_rhythm_text,0.000,0.000,0.000,284,0.000,146714,hemodynamics,relevant
65,fluid_in_oral,0.000,0.000,0.000,1221,0.000,27668,fluid balance,relevant
66,fluid_out_emesis_retention,0.000,0.000,0.000,88,0.000,86684,fluid balance,relevant
67,systemic_vascular_resistance_index,0.000,0.000,0.000,13,0.000,71823,hemodynamics,relevant
68,systemic_vascular_resistance,0.000,0.000,0.000,17,0.000,15400,hemodynamics,relevant
69,fluid_out_cvvh_dialysis,0.000,0.000,0.000,50,0.000,28453,fluid balance,relevant
70,stroke_volume_variation,0.000,0.000,0.000,15,0.000,77700,hemodynamics,relevant
71,fluid_out_urine,0.000,0.000,0.000,96,0.000,426092,fluid balance,relevant
72,fluid_out_defecation,0.250,0.026,0.047,78,0.026,36765,fluid balance,relevant
73,fluid_in_tube,0.000,0.000,0.000,271,0.000,48575,fluid balance,relevant
74,temperature_bladder,0.000,0.000,0.000,18,0.000,794970,infectiology,relevant
75,temperature_unspecified,0.000,0.000,0.000,58,0.000,984887,infectiology,relevant
76,temperature_core,0.000,0.000,0.000,12,0.000,11024,infectiology,relevant
77,stroke_volume_calculated,0.000,0.000,0.000,14,0.000,81635,hemodynamics,relevant
78,stroke_volume_index,0.250,0.059,0.095,17,0.059,89623,hemodynamics,relevant
79,capillary_refill_text,0.000,0.000,0.000,23,0.000,2641,hemodynamics,relevant
80,inspiratory_pressure_above_peep,0.000,0.000,0.000,61,0.000,3433790,respiratory,relevant
81,respiratory_rate_measured_spontaneous,0.000,0.000,0.000,11,0.000,4335494,respiratory,relevant
82,respiratory_rate_measured_ventilator,0.000,0.000,0.000,26,0.000,3737276,respiratory,relevant
83,respiratory_rate_set,0.000,0.000,0.000,36,0.000,2663352,respiratory,relevant
84,peep_unspecified,0.000,0.000,0.000,4,0.000,803539,respiratory,relevant
85,vent_mode_manual,0.000,0.000,0.000,5,0.000,118,respiratory,relevant
86,fluid_out_other,0.111,0.011,0.020,91,0.011,2552,fluid balance,relevant
87,vent_mode,0.050,0.010,0.017,98,0.010,6675722,respiratory,relevant
88,pupil_diameter_left,0.000,0.000,0.000,13,0.000,40387,neurology,relevant
89,pupil_reflex_left,0.000,0.000,0.000,19,0.000,41955,neurology,relevant
90,pupil_reflex_right,0.000,0.000,0.000,18,0.000,33470,neurology,relevant
91,lung_compliance_unspecified,0.000,0.000,0.000,10,0.000,911064,respiratory,relevant
92,tidal_volume_expiratory_unspecified,0.000,0.000,0.000,1,0.000,19097,respiratory,relevant
93,inspiratory_time_perc,0.000,0.000,0.000,2,0.000,4017,respiratory,relevant
94,tidal_volume_inspiratory_unspecified,0.000,0.000,0.000,2,0.000,22013,respiratory,relevant
95,fluid_out_drain,0.000,0.000,0.000,93,0.000,8028,fluid balance,relevant
96,o2_flow_unspecified,0.056,0.005,0.009,209,0.005,53878,respiratory,relevant
97,rass_score,0.000,0.000,0.000,44,0.000,92808,neurology,relevant
98,pain_score_vas,0.000,0.000,0.000,13,0.000,20555,clinical score,relevant
99,plateau_pressure,0.000,0.000,0.000,25,0.000,965476,respiratory,relevant
100,saturation_o2_peripheral,0.000,0.000,0.000,399,0.000,2009321,respiratory,relevant
101,pressure_trigger,0.000,0.000,0.000,8,0.000,17019,respiratory,relevant
102,fluid_out_flush,0.000,0.000,0.000,17,0.000,419,fluid balance,relevant
103,alkaline_phosphatase_unspecified,0.000,0.000,0.000,29,0.000,16069,laboratory value,relevant
104,asat_unspecified,0.000,0.000,0.000,27,0.000,16574,laboratory value,relevant
105,alat_unspecified,0.000,0.000,0.000,27,0.000,19326,laboratory value,relevant
106,albumin_unspecified,0.000,0.000,0.000,27,0.000,15286,laboratory value,relevant
107,po2_arterial,0.000,0.000,0.000,38,0.000,82713,laboratory value,relevant
108,bilirubin_unspecified,0.000,0.000,0.000,6,0.000,3348,laboratory value,relevant
109,calcium_unspecified,0.000,0.000,0.000,21,0.000,8905,laboratory value,relevant
110,calcium_ionised,0.000,0.000,0.000,22,0.000,45371,laboratory value,relevant
111,creatine_kinase_unspecified,0.000,0.000,0.000,33,0.000,16555,laboratory value,relevant
112,crp_unspecified,0.000,0.000,0.000,30,0.000,32189,laboratory value,relevant
113,creatinine_unspecified,0.000,0.000,0.000,22,0.000,24199,laboratory value,relevant
114,chloride_unspecified,0.000,0.000,0.000,24,0.000,40425,laboratory value,relevant
115,fibrinogen_unspecified,0.000,0.000,0.000,22,0.000,3333,laboratory value,relevant
116,phosphate_unspecified,0.000,0.000,0.000,25,0.000,25671,laboratory value,relevant
117,prothrombin_time_inr,0.000,0.000,0.000,31,0.000,4699,laboratory value,relevant
118,leukocytes_unspecified,0.000,0.000,0.000,25,0.000,32422,laboratory value,relevant
119,thrombocytes_unspecified,0.000,0.000,0.000,15,0.000,18161,laboratory value,relevant
120,magnesium_unspecified,0.000,0.000,0.000,25,0.000,26522,laboratory value,relevant
121,ureum_unspecified,0.000,0.000,0.000,29,0.000,29594,laboratory value,relevant
122,prothrombin_time_sec,0.000,0.000,0.000,27,0.000,6859,laboratory value,relevant
123,gamma_gt_unspecified,0.000,0.000,0.000,27,0.000,17734,laboratory value,relevant
124,nice_adm_source,0.000,0.000,0.000,9,0.000,4336,nice data,relevant
125,d_dimer_unspecified,0.000,0.000,0.000,27,0.000,10111,laboratory value,relevant
126,anion_gap_unspecified,0.000,0.000,0.000,7,0.000,14891,laboratory value,relevant
127,lactate_unspecified,0.000,0.000,0.000,17,0.000,36320,laboratory value,relevant
128,ammonia_unspecified,0.000,0.000,0.000,17,0.000,132,laboratory value,relevant
129,creatine_kinase_mb_activity,0.000,0.000,0.000,15,0.000,553,laboratory value,relevant
130,tobramycin_trough_level,0.000,0.000,0.000,6,0.000,29,laboratory value,relevant
131,tobramycin_peak_level,0.000,0.000,0.000,5,0.000,7,laboratory value,relevant
132,vancomycin_trough_level,0.000,0.000,0.000,14,0.000,231,laboratory value,relevant
133,gender_text,0.000,0.000,0.000,9,0.000,3069,demographics,relevant
134,cough_reflex_text,0.000,0.000,0.000,19,0.000,23722,respiratory,relevant
135,height_unspecified,0.000,0.000,0.000,4,0.000,379,demographics,relevant
136,so2_arterial,0.000,0.000,0.000,28,0.000,193341,laboratory value,relevant
137,pco2_arterial,0.000,0.000,0.000,34,0.000,81377,laboratory value,relevant
138,glucose_measured_whole_blood,0.000,0.000,0.000,4,0.000,18987,laboratory value,relevant
139,sodium_bloodgas,0.000,0.000,0.000,5,0.000,6068,laboratory value,relevant
140,potassium_bloodgas,0.000,0.000,0.000,5,0.000,6252,laboratory value,relevant
141,calcium_ratio,0.000,0.000,0.000,5,0.000,1693,laboratory value,relevant
142,position_text,0.000,0.000,0.000,252,0.000,91441,position,relevant
143,rapid_shallow_breathing_index,0.000,0.000,0.000,9,0.000,1396732,respiratory,relevant
144,cardiac_index_unspecified,0.000,0.000,0.000,24,0.000,17993,hemodynamics,relevant
145,readmission_ic,0.000,0.000,0.000,9,0.000,3086,admission information,relevant
146,med_carbohydrates,0.000,0.000,0.000,116,0.000,37114,medication,relevant
147,med_piritramide,0.000,0.000,0.000,13,0.000,129,medication,relevant
148,med_midazolam,0.000,0.000,0.000,92,0.000,54191,medication,relevant
149,med_insulin_aspart,0.000,0.000,0.000,72,0.000,37013,medication,relevant
150,med_bisoprolol,0.000,0.000,0.000,30,0.000,360,medication,relevant
151,med_risperidone,0.000,0.000,0.000,16,0.000,153,medication,relevant
152,med_fluvastatin,0.000,0.000,0.000,7,0.000,43,medication,relevant
