concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.922521453987302,0.7609196063762445,0.922521453987302,0.8339640491958373,42087263,28666,1
medication,0.8539225532864636,0.837991225316035,0.8539225532864636,0.8373956860367436,1402372,8961,748
laboratory value,0.3589950072475439,0.576824284742452,0.3589950072475439,0.39345117876333446,3415632,6209,324
respiratory,0.6345776031434185,0.7813339147863708,0.6345776031434185,0.6681455925740565,106580673,5599,124
fluid balance,0.47024539877300614,0.622660436618583,0.47024539877300614,0.5193832410439656,1208411,3260,28
hemodynamics,0.7835644234020968,0.8564279051265956,0.7835644234020968,0.8110853721814549,43958076,2957,65
neurology,0.5426829268292683,0.6611980180193066,0.5426829268292683,0.5823563472191241,642602,656,14
infectiology,0.608,0.6712330373884856,0.608,0.6184772701092573,2955898,500,30
clinical score,0.6372745490981964,0.7221549089054162,0.6372745490981964,0.6424868981801262,1616114,499,30
renal replacement therapy,0.35142118863049093,0.4915112863246277,0.35142118863049093,0.3969397159715068,9017745,387,40
position,0.5956112852664577,0.8795007763747693,0.5956112852664577,0.7102383628083041,123165,319,4
nice data,0.1263537906137184,0.24634691421695032,0.1263537906137184,0.1529229294572255,54042,277,59
demographics,0.5315985130111525,0.6575375065301915,0.5315985130111525,0.5575470921571395,886330,269,11
lda,0.6274509803921569,0.5214233841684822,0.6274509803921569,0.5596557808182695,2204,102,7
sofa score,0.5,0.4376577690602081,0.5,0.4406062612662325,132789,82,27
admission information,0.06557377049180328,0.05958660014255168,0.06557377049180328,0.060591449694631955,16559,61,9
