,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.500,0.848,0.629,33,0.848,51642,laboratory value,relevant
1,unmapped,0.761,0.923,0.834,28666,0.923,42087263,unmapped,irrelevant
2,temperature_source_text,0.945,0.805,0.870,149,0.805,90056,infectiology,relevant
3,tracheostomy_size,0.000,0.000,0.000,11,0.000,2475,respiratory,relevant
4,gcs_motor,0.558,0.516,0.536,93,0.516,76003,neurology,relevant
5,gcs_eye,0.614,0.680,0.646,75,0.680,76693,neurology,relevant
6,gcs_verbal,0.902,0.548,0.681,84,0.548,72297,neurology,relevant
7,crrt_mode,0.385,0.312,0.345,32,0.312,277801,renal replacement therapy,relevant
8,type_administered_o2,0.804,0.431,0.561,657,0.431,145564,respiratory,relevant
9,fio2_hiflow,0.000,0.000,0.000,4,0.000,6962,respiratory,relevant
10,o2_flow_high_flow_oxygen,0.952,0.189,0.315,106,0.189,157296,respiratory,relevant
11,restrictive_policy,0.087,0.071,0.078,28,0.071,11867,admission information,relevant
12,lactate_dehydrogenase_unspecified,0.774,0.480,0.593,50,0.480,17157,laboratory value,relevant
13,cam_icu_score,0.647,0.733,0.688,15,0.733,27071,clinical score,relevant
14,amylase_unspecified,0.727,0.800,0.762,20,0.800,1394,laboratory value,relevant
15,picco_pulse_pressure_variation,0.875,0.778,0.824,9,0.778,36817,hemodynamics,relevant
16,ultrafiltration_cvvh_measured,0.333,0.400,0.364,5,0.400,30929,renal replacement therapy,relevant
17,access_pressure_cvvh,0.654,0.630,0.642,27,0.630,518203,renal replacement therapy,relevant
18,return_pressure_cvvh,0.625,0.600,0.612,25,0.600,519061,renal replacement therapy,relevant
19,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
20,blood_flow_cvvh,0.812,0.419,0.553,31,0.419,583719,renal replacement therapy,relevant
21,effluent_pressure_cvvh,1.000,0.810,0.895,21,0.810,485443,renal replacement therapy,relevant
22,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
23,ultrafiltration_cvvh_set,0.667,0.560,0.609,25,0.560,546654,renal replacement therapy,relevant
24,citrate_dosage_cvvh,1.000,0.533,0.696,15,0.533,447639,renal replacement therapy,relevant
25,pain_score_text,0.952,0.408,0.571,98,0.408,55166,clinical score,relevant
26,substitution_volume_cvvh,0.000,0.000,0.000,7,0.000,182922,renal replacement therapy,relevant
27,extravascular_lung_water_index,0.647,0.688,0.667,16,0.688,2132,hemodynamics,relevant
28,global_end_diastolic_volume_index,1.000,0.444,0.615,18,0.444,12641,hemodynamics,relevant
29,procalcitonin_unspecified,0.944,0.680,0.791,25,0.680,12590,laboratory value,relevant
30,ntpro_bnp_unspecified,0.615,0.889,0.727,18,0.889,429,laboratory value,relevant
31,troponin_i_hs,0.000,0.000,0.000,8,0.000,1600,laboratory value,relevant
32,glucose_measured_unspecified,0.738,0.066,0.121,727,0.066,115557,laboratory value,relevant
33,vancomycin_level,0.600,0.200,0.300,15,0.200,772,laboratory value,relevant
34,nice_adm_source,0.000,0.000,0.000,14,0.000,7036,nice data,relevant
35,pain_score_bps,0.000,0.000,0.000,8,0.000,6377,clinical score,relevant
36,fluid_in_flush,0.597,0.264,0.366,163,0.264,6641,fluid balance,relevant
37,pupil_diameter_right,0.348,0.131,0.190,61,0.131,64686,neurology,relevant
38,avpu_score_text,0.607,0.791,0.687,43,0.791,28407,clinical score,relevant
39,end_tidal_co2_measured,0.844,0.600,0.701,45,0.600,3832729,respiratory,relevant
40,respiratory_rate_measured,0.361,0.406,0.382,32,0.406,3036567,respiratory,relevant
41,nice_covid19Status,0.000,0.000,0.000,5,0.000,2056,nice data,relevant
42,ph_arterial,0.429,0.167,0.240,36,0.167,69027,laboratory value,relevant
43,po2_unspecified,0.333,0.231,0.273,13,0.231,24882,laboratory value,relevant
44,pco2_unspecified,0.571,0.889,0.696,18,0.889,26573,laboratory value,relevant
45,base_excess_unspecified,0.500,0.091,0.154,22,0.091,62014,laboratory value,relevant
46,bicarbonate_actual_unspecified,0.815,0.759,0.786,29,0.759,64155,laboratory value,relevant
47,sodium_unspecified,0.550,0.825,0.660,40,0.825,51701,laboratory value,relevant
48,fio2_set,0.500,0.079,0.137,417,0.079,4589485,respiratory,relevant
49,peak_inspiratory_pressure,0.864,0.475,0.613,40,0.475,4592274,respiratory,relevant
50,tidal_volume_expiratory_measured,0.000,0.000,0.000,4,0.000,1478863,respiratory,relevant
51,height_measured,0.677,0.977,0.800,43,0.977,8406,demographics,relevant
52,p01_measured,1.000,0.350,0.519,20,0.350,1960997,respiratory,relevant
53,arterial_bp_diastolic,0.500,0.200,0.286,10,0.200,4031569,hemodynamics,relevant
54,arterial_bp_mean,0.364,0.500,0.421,16,0.500,4254299,hemodynamics,relevant
55,arterial_bp_systolic,0.214,0.300,0.250,10,0.300,4032628,hemodynamics,relevant
56,cardiac_output_unspecified,0.600,0.353,0.444,17,0.353,7686,hemodynamics,relevant
57,central_venous_pressure,0.657,0.958,0.780,24,0.958,2045488,hemodynamics,relevant
58,heart_rate_unspecified,0.954,0.856,0.902,1089,0.856,8857315,hemodynamics,relevant
59,nibp_diastolic,0.000,0.000,0.000,9,0.000,29407,hemodynamics,relevant
60,nibp_mean,0.462,0.333,0.387,18,0.333,79294,hemodynamics,relevant
61,nibp_systolic,0.000,0.000,0.000,11,0.000,38074,hemodynamics,relevant
62,pulmonary_artery_pressure_diastolic,0.000,0.000,0.000,2,0.000,5021,hemodynamics,relevant
63,pulmonary_artery_pressure_systolic,0.000,0.000,0.000,2,0.000,5021,hemodynamics,relevant
64,pulmonary_artery_pressure_mean,0.000,0.000,0.000,5,0.000,17302,hemodynamics,relevant
65,pulmonary_wedge_pressure,1.000,0.400,0.571,5,0.400,90,hemodynamics,relevant
66,heart_rhythm_text,0.872,0.855,0.863,1113,0.855,551138,hemodynamics,relevant
67,fluid_in_oral,0.670,0.619,0.644,1431,0.619,32539,fluid balance,relevant
68,fluid_out_emesis_retention,0.791,0.546,0.646,97,0.546,107432,fluid balance,relevant
69,systemic_vascular_resistance_index,1.000,0.500,0.667,16,0.500,71951,hemodynamics,relevant
70,systemic_vascular_resistance,0.938,0.750,0.833,20,0.750,15525,hemodynamics,relevant
71,fluid_out_cvvh_dialysis,0.833,0.182,0.299,55,0.182,29186,fluid balance,relevant
72,stroke_volume_variation,1.000,0.667,0.800,18,0.667,77901,hemodynamics,relevant
73,fluid_out_urine,0.607,0.163,0.258,104,0.163,426722,fluid balance,relevant
74,fluid_out_defecation,0.652,0.349,0.455,86,0.349,42365,fluid balance,relevant
75,fluid_in_tube,0.607,0.334,0.431,365,0.334,93763,fluid balance,relevant
76,temperature_bladder,0.516,0.889,0.653,18,0.889,794970,infectiology,relevant
77,temperature_unspecified,0.442,0.557,0.493,61,0.557,984894,infectiology,relevant
78,temperature_core,1.000,0.917,0.957,12,0.917,11024,infectiology,relevant
79,stroke_volume_calculated,0.647,0.579,0.611,19,0.579,81869,hemodynamics,relevant
80,stroke_volume_index,1.000,0.450,0.621,20,0.450,89846,hemodynamics,relevant
81,capillary_refill_text,0.641,0.893,0.746,28,0.893,2927,hemodynamics,relevant
82,inspiratory_pressure_above_peep,0.875,0.605,0.715,81,0.605,4000179,respiratory,relevant
83,respiratory_rate_measured_spontaneous,0.214,0.273,0.240,11,0.273,4335494,respiratory,relevant
84,respiratory_rate_measured_ventilator,1.000,0.370,0.541,27,0.370,3792789,respiratory,relevant
85,respiratory_rate_set,0.650,0.289,0.400,45,0.289,2696028,respiratory,relevant
86,peep_unspecified,0.000,0.000,0.000,4,0.000,803539,respiratory,relevant
87,vent_mode_manual,0.000,0.000,0.000,5,0.000,118,respiratory,relevant
88,fluid_out_other,0.780,0.286,0.418,112,0.286,2606,fluid balance,relevant
89,vent_mode,0.559,0.325,0.411,117,0.325,6732523,respiratory,relevant
90,pupil_diameter_left,0.375,0.197,0.258,61,0.197,64746,neurology,relevant
91,pupil_reflex_left,0.680,0.630,0.654,27,0.630,55045,neurology,relevant
92,pupil_reflex_right,0.548,0.654,0.596,26,0.654,54741,neurology,relevant
93,lung_compliance_unspecified,0.000,0.000,0.000,10,0.000,911064,respiratory,relevant
94,tidal_volume_expiratory_unspecified,0.000,0.000,0.000,1,0.000,19097,respiratory,relevant
95,inspiratory_time_perc,0.000,0.000,0.000,5,0.000,89991,respiratory,relevant
96,tidal_volume_inspiratory_unspecified,0.000,0.000,0.000,2,0.000,22013,respiratory,relevant
97,fluid_out_drain,0.595,0.550,0.571,120,0.550,15124,fluid balance,relevant
98,o2_flow_unspecified,0.770,0.803,0.786,907,0.803,80942,respiratory,relevant
99,rass_score,0.747,0.637,0.688,102,0.637,137885,neurology,relevant
100,pain_score_vas,0.697,0.821,0.754,28,0.821,28404,clinical score,relevant
101,plateau_pressure,0.905,0.655,0.760,29,0.655,979922,respiratory,relevant
102,saturation_o2_peripheral,0.951,0.990,0.970,1869,0.990,3553613,respiratory,relevant
