,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.000,0.000,0.000,33,0.000,51642,laboratory value,relevant
1,unmapped,0.121,0.011,0.021,24860,0.011,41054134,unmapped,irrelevant
2,temperature_source_text,0.029,0.034,0.031,149,0.034,90056,infectiology,relevant
3,tracheostomy_size,0.012,0.091,0.021,11,0.091,2475,respiratory,relevant
4,gcs_motor,0.009,0.011,0.010,93,0.011,76003,neurology,relevant
5,gcs_eye,0.024,0.040,0.030,75,0.040,76693,neurology,relevant
6,gcs_verbal,0.028,0.036,0.031,84,0.036,72297,neurology,relevant
7,crrt_mode,0.044,0.156,0.069,32,0.156,277801,renal replacement therapy,relevant
8,type_administered_o2,0.148,0.106,0.124,631,0.106,129164,respiratory,relevant
9,fio2_hiflow,0.045,0.500,0.083,4,0.500,6962,respiratory,relevant
10,o2_flow_high_flow_oxygen,0.033,0.009,0.015,106,0.009,157296,respiratory,relevant
11,restrictive_policy,0.000,0.000,0.000,28,0.000,11867,admission information,relevant
12,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,50,0.000,17157,laboratory value,relevant
13,cam_icu_score,0.000,0.000,0.000,15,0.000,27071,clinical score,relevant
14,amylase_unspecified,0.000,0.000,0.000,20,0.000,1394,laboratory value,relevant
15,picco_pulse_pressure_variation,0.000,0.000,0.000,9,0.000,36817,hemodynamics,relevant
16,ultrafiltration_cvvh_measured,0.000,0.000,0.000,5,0.000,30929,renal replacement therapy,relevant
17,access_pressure_cvvh,0.029,0.074,0.042,27,0.074,518203,renal replacement therapy,relevant
18,return_pressure_cvvh,0.031,0.080,0.045,25,0.080,519061,renal replacement therapy,relevant
19,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
20,blood_flow_cvvh,0.000,0.000,0.000,31,0.000,583719,renal replacement therapy,relevant
21,effluent_pressure_cvvh,0.000,0.000,0.000,20,0.000,484789,renal replacement therapy,relevant
22,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
23,ultrafiltration_cvvh_set,0.000,0.000,0.000,25,0.000,546654,renal replacement therapy,relevant
24,citrate_dosage_cvvh,0.000,0.000,0.000,15,0.000,447639,renal replacement therapy,relevant
25,pain_score_text,0.094,0.053,0.068,94,0.053,55159,clinical score,relevant
26,substitution_volume_cvvh,0.000,0.000,0.000,7,0.000,182922,renal replacement therapy,relevant
27,extravascular_lung_water_index,0.000,0.000,0.000,16,0.000,2132,hemodynamics,relevant
28,global_end_diastolic_volume_index,0.034,0.056,0.043,18,0.056,12641,hemodynamics,relevant
29,procalcitonin_unspecified,0.000,0.000,0.000,25,0.000,12590,laboratory value,relevant
30,ntpro_bnp_unspecified,0.000,0.000,0.000,18,0.000,429,laboratory value,relevant
31,troponin_i_hs,0.000,0.000,0.000,8,0.000,1600,laboratory value,relevant
32,glucose_measured_unspecified,0.707,0.162,0.264,727,0.162,115557,laboratory value,relevant
33,vancomycin_level,0.033,0.067,0.044,15,0.067,772,laboratory value,relevant
34,nice_adm_source,0.000,0.000,0.000,14,0.000,7036,nice data,relevant
35,pain_score_bps,0.000,0.000,0.000,8,0.000,6377,clinical score,relevant
36,fluid_in_flush,0.435,0.166,0.240,163,0.166,6641,fluid balance,relevant
37,pupil_diameter_right,0.000,0.000,0.000,60,0.000,59966,neurology,relevant
38,avpu_score_text,0.014,0.075,0.023,40,0.075,14250,clinical score,relevant
