,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.000,0.000,0.000,30,0.000,51240,laboratory value,relevant
1,unmapped,0.045,0.000,0.000,12592,0.000,31888105,unmapped,irrelevant
2,tracheostomy_size,0.000,0.000,0.000,10,0.000,2091,respiratory,relevant
3,gcs_motor,0.000,0.000,0.000,29,0.000,51280,neurology,relevant
4,gcs_eye,0.000,0.000,0.000,24,0.000,49377,neurology,relevant
5,gcs_verbal,0.000,0.000,0.000,30,0.000,51580,neurology,relevant
6,crrt_mode,0.000,0.000,0.000,27,0.000,276852,renal replacement therapy,relevant
7,type_administered_o2,0.000,0.000,0.000,197,0.000,53294,respiratory,relevant
8,fio2_hiflow,1.000,0.333,0.500,3,0.333,6633,respiratory,relevant
9,o2_flow_high_flow_oxygen,0.062,0.029,0.039,35,0.029,154530,respiratory,relevant
10,restrictive_policy,0.000,0.000,0.000,27,0.000,11862,admission information,relevant
11,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,44,0.000,17146,laboratory value,relevant
12,cam_icu_score,0.000,0.000,0.000,14,0.000,24017,clinical score,relevant
13,amylase_unspecified,0.000,0.000,0.000,17,0.000,1390,laboratory value,relevant
14,picco_pulse_pressure_variation,0.000,0.000,0.000,9,0.000,36817,hemodynamics,relevant
15,ultrafiltration_cvvh_measured,0.000,0.000,0.000,5,0.000,30929,renal replacement therapy,relevant
16,access_pressure_cvvh,0.000,0.000,0.000,24,0.000,503351,renal replacement therapy,relevant
17,return_pressure_cvvh,0.000,0.000,0.000,21,0.000,503116,renal replacement therapy,relevant
18,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
19,blood_flow_cvvh,0.000,0.000,0.000,25,0.000,515585,renal replacement therapy,relevant
20,effluent_pressure_cvvh,0.000,0.000,0.000,17,0.000,468903,renal replacement therapy,relevant
21,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
22,ultrafiltration_cvvh_set,0.000,0.000,0.000,22,0.000,514474,renal replacement therapy,relevant
23,citrate_dosage_cvvh,0.000,0.000,0.000,13,0.000,447450,renal replacement therapy,relevant
24,pain_score_text,0.000,0.000,0.000,17,0.000,47212,clinical score,relevant
25,substitution_volume_cvvh,0.000,0.000,0.000,6,0.000,162746,renal replacement therapy,relevant
