,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.0,0.0,0.0,30,0.0,0.0,51240,laboratory value,relevant
1,unmapped,0.0958904109589041,0.0004880769767117557,0.0009712105445716267,14342,0.0004880769767117557,0.0004880769767117557,34529700,unmapped,irrelevant
2,temperature_source_text,0.017857142857142856,0.02564102564102564,0.021052631578947368,39,0.02564102564102564,0.02564102564102564,24769,infectiology,relevant
3,tracheostomy_size,0.0,0.0,0.0,10,0.0,0.0,2091,respiratory,relevant
4,gcs_motor,0.0,0.0,0.0,45,0.0,0.0,59477,neurology,relevant
5,gcs_eye,0.0,0.0,0.0,28,0.0,0.0,53803,neurology,relevant
6,gcs_verbal,0.0,0.0,0.0,39,0.0,0.0,53365,neurology,relevant
7,crrt_mode,0.0,0.0,0.0,28,0.0,0.0,276853,renal replacement therapy,relevant
8,type_administered_o2,0.0,0.0,0.0,264,0.0,0.0,67778,respiratory,relevant
9,fio2_hiflow,0.0,0.0,0.0,3,0.0,0.0,6633,respiratory,relevant
10,o2_flow_high_flow_oxygen,0.09090909090909091,0.015873015873015872,0.027027027027027025,63,0.015873015873015872,0.015873015873015872,157066,respiratory,relevant
11,restrictive_policy,0.0,0.0,0.0,28,0.0,0.0,11867,admission information,relevant
12,lactate_dehydrogenase_unspecified,0.0,0.0,0.0,46,0.0,0.0,17149,laboratory value,relevant
13,cam_icu_score,0.0,0.0,0.0,14,0.0,0.0,24017,clinical score,relevant
14,amylase_unspecified,0.0,0.0,0.0,17,0.0,0.0,1390,laboratory value,relevant
15,picco_pulse_pressure_variation,0.019230769230769232,0.1111111111111111,0.03278688524590165,9,0.1111111111111111,0.1111111111111111,36817,hemodynamics,relevant
16,ultrafiltration_cvvh_measured,0.0,0.0,0.0,5,0.0,0.0,30929,renal replacement therapy,relevant
17,access_pressure_cvvh,0.0,0.0,0.0,25,0.0,0.0,504142,renal replacement therapy,relevant
18,return_pressure_cvvh,0.0,0.0,0.0,22,0.0,0.0,503306,renal replacement therapy,relevant
19,crrt_duration,0.0,0.0,0.0,1,0.0,0.0,498,renal replacement therapy,relevant
20,blood_flow_cvvh,0.0,0.0,0.0,27,0.0,0.0,582311,renal replacement therapy,relevant
21,effluent_pressure_cvvh,0.0,0.0,0.0,18,0.0,0.0,469693,renal replacement therapy,relevant
22,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,3,0.0,0.0,95884,fluid balance,relevant
