concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.0021231422505307855,0.08264462809917356,0.0021231422505307855,0.004139929621196439,38107080,18840,1
medication,0.004844524560612889,0.012626648922537035,0.004844524560612889,0.00515745062931296,1363948,8876,748
laboratory value,0.01727972626176219,0.06866201067374293,0.01727972626176219,0.01899668514689468,3386498,5845,324
respiratory,0.013213530655391121,0.03761129468973378,0.013213530655391121,0.013967768947058822,104317033,3784,124
fluid balance,0.009087958455047063,0.036580528305826254,0.009087958455047063,0.011523956451456005,1155742,3081,27
hemodynamics,0.0024125452352231603,0.0065339766787293925,0.0024125452352231603,0.002896302150492908,43198297,1658,65
neurology,0.001763668430335097,0.005552289502906787,0.001763668430335097,0.002676996724615772,586120,567,14
infectiology,0.004464285714285714,0.005022321428571429,0.004464285714285714,0.004712301587301587,2899072,448,30
clinical score,0.004705882352941176,0.03411764705882353,0.004705882352941176,0.008217194570135746,1423966,425,29
renal replacement therapy,0.005555555555555556,0.003828133045000515,0.005555555555555556,0.004166666666666667,8933963,360,38
position,0.0,0.0,0.0,0.0,103344,305,3
nice data,0.05090909090909091,0.030867768595041322,0.05090909090909091,0.03191814721226486,52663,275,59
demographics,0.03333333333333333,0.08372093023255814,0.03333333333333333,0.025746714456391873,876478,240,11
lda,0.019801980198019802,0.0924092409240924,0.019801980198019802,0.0326150262085032,2199,101,7
sofa score,0.0,0.0,0.0,0.0,119274,67,22
admission information,0.0,0.0,0.0,0.0,16470,58,9
