,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.5,0.8484848484848485,0.6292134831460674,33,0.8484848484848485,0.8484848484848485,51642,laboratory value,relevant
1,unmapped,0.7609196063762445,0.922521453987302,0.8339640491958373,28666,0.922521453987302,0.922521453987302,42087263,unmapped,irrelevant
2,temperature_source_text,0.9448818897637795,0.8053691275167785,0.8695652173913044,149,0.8053691275167785,0.8053691275167785,90056,infectiology,relevant
3,tracheostomy_size,0.0,0.0,0.0,11,0.0,0.0,2475,respiratory,relevant
4,gcs_motor,0.5581395348837209,0.5161290322580645,0.536312849162011,93,0.5161290322580645,0.5161290322580645,76003,neurology,relevant
5,gcs_eye,0.6144578313253012,0.68,0.6455696202531646,75,0.68,0.68,76693,neurology,relevant
6,gcs_verbal,0.9019607843137255,0.5476190476190477,0.6814814814814815,84,0.5476190476190477,0.5476190476190477,72297,neurology,relevant
7,crrt_mode,0.38461538461538464,0.3125,0.3448275862068966,32,0.3125,0.3125,277801,renal replacement therapy,relevant
8,type_administered_o2,0.8039772727272727,0.4307458143074581,0.5609514370664024,657,0.4307458143074581,0.4307458143074581,145564,respiratory,relevant
9,fio2_hiflow,0.0,0.0,0.0,4,0.0,0.0,6962,respiratory,relevant
10,o2_flow_high_flow_oxygen,0.9523809523809523,0.18867924528301888,0.31496062992125984,106,0.18867924528301888,0.18867924528301888,157296,respiratory,relevant
11,restrictive_policy,0.08695652173913043,0.07142857142857142,0.0784313725490196,28,0.07142857142857142,0.07142857142857142,11867,admission information,relevant
12,lactate_dehydrogenase_unspecified,0.7741935483870968,0.48,0.5925925925925926,50,0.48,0.48,17157,laboratory value,relevant
13,cam_icu_score,0.6470588235294118,0.7333333333333333,0.6875,15,0.7333333333333333,0.7333333333333333,27071,clinical score,relevant
14,amylase_unspecified,0.7272727272727273,0.8,0.761904761904762,20,0.8,0.8,1394,laboratory value,relevant
15,picco_pulse_pressure_variation,0.875,0.7777777777777778,0.823529411764706,9,0.7777777777777778,0.7777777777777778,36817,hemodynamics,relevant
16,ultrafiltration_cvvh_measured,0.3333333333333333,0.4,0.3636363636363636,5,0.4,0.4,30929,renal replacement therapy,relevant
17,access_pressure_cvvh,0.6538461538461539,0.6296296296296297,0.6415094339622641,27,0.6296296296296297,0.6296296296296297,518203,renal replacement therapy,relevant
18,return_pressure_cvvh,0.625,0.6,0.6122448979591836,25,0.6,0.6,519061,renal replacement therapy,relevant
19,crrt_duration,0.0,0.0,0.0,1,0.0,0.0,498,renal replacement therapy,relevant
20,blood_flow_cvvh,0.8125,0.41935483870967744,0.5531914893617021,31,0.41935483870967744,0.41935483870967744,583719,renal replacement therapy,relevant
21,effluent_pressure_cvvh,1.0,0.8095238095238095,0.8947368421052632,21,0.8095238095238095,0.8095238095238095,485443,renal replacement therapy,relevant
22,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,3,0.0,0.0,95884,fluid balance,relevant
23,ultrafiltration_cvvh_set,0.6666666666666666,0.56,0.6086956521739131,25,0.56,0.56,546654,renal replacement therapy,relevant
24,citrate_dosage_cvvh,1.0,0.5333333333333333,0.6956521739130436,15,0.5333333333333333,0.5333333333333333,447639,renal replacement therapy,relevant
25,pain_score_text,0.9523809523809523,0.40816326530612246,0.5714285714285714,98,0.40816326530612246,0.40816326530612246,55166,clinical score,relevant
26,substitution_volume_cvvh,0.0,0.0,0.0,7,0.0,0.0,182922,renal replacement therapy,relevant
27,extravascular_lung_water_index,0.6470588235294118,0.6875,0.6666666666666667,16,0.6875,0.6875,2132,hemodynamics,relevant
28,global_end_diastolic_volume_index,1.0,0.4444444444444444,0.6153846153846153,18,0.4444444444444444,0.4444444444444444,12641,hemodynamics,relevant
29,procalcitonin_unspecified,0.9444444444444444,0.68,0.7906976744186047,25,0.68,0.68,12590,laboratory value,relevant
30,ntpro_bnp_unspecified,0.6153846153846154,0.8888888888888888,0.7272727272727274,18,0.8888888888888888,0.8888888888888888,429,laboratory value,relevant
31,troponin_i_hs,0.0,0.0,0.0,8,0.0,0.0,1600,laboratory value,relevant
32,glucose_measured_unspecified,0.7384615384615385,0.06602475928473177,0.1212121212121212,727,0.06602475928473177,0.06602475928473177,115557,laboratory value,relevant
33,vancomycin_level,0.6,0.2,0.3,15,0.2,0.2,772,laboratory value,relevant
34,nice_adm_source,0.0,0.0,0.0,14,0.0,0.0,7036,nice data,relevant
35,pain_score_bps,0.0,0.0,0.0,8,0.0,0.0,6377,clinical score,relevant
36,fluid_in_flush,0.5972222222222222,0.26380368098159507,0.36595744680851067,163,0.26380368098159507,0.26380368098159507,6641,fluid balance,relevant
37,pupil_diameter_right,0.34782608695652173,0.13114754098360656,0.19047619047619047,61,0.13114754098360656,0.13114754098360656,64686,neurology,relevant
38,avpu_score_text,0.6071428571428571,0.7906976744186046,0.6868686868686869,43,0.7906976744186046,0.7906976744186046,28407,clinical score,relevant
39,end_tidal_co2_measured,0.84375,0.6,0.7012987012987012,45,0.6,0.6,3832729,respiratory,relevant
40,respiratory_rate_measured,0.3611111111111111,0.40625,0.38235294117647056,32,0.40625,0.40625,3036567,respiratory,relevant
41,nice_covid19Status,0.0,0.0,0.0,5,0.0,0.0,2056,nice data,relevant
42,ph_arterial,0.42857142857142855,0.16666666666666666,0.24,36,0.16666666666666666,0.16666666666666666,69027,laboratory value,relevant
43,po2_unspecified,0.3333333333333333,0.23076923076923078,0.27272727272727276,13,0.23076923076923078,0.23076923076923078,24882,laboratory value,relevant
44,pco2_unspecified,0.5714285714285714,0.8888888888888888,0.6956521739130435,18,0.8888888888888888,0.8888888888888888,26573,laboratory value,relevant
45,base_excess_unspecified,0.5,0.09090909090909091,0.15384615384615385,22,0.09090909090909091,0.09090909090909091,62014,laboratory value,relevant
46,bicarbonate_actual_unspecified,0.8148148148148148,0.7586206896551724,0.7857142857142857,29,0.7586206896551724,0.7586206896551724,64155,laboratory value,relevant
47,sodium_unspecified,0.55,0.825,0.66,40,0.825,0.825,51701,laboratory value,relevant
48,fio2_set,0.5,0.07913669064748201,0.13664596273291926,417,0.07913669064748201,0.07913669064748201,4589485,respiratory,relevant
49,peak_inspiratory_pressure,0.8636363636363636,0.475,0.6129032258064516,40,0.475,0.475,4592274,respiratory,relevant
50,tidal_volume_expiratory_measured,0.0,0.0,0.0,4,0.0,0.0,1478863,respiratory,relevant
51,height_measured,0.6774193548387096,0.9767441860465116,0.8,43,0.9767441860465116,0.9767441860465116,8406,demographics,relevant
52,p01_measured,1.0,0.35,0.5185185185185185,20,0.35,0.35,1960997,respiratory,relevant
53,arterial_bp_diastolic,0.5,0.2,0.28571428571428575,10,0.2,0.2,4031569,hemodynamics,relevant
54,arterial_bp_mean,0.36363636363636365,0.5,0.4210526315789474,16,0.5,0.5,4254299,hemodynamics,relevant
55,arterial_bp_systolic,0.21428571428571427,0.3,0.25,10,0.3,0.3,4032628,hemodynamics,relevant
56,cardiac_output_unspecified,0.6,0.35294117647058826,0.4444444444444445,17,0.35294117647058826,0.35294117647058826,7686,hemodynamics,relevant
57,central_venous_pressure,0.6571428571428571,0.9583333333333334,0.7796610169491525,24,0.9583333333333334,0.9583333333333334,2045488,hemodynamics,relevant
58,heart_rate_unspecified,0.9539406345957011,0.8558310376492194,0.9022265246853823,1089,0.8558310376492194,0.8558310376492194,8857315,hemodynamics,relevant
59,nibp_diastolic,0.0,0.0,0.0,9,0.0,0.0,29407,hemodynamics,relevant
60,nibp_mean,0.46153846153846156,0.3333333333333333,0.3870967741935484,18,0.3333333333333333,0.3333333333333333,79294,hemodynamics,relevant
61,nibp_systolic,0.0,0.0,0.0,11,0.0,0.0,38074,hemodynamics,relevant
62,pulmonary_artery_pressure_diastolic,0.0,0.0,0.0,2,0.0,0.0,5021,hemodynamics,relevant
63,pulmonary_artery_pressure_systolic,0.0,0.0,0.0,2,0.0,0.0,5021,hemodynamics,relevant
64,pulmonary_artery_pressure_mean,0.0,0.0,0.0,5,0.0,0.0,17302,hemodynamics,relevant
65,pulmonary_wedge_pressure,1.0,0.4,0.5714285714285715,5,0.4,0.4,90,hemodynamics,relevant
