,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.000,0.000,0.000,23,0.000,47878,laboratory value,relevant
1,unmapped,0.069,0.004,0.008,499,0.004,18775496,unmapped,irrelevant
2,fio2_hiflow,0.000,0.000,0.000,2,0.000,5394,respiratory,relevant
3,o2_flow_high_flow_oxygen,0.000,0.000,0.000,13,0.000,149359,respiratory,relevant
4,amylase_unspecified,0.000,0.000,0.000,2,0.000,353,laboratory value,relevant
5,picco_pulse_pressure_variation,0.077,0.167,0.105,6,0.167,36725,hemodynamics,relevant
6,ultrafiltration_cvvh_measured,0.000,0.000,0.000,2,0.000,27680,renal replacement therapy,relevant
7,access_pressure_cvvh,0.000,0.000,0.000,21,0.000,500865,renal replacement therapy,relevant
8,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
9,blood_flow_cvvh,0.000,0.000,0.000,12,0.000,114085,renal replacement therapy,relevant
10,effluent_pressure_cvvh,0.000,0.000,0.000,16,0.000,465821,renal replacement therapy,relevant
11,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
12,ultrafiltration_cvvh_set,0.000,0.000,0.000,9,0.000,100602,renal replacement therapy,relevant
13,substitution_volume_cvvh,0.000,0.000,0.000,4,0.000,97433,renal replacement therapy,relevant
14,procalcitonin_unspecified,0.000,0.000,0.000,2,0.000,2134,laboratory value,relevant
15,glucose_measured_unspecified,0.000,0.000,0.000,18,0.000,33471,laboratory value,relevant
16,end_tidal_co2_measured,0.000,0.000,0.000,27,0.000,3702593,respiratory,relevant
17,ph_arterial,1.000,0.167,0.286,24,0.167,63898,laboratory value,relevant
18,po2_unspecified,0.000,0.000,0.000,7,0.000,18678,laboratory value,relevant
19,pco2_unspecified,0.000,0.000,0.000,10,0.000,20315,laboratory value,relevant
20,base_excess_unspecified,0.000,0.000,0.000,13,0.000,56222,laboratory value,relevant
21,bicarbonate_actual_unspecified,0.000,0.000,0.000,15,0.000,61991,laboratory value,relevant
22,sodium_unspecified,0.000,0.000,0.000,25,0.000,48477,laboratory value,relevant
23,fio2_set,0.000,0.000,0.000,24,0.000,3883716,respiratory,relevant
24,peak_inspiratory_pressure,0.000,0.000,0.000,28,0.000,3169415,respiratory,relevant
25,tidal_volume_expiratory_measured,0.000,0.000,0.000,3,0.000,777606,respiratory,relevant
26,p01_measured,1.000,0.154,0.267,13,0.154,704169,respiratory,relevant
27,arterial_bp_diastolic,0.000,0.000,0.000,8,0.000,3071361,hemodynamics,relevant
