,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.000,0.000,0.000,23,0.000,47878,laboratory value,relevant
1,unmapped,0.111,0.004,0.007,566,0.004,21341039,unmapped,irrelevant
2,fio2_hiflow,0.000,0.000,0.000,2,0.000,5394,respiratory,relevant
3,o2_flow_high_flow_oxygen,0.143,0.071,0.095,14,0.071,149827,respiratory,relevant
4,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,9,0.000,6576,laboratory value,relevant
5,amylase_unspecified,0.000,0.000,0.000,3,0.000,1161,laboratory value,relevant
6,picco_pulse_pressure_variation,0.000,0.000,0.000,6,0.000,36725,hemodynamics,relevant
7,ultrafiltration_cvvh_measured,0.000,0.000,0.000,2,0.000,27680,renal replacement therapy,relevant
8,access_pressure_cvvh,0.000,0.000,0.000,21,0.000,500865,renal replacement therapy,relevant
9,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
10,blood_flow_cvvh,0.000,0.000,0.000,12,0.000,114085,renal replacement therapy,relevant
11,effluent_pressure_cvvh,0.000,0.000,0.000,17,0.000,466611,renal replacement therapy,relevant
12,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
13,ultrafiltration_cvvh_set,0.077,0.083,0.080,12,0.083,132895,renal replacement therapy,relevant
14,substitution_volume_cvvh,0.000,0.000,0.000,4,0.000,97433,renal replacement therapy,relevant
15,procalcitonin_unspecified,0.000,0.000,0.000,2,0.000,2134,laboratory value,relevant
16,glucose_measured_unspecified,0.000,0.000,0.000,35,0.000,65753,laboratory value,relevant
17,end_tidal_co2_measured,0.000,0.000,0.000,32,0.000,3716577,respiratory,relevant
18,ph_arterial,1.000,0.042,0.080,24,0.042,63898,laboratory value,relevant
19,po2_unspecified,0.000,0.000,0.000,8,0.000,22906,laboratory value,relevant
20,pco2_unspecified,0.000,0.000,0.000,10,0.000,20315,laboratory value,relevant
21,base_excess_unspecified,0.000,0.000,0.000,13,0.000,56222,laboratory value,relevant
22,bicarbonate_actual_unspecified,0.000,0.000,0.000,15,0.000,61991,laboratory value,relevant
23,sodium_unspecified,0.000,0.000,0.000,25,0.000,48477,laboratory value,relevant
24,fio2_set,0.000,0.000,0.000,28,0.000,3942052,respiratory,relevant
25,peak_inspiratory_pressure,0.000,0.000,0.000,29,0.000,3185001,respiratory,relevant
26,tidal_volume_expiratory_measured,0.000,0.000,0.000,4,0.000,1478863,respiratory,relevant
27,p01_measured,0.000,0.000,0.000,13,0.000,704169,respiratory,relevant
28,arterial_bp_diastolic,0.000,0.000,0.000,10,0.000,4031569,hemodynamics,relevant
29,arterial_bp_mean,0.000,0.000,0.000,14,0.000,4082936,hemodynamics,relevant
30,arterial_bp_systolic,0.000,0.000,0.000,10,0.000,4032628,hemodynamics,relevant
31,heart_rate_unspecified,0.000,0.000,0.000,29,0.000,8470899,hemodynamics,relevant
32,nibp_diastolic,0.000,0.000,0.000,9,0.000,29407,hemodynamics,relevant
33,nibp_mean,0.000,0.000,0.000,14,0.000,52294,hemodynamics,relevant
34,nibp_systolic,0.000,0.000,0.000,9,0.000,29435,hemodynamics,relevant
35,fluid_out_urine,0.000,0.000,0.000,35,0.000,339518,fluid balance,relevant
36,inspiratory_pressure_above_peep,0.000,0.000,0.000,48,0.000,3846815,respiratory,relevant
37,respiratory_rate_measured_spontaneous,0.000,0.000,0.000,10,0.000,4331935,respiratory,relevant
38,respiratory_rate_measured_ventilator,0.000,0.000,0.000,25,0.000,3737224,respiratory,relevant
39,peep_unspecified,0.000,0.000,0.000,4,0.000,803539,respiratory,relevant
40,lung_compliance_unspecified,0.000,0.000,0.000,4,0.000,167557,respiratory,relevant
41,tidal_volume_expiratory_unspecified,0.000,0.000,0.000,1,0.000,19097,respiratory,relevant
42,inspiratory_time_perc,0.000,0.000,0.000,1,0.000,2923,respiratory,relevant
43,tidal_volume_inspiratory_unspecified,0.000,0.000,0.000,2,0.000,22013,respiratory,relevant
44,o2_flow_unspecified,0.000,0.000,0.000,21,0.000,44303,respiratory,relevant
45,plateau_pressure,0.000,0.000,0.000,17,0.000,436664,respiratory,relevant
46,saturation_o2_peripheral,0.000,0.000,0.000,19,0.000,2006306,respiratory,relevant
47,pressure_trigger,0.000,0.000,0.000,2,0.000,616,respiratory,relevant
48,alkaline_phosphatase_unspecified,0.000,0.000,0.000,24,0.000,15694,laboratory value,relevant
49,alat_unspecified,0.000,0.000,0.000,22,0.000,17595,laboratory value,relevant
50,albumin_unspecified,0.000,0.000,0.000,21,0.000,15219,laboratory value,relevant
51,po2_arterial,0.000,0.000,0.000,28,0.000,82553,laboratory value,relevant
52,bilirubin_unspecified,0.000,0.000,0.000,5,0.000,3345,laboratory value,relevant
53,calcium_unspecified,0.000,0.000,0.000,12,0.000,8611,laboratory value,relevant
54,calcium_ionised,0.000,0.000,0.000,12,0.000,43469,laboratory value,relevant
55,creatine_kinase_unspecified,0.000,0.000,0.000,3,0.000,2240,laboratory value,relevant
56,crp_unspecified,0.000,0.000,0.000,24,0.000,30239,laboratory value,relevant
57,creatinine_unspecified,0.000,0.000,0.000,19,0.000,24182,laboratory value,relevant
58,chloride_unspecified,0.000,0.000,0.000,16,0.000,40144,laboratory value,relevant
59,phosphate_unspecified,0.000,0.000,0.000,21,0.000,24864,laboratory value,relevant
60,leukocytes_unspecified,0.000,0.000,0.000,21,0.000,31375,laboratory value,relevant
61,magnesium_unspecified,0.000,0.000,0.000,21,0.000,24952,laboratory value,relevant
62,prothrombin_time_sec,0.000,0.000,0.000,9,0.000,5574,laboratory value,relevant
63,gamma_gt_unspecified,0.000,0.000,0.000,24,0.000,17542,laboratory value,relevant
64,anion_gap_unspecified,0.000,0.000,0.000,6,0.000,14883,laboratory value,relevant
65,lactate_unspecified,0.000,0.000,0.000,11,0.000,34516,laboratory value,relevant
66,glucose_measured_whole_blood,0.000,0.000,0.000,3,0.000,18981,laboratory value,relevant
67,sodium_bloodgas,0.000,0.000,0.000,4,0.000,6048,laboratory value,relevant
68,potassium_bloodgas,0.500,0.250,0.333,4,0.250,6231,laboratory value,relevant
69,calcium_ratio,0.000,0.000,0.000,3,0.000,1675,laboratory value,relevant
70,rapid_shallow_breathing_index,0.000,0.000,0.000,9,0.000,1396732,respiratory,relevant
71,med_vancomycin,0.000,0.000,0.000,5,0.000,1688,medication,relevant
72,med_dexmedetomidine,0.000,0.000,0.000,4,0.000,1410,medication,relevant
73,med_ascorbic_acid_(vit_c),0.000,0.000,0.000,1,0.000,425,medication,relevant
74,med_anidulafungin,0.000,0.000,0.000,1,0.000,153,medication,relevant
75,med_amiodarone,0.000,0.000,0.000,4,0.000,942,medication,relevant
76,med_sodium_chloride,0.000,0.000,0.000,1,0.000,12397,medication,relevant
77,med_clonidine,0.000,0.000,0.000,4,0.000,6459,medication,relevant
78,med_insulin_aspart,0.000,0.000,0.000,3,0.000,11167,medication,relevant
79,med_ipratropium_bromide,0.000,0.000,0.000,1,0.000,195,medication,relevant
80,med_remifentanil,0.000,0.000,0.000,3,0.000,14579,medication,relevant
81,med_norepinephrine,0.000,0.000,0.000,3,0.000,15454,medication,relevant
82,cardiac_output_continuous_unspecified,0.000,0.000,0.000,9,0.000,79527,hemodynamics,relevant
83,temperature_blood,0.000,0.000,0.000,12,0.000,33874,infectiology,relevant
84,stroke_volume_variation,0.000,0.000,0.000,8,0.000,77478,hemodynamics,relevant
85,intrathoracic_blood_volume_index,0.100,0.667,0.174,3,0.667,1366,hemodynamics,relevant
86,reticulocytes_unspecified,0.000,0.000,0.000,3,0.000,5137,laboratory value,relevant
87,ferritin_unspecified,0.000,0.000,0.000,13,0.000,9970,laboratory value,relevant
88,chloride_arterial,0.000,0.000,0.000,5,0.000,15134,laboratory value,relevant
89,vco2,0.000,0.000,0.000,10,0.000,2913372,respiratory,relevant
90,inspiratory_time_unspecified,0.000,0.000,0.000,11,0.000,1746988,respiratory,relevant
91,central_venous_pressure,0.000,0.000,0.000,5,0.000,1389703,hemodynamics,relevant
92,pulmonary_artery_pressure_systolic,0.000,0.000,0.000,1,0.000,5020,hemodynamics,relevant
93,pulmonary_artery_pressure_mean,0.000,0.000,0.000,3,0.000,17237,hemodynamics,relevant
94,pulmonary_artery_pressure_diastolic,0.000,0.000,0.000,1,0.000,5020,hemodynamics,relevant
95,nava_edi_peak,0.000,0.000,0.000,3,0.000,49108,respiratory,relevant
96,fio2_measured,0.000,0.000,0.000,24,0.000,2331186,respiratory,relevant
97,minute_volume_expiratory,0.333,0.037,0.067,27,0.037,3825607,respiratory,relevant
98,tidal_volume_expiratory,0.000,0.000,0.000,25,0.000,3042794,respiratory,relevant
99,respiratory_rate_set,0.000,0.000,0.000,25,0.000,2625440,respiratory,relevant
