,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.000,0.000,0.000,24,0.000,50991,laboratory value,relevant
1,unmapped,0.031,0.004,0.007,805,0.004,25893889,unmapped,irrelevant
2,fio2_hiflow,0.000,0.000,0.000,3,0.000,5723,respiratory,relevant
3,o2_flow_high_flow_oxygen,0.333,0.286,0.308,14,0.286,149827,respiratory,relevant
4,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,24,0.000,16548,laboratory value,relevant
5,amylase_unspecified,0.000,0.000,0.000,3,0.000,1161,laboratory value,relevant
6,picco_pulse_pressure_variation,0.000,0.000,0.000,6,0.000,36725,hemodynamics,relevant
7,ultrafiltration_cvvh_measured,0.000,0.000,0.000,2,0.000,27680,renal replacement therapy,relevant
8,access_pressure_cvvh,0.000,0.000,0.000,23,0.000,504138,renal replacement therapy,relevant
9,return_pressure_cvvh,0.000,0.000,0.000,23,0.000,504097,renal replacement therapy,relevant
10,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
11,blood_flow_cvvh,0.000,0.000,0.000,15,0.000,181902,renal replacement therapy,relevant
12,effluent_pressure_cvvh,0.000,0.000,0.000,18,0.000,469693,renal replacement therapy,relevant
13,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
14,ultrafiltration_cvvh_set,0.000,0.000,0.000,17,0.000,512531,renal replacement therapy,relevant
15,substitution_volume_cvvh,0.000,0.000,0.000,4,0.000,97433,renal replacement therapy,relevant
16,procalcitonin_unspecified,0.000,0.000,0.000,12,0.000,11932,laboratory value,relevant
17,glucose_measured_unspecified,0.667,0.031,0.060,64,0.031,101986,laboratory value,relevant
18,end_tidal_co2_measured,0.000,0.000,0.000,33,0.000,3798969,respiratory,relevant
19,ph_arterial,1.000,0.042,0.080,24,0.042,63898,laboratory value,relevant
20,po2_unspecified,0.000,0.000,0.000,8,0.000,22906,laboratory value,relevant
21,pco2_unspecified,0.000,0.000,0.000,11,0.000,24546,laboratory value,relevant
22,base_excess_unspecified,0.000,0.000,0.000,14,0.000,59930,laboratory value,relevant
23,bicarbonate_actual_unspecified,0.000,0.000,0.000,15,0.000,61991,laboratory value,relevant
24,sodium_unspecified,0.000,0.000,0.000,27,0.000,51117,laboratory value,relevant
25,fio2_set,0.000,0.000,0.000,34,0.000,4253623,respiratory,relevant
26,peak_inspiratory_pressure,0.333,0.029,0.054,34,0.029,4564520,respiratory,relevant
27,tidal_volume_expiratory_measured,0.000,0.000,0.000,4,0.000,1478863,respiratory,relevant
28,p01_measured,0.000,0.000,0.000,15,0.000,1897728,respiratory,relevant
29,arterial_bp_diastolic,0.000,0.000,0.000,10,0.000,4031569,hemodynamics,relevant
30,arterial_bp_mean,0.000,0.000,0.000,15,0.000,4254298,hemodynamics,relevant
31,arterial_bp_systolic,0.000,0.000,0.000,10,0.000,4032628,hemodynamics,relevant
32,heart_rate_unspecified,0.000,0.000,0.000,31,0.000,8476050,hemodynamics,relevant
33,nibp_diastolic,0.000,0.000,0.000,9,0.000,29407,hemodynamics,relevant
34,nibp_mean,0.000,0.000,0.000,16,0.000,79200,hemodynamics,relevant
35,nibp_systolic,0.000,0.000,0.000,9,0.000,29435,hemodynamics,relevant
36,fluid_in_oral,0.000,0.000,0.000,27,0.000,12345,fluid balance,relevant
37,fluid_out_urine,0.000,0.000,0.000,43,0.000,375430,fluid balance,relevant
38,fluid_out_defecation,0.000,0.000,0.000,32,0.000,37042,fluid balance,relevant
39,temperature_bladder,0.000,0.000,0.000,5,0.000,787563,infectiology,relevant
40,fluid_in_tube,0.083,0.074,0.078,27,0.074,77724,fluid balance,relevant
41,inspiratory_pressure_above_peep,0.500,0.020,0.038,50,0.020,3853750,respiratory,relevant
42,respiratory_rate_measured_spontaneous,0.000,0.000,0.000,10,0.000,4331935,respiratory,relevant
43,respiratory_rate_measured_ventilator,0.000,0.000,0.000,25,0.000,3737224,respiratory,relevant
44,peep_unspecified,0.000,0.000,0.000,4,0.000,803539,respiratory,relevant
45,lung_compliance_unspecified,0.000,0.000,0.000,5,0.000,911018,respiratory,relevant
46,tidal_volume_expiratory_unspecified,0.000,0.000,0.000,1,0.000,19097,respiratory,relevant
47,inspiratory_time_perc,0.000,0.000,0.000,1,0.000,2923,respiratory,relevant
48,tidal_volume_inspiratory_unspecified,0.000,0.000,0.000,2,0.000,22013,respiratory,relevant
49,o2_flow_unspecified,0.000,0.000,0.000,26,0.000,66162,respiratory,relevant
50,plateau_pressure,0.000,0.000,0.000,20,0.000,966121,respiratory,relevant
51,saturation_o2_peripheral,0.000,0.000,0.000,25,0.000,2008053,respiratory,relevant
52,pressure_trigger,0.000,0.000,0.000,2,0.000,616,respiratory,relevant
53,hemoglobin_unspecified,0.000,0.000,0.000,29,0.000,71291,laboratory value,relevant
54,alkaline_phosphatase_unspecified,1.000,0.120,0.214,25,0.120,16014,laboratory value,relevant
55,asat_unspecified,0.000,0.000,0.000,23,0.000,16506,laboratory value,relevant
56,alat_unspecified,0.000,0.000,0.000,24,0.000,19130,laboratory value,relevant
57,albumin_unspecified,0.000,0.000,0.000,21,0.000,15219,laboratory value,relevant
58,po2_arterial,0.000,0.000,0.000,28,0.000,82553,laboratory value,relevant
59,bilirubin_unspecified,0.000,0.000,0.000,5,0.000,3345,laboratory value,relevant
60,calcium_unspecified,0.000,0.000,0.000,12,0.000,8611,laboratory value,relevant
61,calcium_ionised,0.000,0.000,0.000,12,0.000,43469,laboratory value,relevant
62,creatine_kinase_unspecified,0.000,0.000,0.000,18,0.000,15880,laboratory value,relevant
63,crp_unspecified,0.000,0.000,0.000,24,0.000,30239,laboratory value,relevant
64,creatinine_unspecified,0.000,0.000,0.000,19,0.000,24182,laboratory value,relevant
65,chloride_unspecified,0.000,0.000,0.000,16,0.000,40144,laboratory value,relevant
66,phosphate_unspecified,0.000,0.000,0.000,22,0.000,25221,laboratory value,relevant
67,leukocytes_unspecified,0.000,0.000,0.000,21,0.000,31375,laboratory value,relevant
68,thrombocytes_unspecified,0.000,0.000,0.000,11,0.000,18147,laboratory value,relevant
69,magnesium_unspecified,0.000,0.000,0.000,21,0.000,24952,laboratory value,relevant
70,ureum_unspecified,0.000,0.000,0.000,24,0.000,29131,laboratory value,relevant
71,prothrombin_time_sec,0.000,0.000,0.000,13,0.000,6448,laboratory value,relevant
72,gamma_gt_unspecified,0.000,0.000,0.000,25,0.000,17730,laboratory value,relevant
73,anion_gap_unspecified,0.000,0.000,0.000,6,0.000,14883,laboratory value,relevant
74,lactate_unspecified,0.000,0.000,0.000,11,0.000,34516,laboratory value,relevant
75,glucose_measured_whole_blood,0.000,0.000,0.000,3,0.000,18981,laboratory value,relevant
76,sodium_bloodgas,0.000,0.000,0.000,6,0.000,15146,laboratory value,relevant
77,potassium_bloodgas,0.080,0.400,0.133,5,0.400,9859,laboratory value,relevant
78,calcium_ratio,0.000,0.000,0.000,3,0.000,1675,laboratory value,relevant
79,rapid_shallow_breathing_index,0.000,0.000,0.000,9,0.000,1396732,respiratory,relevant
80,med_dexmedetomidine,0.000,0.000,0.000,6,0.000,7037,medication,relevant
81,med_vancomycin,0.000,0.000,0.000,6,0.000,1803,medication,relevant
82,med_ascorbic_acid_(vit_c),0.000,0.000,0.000,1,0.000,425,medication,relevant
83,med_sodium_chloride,0.000,0.000,0.000,3,0.000,21839,medication,relevant
84,med_anidulafungin,0.000,0.000,0.000,1,0.000,153,medication,relevant
85,med_amiodarone,0.000,0.000,0.000,4,0.000,942,medication,relevant
86,med_carbohydrates,0.000,0.000,0.000,11,0.000,10391,medication,relevant
87,med_clonidine,0.000,0.000,0.000,4,0.000,6459,medication,relevant
88,med_enoximone,0.000,0.000,0.000,1,0.000,156,medication,relevant
89,med_insulin_aspart,0.000,0.000,0.000,3,0.000,11167,medication,relevant
90,med_ipratropium_bromide,0.000,0.000,0.000,1,0.000,195,medication,relevant
91,med_potassium_chloride,0.000,0.000,0.000,8,0.000,5689,medication,relevant
92,med_lorazepam,0.000,0.000,0.000,1,0.000,199,medication,relevant
93,med_midazolam,0.000,0.000,0.000,6,0.000,15004,medication,relevant
94,med_morphine,0.000,0.000,0.000,3,0.000,3929,medication,relevant
95,med_remifentanil,0.000,0.000,0.000,4,0.000,20420,medication,relevant
96,med_voriconazole,0.000,0.000,0.000,4,0.000,1054,medication,relevant
97,med_norepinephrine,0.000,0.000,0.000,6,0.000,34037,medication,relevant
98,med_propofol,0.000,0.000,0.000,7,0.000,25235,medication,relevant
99,med_rocuronium_bromide,0.000,0.000,0.000,5,0.000,7013,medication,relevant
100,cardiac_output_continuous_unspecified,0.000,0.000,0.000,9,0.000,79527,hemodynamics,relevant
101,peep_total,0.000,0.000,0.000,6,0.000,444684,respiratory,relevant
