concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
laboratory value,0.007926023778071334,0.017071435829692106,0.007926023778071334,0.0085126952122711,1305120,757,156
respiratory,0.0036968576709796672,0.012476894639556377,0.0036968576709796672,0.005518497682766749,54126178,541,86
unmapped,0.007334963325183374,0.08823529411764706,0.007334963325183374,0.013544018058690745,15185991,409,1
hemodynamics,0.00904977375565611,0.027149321266968326,0.00904977375565611,0.013574660633484163,32505261,221,52
renal replacement therapy,0.0,0.0,0.0,0.0,3428262,156,24
fluid balance,0.018691588785046728,0.09345794392523364,0.018691588785046728,0.03115264797507789,474237,107,15
medication,0.0,0.0,0.0,0.0,113492,80,54
clinical score,0.024390243902439025,0.2926829268292683,0.024390243902439025,0.0450281425891182,1003914,41,9
infectiology,0.027777777777777776,0.001851851851851852,0.027777777777777776,0.003472222222222222,171680,36,9
sofa score,0.0,0.0,0.0,0.0,16693,22,8
demographics,0.0,0.0,0.0,0.0,834085,10,4
neurology,0.0,0.0,0.0,0.0,17110,10,2
