,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.0,0.0,0.0,22,0.0,47491,laboratory value,relevant
1,unmapped,0.0,0.0,0.0,297,0.0,13239426,unmapped,irrelevant
2,fio2_hiflow,0.0,0.0,0.0,2,0.0,5394,respiratory,relevant
3,o2_flow_high_flow_oxygen,0.0,0.0,0.0,7,0.0,143488,respiratory,relevant
4,amylase_unspecified,0.0,0.0,0.0,2,0.0,353,laboratory value,relevant
5,ultrafiltration_cvvh_measured,0.0,0.0,0.0,2,0.0,27680,renal replacement therapy,relevant
6,crrt_duration,0.0,0.0,0.0,1,0.0,498,renal replacement therapy,relevant
7,blood_flow_cvvh,0.0,0.0,0.0,12,0.0,114085,renal replacement therapy,relevant
8,effluent_pressure_cvvh,0.0,0.0,0.0,16,0.0,465821,renal replacement therapy,relevant
9,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,2,0.0,66310,fluid balance,relevant
10,ultrafiltration_cvvh_set,0.0,0.0,0.0,7,0.0,89584,renal replacement therapy,relevant
11,substitution_volume_cvvh,0.0,0.0,0.0,3,0.0,96532,renal replacement therapy,relevant
12,procalcitonin_unspecified,0.0,0.0,0.0,1,0.0,1509,laboratory value,relevant
13,glucose_measured_unspecified,0.0,0.0,0.0,17,0.0,33349,laboratory value,relevant
14,ph_arterial,0.0,0.0,0.0,18,0.0,51006,laboratory value,relevant
15,pco2_unspecified,0.0,0.0,0.0,10,0.0,20315,laboratory value,relevant
16,base_excess_unspecified,0.0,0.0,0.0,12,0.0,51991,laboratory value,relevant
17,bicarbonate_actual_unspecified,0.0,0.0,0.0,15,0.0,61991,laboratory value,relevant
18,fio2_set,0.0,0.0,0.0,22,0.0,2608932,respiratory,relevant
19,peak_inspiratory_pressure,0.0,0.0,0.0,23,0.0,2458886,respiratory,relevant
20,tidal_volume_expiratory_measured,0.0,0.0,0.0,2,0.0,2155,respiratory,relevant
21,p01_measured,0.0,0.0,0.0,6,0.0,25080,respiratory,relevant
22,arterial_bp_diastolic,0.0,0.0,0.0,5,0.0,2979617,hemodynamics,relevant
23,arterial_bp_mean,0.0,0.0,0.0,8,0.0,3995523,hemodynamics,relevant
24,arterial_bp_systolic,0.0,0.0,0.0,6,0.0,3005070,hemodynamics,relevant
25,heart_rate_unspecified,0.0,0.0,0.0,23,0.0,8371817,hemodynamics,relevant
26,nibp_diastolic,0.0,0.0,0.0,4,0.0,16891,hemodynamics,relevant
27,nibp_mean,0.0,0.0,0.0,6,0.0,18457,hemodynamics,relevant
28,nibp_systolic,0.0,0.0,0.0,4,0.0,16904,hemodynamics,relevant
29,inspiratory_pressure_above_peep,0.0,0.0,0.0,35,0.0,1952218,respiratory,relevant
30,respiratory_rate_measured_spontaneous,0.0,0.0,0.0,7,0.0,2360079,respiratory,relevant
31,inspiratory_time_perc,0.0,0.0,0.0,1,0.0,2923,respiratory,relevant
32,o2_flow_unspecified,0.0,0.0,0.0,6,0.0,15288,respiratory,relevant
33,plateau_pressure,0.0,0.0,0.0,15,0.0,432997,respiratory,relevant
34,pressure_trigger,0.0,0.0,0.0,2,0.0,616,respiratory,relevant
35,alkaline_phosphatase_unspecified,0.0,0.0,0.0,21,0.0,14757,laboratory value,relevant
36,alat_unspecified,0.0,0.0,0.0,22,0.0,17595,laboratory value,relevant
37,bilirubin_unspecified,0.0,0.0,0.0,5,0.0,3345,laboratory value,relevant
38,calcium_unspecified,0.0,0.0,0.0,11,0.0,8137,laboratory value,relevant
39,calcium_ionised,0.0,0.0,0.0,12,0.0,43469,laboratory value,relevant
40,creatine_kinase_unspecified,0.0,0.0,0.0,2,0.0,1057,laboratory value,relevant
41,chloride_unspecified,0.0,0.0,0.0,16,0.0,40144,laboratory value,relevant
42,magnesium_unspecified,0.0,0.0,0.0,19,0.0,21750,laboratory value,relevant
43,sodium_unspecified,0.0,0.0,0.0,22,0.0,47038,laboratory value,relevant
44,prothrombin_time_sec,0.0,0.0,0.0,5,0.0,1802,laboratory value,relevant
45,anion_gap_unspecified,0.0,0.0,0.0,6,0.0,14883,laboratory value,relevant
46,lactate_unspecified,0.0,0.0,0.0,10,0.0,34116,laboratory value,relevant
47,glucose_measured_whole_blood,0.0,0.0,0.0,3,0.0,18981,laboratory value,relevant
48,sodium_bloodgas,0.0,0.0,0.0,4,0.0,6048,laboratory value,relevant
49,potassium_bloodgas,0.0,0.0,0.0,3,0.0,5676,laboratory value,relevant
50,med_anidulafungin,0.0,0.0,0.0,1,0.0,153,medication,relevant
51,cardiac_output_continuous_unspecified,0.0,0.0,0.0,9,0.0,79527,hemodynamics,relevant
52,end_tidal_co2_measured,0.0,0.0,0.0,12,0.0,1463296,respiratory,relevant
53,temperature_blood,1.0,0.1,0.18181818181818182,10,0.1,23564,infectiology,relevant
54,stroke_volume_variation,0.0,0.0,0.0,7,0.0,71068,hemodynamics,relevant
55,intrathoracic_blood_volume_index,0.0,0.0,0.0,2,0.0,740,hemodynamics,relevant
56,reticulocytes_unspecified,0.0,0.0,0.0,3,0.0,5137,laboratory value,relevant
57,ferritin_unspecified,0.0,0.0,0.0,12,0.0,7138,laboratory value,relevant
58,chloride_arterial,0.0,0.0,0.0,3,0.0,6669,laboratory value,relevant
59,vco2,0.0,0.0,0.0,9,0.0,1761290,respiratory,relevant
60,inspiratory_time_unspecified,0.0,0.0,0.0,11,0.0,1746988,respiratory,relevant
61,central_venous_pressure,0.0,0.0,0.0,4,0.0,1360675,hemodynamics,relevant
62,pulmonary_artery_pressure_systolic,0.0,0.0,0.0,1,0.0,5020,hemodynamics,relevant
63,pulmonary_artery_pressure_mean,0.0,0.0,0.0,3,0.0,17237,hemodynamics,relevant
64,pulmonary_artery_pressure_diastolic,0.0,0.0,0.0,1,0.0,5020,hemodynamics,relevant
65,respiratory_rate_measured_ventilator,0.0,0.0,0.0,17,0.0,912550,respiratory,relevant
66,respiratory_rate_set,0.0,0.0,0.0,18,0.0,2077417,respiratory,relevant
67,return_pressure_cvvh,0.0,0.0,0.0,16,0.0,496770,renal replacement therapy,relevant
68,tidal_volume_set,0.0,0.0,0.0,11,0.0,114262,respiratory,relevant
69,peep_measured,0.0,0.0,0.0,9,0.0,661586,respiratory,relevant
70,fio2_measured,0.0,0.0,0.0,19,0.0,191148,respiratory,relevant
71,temperature_nasopharyngeal,0.0,0.0,0.0,1,0.0,5806,infectiology,relevant
72,sofa_score,0.0,0.0,0.0,12,0.0,9226,clinical score,relevant
73,inspiratory_rise_time_sec,0.0,0.0,0.0,5,0.0,1062820,respiratory,relevant
74,nava_level,0.0,0.0,0.0,2,0.0,22513,respiratory,relevant
75,crp_unspecified,0.0,0.0,0.0,18,0.0,23613,laboratory value,relevant
76,d_dimer_unspecified,0.0,0.0,0.0,10,0.0,5294,laboratory value,relevant
77,base_excess_arterial,0.0,0.0,0.0,16,0.0,35981,laboratory value,relevant
78,bilirubin_total,0.0,0.0,0.0,14,0.0,15870,laboratory value,relevant
79,segmented_neutrophils_unspecified,0.0,0.0,0.0,4,0.0,2083,laboratory value,relevant
80,bicarbonate_actual_arterial,0.0,0.0,0.0,9,0.0,22841,laboratory value,relevant
81,glucose_arterial,0.0,0.0,0.0,5,0.0,8271,laboratory value,relevant
82,protein_total_blood,0.0,0.0,0.0,4,0.0,1317,laboratory value,relevant
83,potassium_arterial,0.0,0.0,0.0,7,0.0,18034,laboratory value,relevant
84,po2_arterial,0.0,0.0,0.0,19,0.0,45461,laboratory value,relevant
85,pco2_arterial,0.0,0.0,0.0,23,0.0,64254,laboratory value,relevant
86,sodium_arterial,0.0,0.0,0.0,3,0.0,7180,laboratory value,relevant
87,lactate_arterial,0.0,0.0,0.0,6,0.0,25717,laboratory value,relevant
88,cardiac_index_unspecified,0.0,0.0,0.0,6,0.0,7582,hemodynamics,relevant
89,cardiac_index_continuous_unspecified,0.0,0.0,0.0,5,0.0,1481,hemodynamics,relevant
90,global_end_diastolic_volume_index,0.0,0.0,0.0,7,0.0,12402,hemodynamics,relevant
91,picco_global_ejection_fraction,0.0,0.0,0.0,2,0.0,660,hemodynamics,relevant
92,systemic_vascular_resistance,0.0,0.0,0.0,7,0.0,5186,hemodynamics,relevant
93,cardiac_output_unspecified,0.0,0.0,0.0,6,0.0,7222,hemodynamics,relevant
94,stroke_volume_index,0.0,0.0,0.0,5,0.0,82592,hemodynamics,relevant
95,systemic_vascular_resistance_index,0.0,0.0,0.0,4,0.0,70424,hemodynamics,relevant
96,troponin_t,0.0,0.0,0.0,6,0.0,1872,laboratory value,relevant
97,med_other_mineral_products,0.0,0.0,0.0,1,0.0,24189,medication,relevant
98,med_amlodipine,0.0,0.0,0.0,1,0.0,110,medication,relevant
99,med_clonidine,0.0,0.0,0.0,3,0.0,6214,medication,relevant
100,med_dobutamine,0.0,0.0,0.0,1,0.0,558,medication,relevant
101,med_epoprostenol,0.0,0.0,0.0,1,0.0,386,medication,relevant
102,med_furosemide,0.0,0.0,0.0,2,0.0,1169,medication,relevant
103,med_haloperidol,0.0,0.0,0.0,2,0.0,971,medication,relevant
