concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.000301313727853441,0.08771929824561403,0.000301313727853441,0.0006005645306588192,43919666,16594,1
medication,0.00044726719742374093,0.00043013657143091004,0.00044726719742374093,0.00030898499969759835,1756408,11179,836
laboratory value,0.0035259849762379275,0.006367615170095713,0.0035259849762379275,0.0033146979707382764,4282334,6523,362
fluid balance,0.0009878169245966415,0.0038006740397838424,0.0009878169245966415,0.0013911325962177572,1857012,3037,30
respiratory,0.0015873015873015873,0.0019338367039516465,0.0015873015873015873,0.0011578037808530005,103463188,2520,133
hemodynamics,0.0017543859649122807,0.012155388471177943,0.0017543859649122807,0.002504973774642793,43068334,1140,63
infectiology,0.0,0.0,0.0,0.0,3068654,441,30
renal replacement therapy,0.0023923444976076554,0.0010466507177033493,0.0023923444976076554,0.0014562096941959644,8598448,418,45
clinical score,0.0,0.0,0.0,0.0,1565834,312,30
nice data,0.003389830508474576,3.57900657003349e-05,0.003389830508474576,7.083227928155832e-05,57535,295,58
position,0.0,0.0,0.0,0.0,113041,223,3
neurology,0.0,0.0,0.0,0.0,411326,200,13
demographics,0.006289308176100629,0.06289308176100629,0.006289308176100629,0.011435105774728418,856141,159,11
sofa score,0.0,0.0,0.0,0.0,570207,123,27
lda,0.008403361344537815,0.01680672268907563,0.008403361344537815,0.011204481792717087,3400,119,8
admission information,0.01818181818181818,0.0045052292839903455,0.01818181818181818,0.007221147646679562,16719,55,8
