,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.062,0.022,0.032,46,0.022,61789,laboratory value,relevant
1,unmapped,0.069,0.007,0.012,33117,0.007,62589235,unmapped,irrelevant
2,temperature_source_text,0.028,0.021,0.024,188,0.021,101911,infectiology,relevant
3,tracheostomy_size,0.000,0.000,0.000,13,0.000,5209,respiratory,relevant
4,gcs_motor,0.024,0.045,0.032,110,0.045,98482,neurology,relevant
5,gcs_eye,0.000,0.000,0.000,87,0.000,99326,neurology,relevant
6,gcs_verbal,0.014,0.020,0.017,98,0.020,93030,neurology,relevant
7,crrt_mode,0.061,0.171,0.090,41,0.171,287510,renal replacement therapy,relevant
8,type_administered_o2,0.076,0.101,0.087,726,0.101,181641,respiratory,relevant
9,fio2_hiflow,0.000,0.000,0.000,6,0.000,7915,respiratory,relevant
10,o2_flow_high_flow_oxygen,0.162,0.105,0.127,124,0.105,159500,respiratory,relevant
11,restrictive_policy,0.005,0.033,0.009,30,0.033,12161,admission information,relevant
12,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,61,0.000,27335,laboratory value,relevant
13,cam_icu_score,0.000,0.000,0.000,18,0.000,36104,clinical score,relevant
14,amylase_unspecified,0.000,0.000,0.000,24,0.000,1841,laboratory value,relevant
15,picco_pulse_pressure_variation,0.031,0.083,0.045,12,0.083,46035,hemodynamics,relevant
16,ultrafiltration_cvvh_measured,0.000,0.000,0.000,6,0.000,31257,renal replacement therapy,relevant
17,access_pressure_cvvh,0.047,0.094,0.062,32,0.094,525970,renal replacement therapy,relevant
18,return_pressure_cvvh,0.061,0.167,0.089,30,0.167,527793,renal replacement therapy,relevant
19,crrt_duration,0.000,0.000,0.000,3,0.000,7781,renal replacement therapy,relevant
20,blood_flow_cvvh,0.111,0.057,0.075,35,0.057,592211,renal replacement therapy,relevant
21,effluent_pressure_cvvh,0.001,0.043,0.003,23,0.043,489631,renal replacement therapy,relevant
22,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
23,ultrafiltration_cvvh_set,0.069,0.200,0.103,35,0.200,554406,renal replacement therapy,relevant
24,citrate_dosage_cvvh,0.000,0.000,0.000,16,0.000,448155,renal replacement therapy,relevant
25,pain_score_text,0.050,0.062,0.055,113,0.062,60108,clinical score,relevant
26,substitution_volume_cvvh,0.125,0.429,0.194,7,0.429,182922,renal replacement therapy,relevant
27,extravascular_lung_water_index,0.000,0.000,0.000,19,0.000,3594,hemodynamics,relevant
28,global_end_diastolic_volume_index,0.000,0.000,0.000,20,0.000,14078,hemodynamics,relevant
29,procalcitonin_unspecified,0.000,0.000,0.000,31,0.000,20482,laboratory value,relevant
30,ntpro_bnp_unspecified,0.031,0.033,0.032,30,0.033,8040,laboratory value,relevant
31,troponin_i_hs,0.000,0.000,0.000,8,0.000,1600,laboratory value,relevant
32,glucose_measured_unspecified,0.330,0.042,0.075,738,0.042,125622,laboratory value,relevant
33,vancomycin_level,0.135,0.263,0.179,19,0.263,1743,laboratory value,relevant
34,nice_adm_source,0.027,0.143,0.045,14,0.143,7036,nice data,relevant
35,pain_score_bps,0.000,0.000,0.000,9,0.000,6492,clinical score,relevant
36,fluid_in_flush,0.041,0.096,0.058,187,0.096,7106,fluid balance,relevant
37,pupil_diameter_right,0.018,0.025,0.021,79,0.025,88214,neurology,relevant
38,avpu_score_text,0.065,0.061,0.063,49,0.061,35547,clinical score,relevant
39,end_tidal_co2_measured,0.000,0.000,0.000,52,0.000,4093242,respiratory,relevant
40,respiratory_rate_measured,0.034,0.075,0.047,40,0.075,3311175,respiratory,relevant
41,nice_covid19Status,0.000,0.000,0.000,5,0.000,2056,nice data,relevant
42,ph_arterial,0.042,0.045,0.043,44,0.045,115825,laboratory value,relevant
43,po2_unspecified,0.050,0.056,0.053,18,0.056,95112,laboratory value,relevant
44,pco2_unspecified,0.000,0.000,0.000,31,0.000,97773,laboratory value,relevant
45,base_excess_unspecified,0.000,0.000,0.000,25,0.000,111169,laboratory value,relevant
46,bicarbonate_actual_unspecified,0.053,0.028,0.036,36,0.028,113650,laboratory value,relevant
47,sodium_unspecified,0.037,0.018,0.024,55,0.018,61772,laboratory value,relevant
48,fio2_set,0.029,0.028,0.029,427,0.028,5008055,respiratory,relevant
49,peak_inspiratory_pressure,0.056,0.102,0.072,49,0.102,4863894,respiratory,relevant
50,tidal_volume_expiratory_measured,0.071,0.250,0.111,4,0.250,1478863,respiratory,relevant
51,height_measured,0.000,0.000,0.000,49,0.000,10619,demographics,relevant
52,p01_measured,0.014,0.040,0.020,25,0.040,2017167,respiratory,relevant
53,arterial_bp_diastolic,0.143,0.286,0.190,14,0.286,4215881,hemodynamics,relevant
54,arterial_bp_mean,0.000,0.000,0.000,22,0.000,4454459,hemodynamics,relevant
55,arterial_bp_systolic,0.192,0.357,0.250,14,0.357,4219135,hemodynamics,relevant
56,cardiac_output_unspecified,0.000,0.000,0.000,20,0.000,8867,hemodynamics,relevant
57,central_venous_pressure,0.025,0.033,0.029,30,0.033,2131655,hemodynamics,relevant
58,heart_rate_unspecified,0.007,0.005,0.006,1057,0.005,9066454,hemodynamics,relevant
59,nibp_diastolic,0.015,0.100,0.026,10,0.100,30715,hemodynamics,relevant
60,nibp_mean,0.051,0.120,0.071,25,0.120,90795,hemodynamics,relevant
61,nibp_systolic,0.182,0.333,0.235,12,0.333,39394,hemodynamics,relevant
62,pulmonary_artery_pressure_diastolic,0.000,0.000,0.000,2,0.000,5021,hemodynamics,relevant
63,pulmonary_artery_pressure_systolic,0.154,1.000,0.267,2,1.000,5021,hemodynamics,relevant
64,pulmonary_artery_pressure_mean,0.111,0.143,0.125,7,0.143,17500,hemodynamics,relevant
65,pulmonary_wedge_pressure,0.000,0.000,0.000,8,0.000,152,hemodynamics,relevant
66,heart_rhythm_text,0.032,0.016,0.021,885,0.016,596234,hemodynamics,relevant
67,fluid_in_oral,0.007,0.022,0.010,1683,0.022,42155,fluid balance,relevant
68,fluid_out_emesis_retention,0.023,0.036,0.028,111,0.036,137521,fluid balance,relevant
69,systemic_vascular_resistance_index,0.069,0.111,0.085,18,0.111,73080,hemodynamics,relevant
70,systemic_vascular_resistance,0.029,0.043,0.034,23,0.043,17800,hemodynamics,relevant
71,fluid_out_cvvh_dialysis,0.096,0.250,0.139,64,0.250,40247,fluid balance,relevant
72,stroke_volume_variation,0.000,0.000,0.000,19,0.000,80027,hemodynamics,relevant
73,fluid_out_urine,0.024,0.050,0.032,120,0.050,648800,fluid balance,relevant
74,fluid_out_defecation,0.093,0.172,0.121,99,0.172,72238,fluid balance,relevant
75,fluid_in_tube,0.034,0.071,0.046,448,0.071,208468,fluid balance,relevant
76,temperature_bladder,0.000,0.000,0.000,24,0.000,827909,infectiology,relevant
77,temperature_unspecified,0.013,0.024,0.017,83,0.024,1067739,infectiology,relevant
78,temperature_core,0.000,0.000,0.000,21,0.000,68549,infectiology,relevant
79,stroke_volume_calculated,0.068,0.136,0.091,22,0.136,83859,hemodynamics,relevant
80,stroke_volume_index,0.000,0.000,0.000,21,0.000,90082,hemodynamics,relevant
81,capillary_refill_text,0.000,0.000,0.000,37,0.000,4139,hemodynamics,relevant
82,inspiratory_pressure_above_peep,0.032,0.030,0.031,100,0.030,4368722,respiratory,relevant
83,respiratory_rate_measured_spontaneous,0.100,0.154,0.121,13,0.154,4361619,respiratory,relevant
84,respiratory_rate_measured_ventilator,0.072,0.161,0.100,31,0.161,3895768,respiratory,relevant
85,respiratory_rate_set,0.015,0.038,0.022,52,0.038,2861362,respiratory,relevant
86,peep_unspecified,0.000,0.000,0.000,4,0.000,803539,respiratory,relevant
87,vent_mode_manual,0.162,0.857,0.273,7,0.857,746,respiratory,relevant
88,fluid_out_other,0.025,0.083,0.039,145,0.083,2887,fluid balance,relevant
89,vent_mode,0.029,0.072,0.041,138,0.072,9883134,respiratory,relevant
90,pupil_diameter_left,0.010,0.013,0.011,77,0.013,88385,neurology,relevant
91,pupil_reflex_left,0.000,0.000,0.000,31,0.000,80507,neurology,relevant
92,pupil_reflex_right,0.006,0.033,0.010,30,0.033,80131,neurology,relevant
93,lung_compliance_unspecified,0.022,0.091,0.036,11,0.091,939906,respiratory,relevant
94,tidal_volume_expiratory_unspecified,0.000,0.000,0.000,1,0.000,19097,respiratory,relevant
95,inspiratory_time_perc,0.000,0.000,0.000,5,0.000,89991,respiratory,relevant
96,tidal_volume_inspiratory_unspecified,0.000,0.000,0.000,2,0.000,22013,respiratory,relevant
97,fluid_out_drain,0.041,0.053,0.046,171,0.053,20362,fluid balance,relevant
98,o2_flow_unspecified,0.072,0.025,0.037,1001,0.025,127708,respiratory,relevant
99,rass_score,0.000,0.000,0.000,102,0.000,171558,neurology,relevant
100,pain_score_vas,0.031,0.026,0.029,38,0.026,32471,clinical score,relevant
101,plateau_pressure,0.000,0.000,0.000,36,0.000,1014551,respiratory,relevant
102,saturation_o2_peripheral,0.000,0.000,0.000,1930,0.000,3754982,respiratory,relevant
103,pressure_trigger,0.061,0.182,0.091,11,0.182,28629,respiratory,relevant
104,fluid_out_flush,0.032,0.200,0.055,20,0.200,512,fluid balance,relevant
105,hemoglobin_unspecified,0.143,0.100,0.118,60,0.100,82405,laboratory value,relevant
106,alkaline_phosphatase_unspecified,0.023,0.053,0.032,38,0.053,25735,laboratory value,relevant
107,asat_unspecified,0.000,0.000,0.000,40,0.000,26799,laboratory value,relevant
108,alat_unspecified,0.000,0.000,0.000,40,0.000,29731,laboratory value,relevant
109,albumin_unspecified,0.040,0.023,0.029,44,0.023,26926,laboratory value,relevant
110,aptt_unspecified,0.000,0.000,0.000,50,0.000,29890,laboratory value,relevant
111,po2_arterial,0.304,0.137,0.189,51,0.137,108867,laboratory value,relevant
112,bilirubin_unspecified,0.065,0.375,0.111,8,0.375,3360,laboratory value,relevant
113,calcium_unspecified,0.000,0.000,0.000,32,0.000,13157,laboratory value,relevant
114,calcium_ionised,0.032,0.040,0.036,25,0.040,143625,laboratory value,relevant
115,creatine_kinase_unspecified,0.000,0.000,0.000,47,0.000,30393,laboratory value,relevant
116,crp_unspecified,0.000,0.000,0.000,44,0.000,45276,laboratory value,relevant
117,creatinine_unspecified,0.120,0.070,0.088,43,0.070,40315,laboratory value,relevant
118,chloride_unspecified,0.000,0.000,0.000,30,0.000,41891,laboratory value,relevant
119,hematocrit_unspecified,0.100,0.044,0.062,45,0.044,50107,laboratory value,relevant
120,fibrinogen_unspecified,0.000,0.000,0.000,30,0.000,11323,laboratory value,relevant
121,phosphate_unspecified,0.000,0.000,0.000,35,0.000,39694,laboratory value,relevant
122,prothrombin_time_inr,0.030,0.019,0.023,53,0.019,17705,laboratory value,relevant
123,leukocytes_unspecified,0.063,0.102,0.078,49,0.102,48021,laboratory value,relevant
124,thrombocytes_unspecified,0.160,0.133,0.145,30,0.133,25298,laboratory value,relevant
125,magnesium_unspecified,0.000,0.000,0.000,36,0.000,38733,laboratory value,relevant
126,ureum_unspecified,0.000,0.000,0.000,42,0.000,42225,laboratory value,relevant
127,prothrombin_time_sec,0.079,0.068,0.073,44,0.068,17921,laboratory value,relevant
128,gamma_gt_unspecified,0.065,0.051,0.057,39,0.051,27179,laboratory value,relevant
129,d_dimer_unspecified,0.000,0.000,0.000,37,0.000,18580,laboratory value,relevant
130,anion_gap_unspecified,0.000,0.000,0.000,11,0.000,14941,laboratory value,relevant
131,lactate_unspecified,0.056,0.043,0.049,23,0.043,36347,laboratory value,relevant
132,ammonia_unspecified,0.000,0.000,0.000,20,0.000,355,laboratory value,relevant
133,creatine_kinase_mb_activity,0.000,0.000,0.000,17,0.000,1013,laboratory value,relevant
134,tobramycin_trough_level,0.000,0.000,0.000,6,0.000,29,laboratory value,relevant
135,tobramycin_peak_level,0.000,0.000,0.000,5,0.000,7,laboratory value,relevant
136,vancomycin_trough_level,0.000,0.000,0.000,15,0.000,232,laboratory value,relevant
137,gender_text,0.000,0.000,0.000,12,0.000,3431,demographics,relevant
138,cough_reflex_text,0.006,0.077,0.011,26,0.077,34849,respiratory,relevant
139,height_unspecified,0.000,0.000,0.000,4,0.000,379,demographics,relevant
140,so2_arterial,0.006,0.022,0.010,45,0.022,1246145,laboratory value,relevant
141,pco2_arterial,0.087,0.093,0.090,43,0.093,107462,laboratory value,relevant
142,glucose_measured_whole_blood,0.000,0.000,0.000,4,0.000,18987,laboratory value,relevant
143,sodium_bloodgas,0.125,0.059,0.080,17,0.059,64625,laboratory value,relevant
144,potassium_bloodgas,0.059,0.077,0.067,13,0.077,64870,laboratory value,relevant
145,calcium_ratio,0.160,0.571,0.250,7,0.571,17696,laboratory value,relevant
146,position_text,0.002,0.009,0.004,351,0.009,226538,position,relevant
147,rapid_shallow_breathing_index,0.000,0.000,0.000,12,0.000,1410179,respiratory,relevant
148,cardiac_index_unspecified,0.000,0.000,0.000,33,0.000,21647,hemodynamics,relevant
149,readmission_ic,0.000,0.000,0.000,9,0.000,3086,admission information,relevant
150,med_carbohydrates,0.065,0.032,0.043,155,0.032,45478,medication,relevant
151,med_amphotericin_b,0.000,0.000,0.000,30,0.000,6400,medication,relevant
152,med_piritramide,0.000,0.000,0.000,18,0.000,334,medication,relevant
153,med_midazolam,0.000,0.000,0.000,112,0.000,72843,medication,relevant
154,med_morphine,0.000,0.000,0.000,98,0.000,14799,medication,relevant
155,med_insulin_aspart,0.020,0.007,0.010,144,0.007,68960,medication,relevant
156,med_bisoprolol,0.000,0.000,0.000,34,0.000,500,medication,relevant
157,med_risperidone,0.000,0.000,0.000,18,0.000,248,medication,relevant
158,med_fluvastatin,0.000,0.000,0.000,7,0.000,43,medication,relevant
159,med_candesartan,0.000,0.000,0.000,22,0.000,175,medication,relevant
160,med_sulfamethoxazole_and_trimethoprim,0.000,0.000,0.000,70,0.000,4015,medication,relevant
161,med_losartan,0.000,0.000,0.000,28,0.000,524,medication,relevant
162,med_sodium_lauryl_sulfoacetate_incl_combinations,0.000,0.000,0.000,14,0.000,87,medication,relevant
163,med_carbasalate_calcium,0.000,0.000,0.000,34,0.000,1407,medication,relevant
164,med_clonidine,0.000,0.000,0.000,77,0.000,23189,medication,relevant
165,med_aciclovir,0.000,0.000,0.000,48,0.000,2344,medication,relevant
166,med_thiamine_(vit_b1),0.000,0.000,0.000,67,0.000,3279,medication,relevant
167,med_venlafaxine,0.000,0.000,0.000,20,0.000,280,medication,relevant
168,med_calcium_combinations_with_vitamin_d_and/or_other_drugs,0.000,0.000,0.000,44,0.000,1154,medication,relevant
169,med_general_nutrients,0.058,0.076,0.066,198,0.076,66796,medication,relevant
