concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.04286227181087575,0.11937543265902624,0.04286227181087575,0.06307661044503149,63594071,36209,1
medication,0.043574468085106385,0.042639710586921,0.043574468085106385,0.03719329853760396,2023683,11750,842
laboratory value,0.20825557141288836,0.20701481391921023,0.20825557141288836,0.19098350821962545,5648923,9109,364
respiratory,0.11215965346534654,0.09755243674632001,0.11215965346534654,0.0872612214196899,116242171,6464,135
fluid balance,0.27437810945273633,0.09638296909567762,0.27437810945273633,0.13458075427057326,2939549,4020,31
hemodynamics,0.11608475082065055,0.08315831589289793,0.11608475082065055,0.0888307178530436,46398269,3351,66
neurology,0.35723431498079383,0.2472336416013085,0.35723431498079383,0.28640445126321223,889996,781,14
infectiology,0.22468793342579751,0.12042737965222536,0.22468793342579751,0.1460293535061061,3297766,721,31
clinical score,0.2904761904761905,0.17230902560321665,0.2904761904761905,0.19853057136981905,1811198,630,31
renal replacement therapy,0.27061310782241016,0.1422151379757441,0.27061310782241016,0.16495447271321578,9136412,473,46
position,0.2893258426966292,0.07067501500986363,0.2893258426966292,0.11360033087475012,242815,356,4
demographics,0.2834890965732087,0.16907954105755846,0.2834890965732087,0.20720914367345036,907928,321,11
nice data,0.40327868852459015,0.1316173877708395,0.40327868852459015,0.1775742741595649,59768,305,60
sofa score,0.5104895104895105,0.30350922696636934,0.5104895104895105,0.28293580360090226,588216,143,27
lda,0.375,0.09272178335810993,0.375,0.14516705374352573,4022,136,8
admission information,0.5074626865671642,0.04614215149689025,0.5074626865671642,0.08429169601250373,17117,67,9
