concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.0027029766530391594,0.06890611541774333,0.0027029766530391594,0.005201898693022953,61106431,29597,1
medication,0.0046016190881976995,0.002679791100372444,0.0046016190881976995,0.002806657427774471,2009173,11735,842
laboratory value,0.02930527268612808,0.03473656646180458,0.02930527268612808,0.023979498630705042,5620031,8838,364
respiratory,0.029314255801779793,0.035948561312143065,0.029314255801779793,0.027819473327047938,116067102,5731,135
fluid balance,0.030363864491844417,0.017032598469278994,0.030363864491844417,0.017663857830140545,2937330,3985,31
hemodynamics,0.00946236559139785,0.0039896215260504094,0.00946236559139785,0.004948617358289863,46034489,2325,66
neurology,0.002777777777777778,0.004090943683409436,0.002777777777777778,0.0032822787424501166,853207,720,14
infectiology,0.0211864406779661,0.014533478408412856,0.0211864406779661,0.014111200787811733,3292052,708,31
clinical score,0.03367003367003367,0.018749914537958018,0.03367003367003367,0.019170562534624402,1780683,594,31
renal replacement therapy,0.029914529914529916,0.015520661824938813,0.029914529914529916,0.018104165640876663,9106736,468,46
position,0.01714285714285714,0.0018889899909008189,0.01714285714285714,0.0034029997541185145,225802,350,4
demographics,0.026058631921824105,0.01700532547438085,0.026058631921824105,0.017876477359023604,897193,307,11
nice data,0.03934426229508197,0.012498020913168177,0.03934426229508197,0.017359836867526054,59768,305,60
sofa score,0.014388489208633094,0.006294964028776978,0.014388489208633094,0.00872029649008066,583056,139,27
lda,0.029411764705882353,0.004726890756302521,0.029411764705882353,0.008144796380090498,4022,136,8
admission information,0.030303030303030304,0.004470938897168405,0.030303030303030304,0.007792207792207793,17067,66,9
