concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.0007551087828590306,0.10126582278481013,0.0007551087828590306,0.0014990396777064693,52160120,21189,1
medication,0.0008621432882145012,0.0023309003077329918,0.0008621432882145012,0.0006841474064581062,1924971,11599,842
laboratory value,0.006922189462889373,0.011625883029869376,0.006922189462889373,0.006188323647811006,5499380,7801,363
fluid balance,0.0018842530282637954,0.0012831442751699033,0.0018842530282637954,0.0013171831649557845,2800745,3715,30
respiratory,0.0061504053676265024,0.013632946042304264,0.0061504053676265024,0.004466087209205619,110240615,3577,135
hemodynamics,0.0020026702269692926,0.0006075770199865485,0.0020026702269692926,0.0009019203324789068,43961151,1498,66
infectiology,0.005376344086021506,0.0020139955623826593,0.005376344086021506,0.002916578817907091,3192554,558,30
clinical score,0.0,0.0,0.0,0.0,1693717,450,30
renal replacement therapy,0.0044943820224719105,0.004840103716508211,0.0044943820224719105,0.004654895666131621,9056233,445,46
neurology,0.0,0.0,0.0,0.0,622423,374,14
nice data,0.003289473684210526,0.006030701754385965,0.003289473684210526,0.004256965944272446,59523,304,60
position,0.0,0.0,0.0,0.0,131970,298,4
demographics,0.00425531914893617,0.005531914893617021,0.00425531914893617,0.004810360777058279,877831,235,11
sofa score,0.007462686567164179,0.0015710919088766692,0.007462686567164179,0.0025957170668397143,578272,134,27
lda,0.0,0.0,0.0,0.0,3927,132,8
admission information,0.0,0.0,0.0,0.0,16981,63,9
