,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.0,0.0,0.0,46,0.0,61789,laboratory value,relevant
1,temperature_source_text,0.0,0.0,0.0,59,0.0,38331,infectiology,relevant
2,unmapped,0.08771929824561403,0.000301313727853441,0.0006005645306588192,16594,0.000301313727853441,43919666,unmapped,irrelevant
3,tracheostomy_size,0.0,0.0,0.0,9,0.0,1374,respiratory,relevant
4,gcs_motor,0.0,0.0,0.0,26,0.0,58007,neurology,relevant
5,gcs_eye,0.0,0.0,0.0,31,0.0,61254,neurology,relevant
6,gcs_verbal,0.0,0.0,0.0,30,0.0,58013,neurology,relevant
7,crrt_mode,0.0,0.0,0.0,36,0.0,284017,renal replacement therapy,relevant
8,type_administered_o2,0.0,0.0,0.0,257,0.0,53114,respiratory,relevant
9,fio2_hiflow,0.0,0.0,0.0,5,0.0,7586,respiratory,relevant
10,o2_flow_high_flow_oxygen,0.0,0.0,0.0,49,0.0,157336,respiratory,relevant
11,restrictive_policy,0.008849557522123894,0.03571428571428571,0.014184397163120567,28,0.03571428571428571,12151,admission information,relevant
12,lactate_dehydrogenase_unspecified,0.0,0.0,0.0,56,0.0,27148,laboratory value,relevant
13,cam_icu_score,0.0,0.0,0.0,15,0.0,25667,clinical score,relevant
14,amylase_unspecified,0.0,0.0,0.0,22,0.0,1815,laboratory value,relevant
15,picco_pulse_pressure_variation,0.0,0.0,0.0,12,0.0,46035,hemodynamics,relevant
16,ultrafiltration_cvvh_measured,0.0,0.0,0.0,6,0.0,31257,renal replacement therapy,relevant
17,access_pressure_cvvh,0.0,0.0,0.0,30,0.0,512377,renal replacement therapy,relevant
18,return_pressure_cvvh,0.0,0.0,0.0,28,0.0,512829,renal replacement therapy,relevant
19,crrt_duration,0.0,0.0,0.0,1,0.0,498,renal replacement therapy,relevant
20,blood_flow_cvvh,0.0,0.0,0.0,30,0.0,587571,renal replacement therapy,relevant
21,effluent_pressure_cvvh,0.0,0.0,0.0,21,0.0,474071,renal replacement therapy,relevant
22,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,3,0.0,95884,fluid balance,relevant
23,ultrafiltration_cvvh_set,0.0,0.0,0.0,30,0.0,520808,renal replacement therapy,relevant
24,citrate_dosage_cvvh,0.0,0.0,0.0,13,0.0,78952,renal replacement therapy,relevant
25,pain_score_text,0.0,0.0,0.0,16,0.0,25279,clinical score,relevant
26,substitution_volume_cvvh,0.0,0.0,0.0,6,0.0,162746,renal replacement therapy,relevant
27,extravascular_lung_water_index,0.0,0.0,0.0,17,0.0,3509,hemodynamics,relevant
28,global_end_diastolic_volume_index,0.0,0.0,0.0,19,0.0,14007,hemodynamics,relevant
29,ntpro_bnp_unspecified,0.0,0.0,0.0,27,0.0,2379,laboratory value,relevant
30,troponin_i_hs,0.0,0.0,0.0,7,0.0,933,laboratory value,relevant
31,nice_adm_source,0.0,0.0,0.0,14,0.0,7036,nice data,relevant
32,pain_score_bps,0.0,0.0,0.0,8,0.0,4634,clinical score,relevant
33,fluid_in_flush,0.0,0.0,0.0,152,0.0,5878,fluid balance,relevant
34,avpu_score_text,0.0,0.0,0.0,9,0.0,4345,clinical score,relevant
35,end_tidal_co2_measured,0.0,0.0,0.0,40,0.0,3769293,respiratory,relevant
36,respiratory_rate_measured,0.0,0.0,0.0,36,0.0,3167079,respiratory,relevant
37,nice_covid19Status,0.0,0.0,0.0,5,0.0,2056,nice data,relevant
38,ph_arterial,0.0,0.0,0.0,43,0.0,101301,laboratory value,relevant
39,po2_unspecified,0.0,0.0,0.0,17,0.0,90884,laboratory value,relevant
40,pco2_unspecified,0.0,0.0,0.0,28,0.0,93322,laboratory value,relevant
41,base_excess_unspecified,0.0,0.0,0.0,22,0.0,103194,laboratory value,relevant
42,bicarbonate_actual_unspecified,0.0,0.0,0.0,36,0.0,113650,laboratory value,relevant
43,sodium_unspecified,0.0,0.0,0.0,53,0.0,61722,laboratory value,relevant
44,fio2_set,0.0,0.0,0.0,169,0.0,4662216,respiratory,relevant
45,peak_inspiratory_pressure,0.09090909090909091,0.022727272727272728,0.03636363636363636,44,0.022727272727272728,4794551,respiratory,relevant
46,tidal_volume_expiratory_measured,0.0,0.0,0.0,4,0.0,1478863,respiratory,relevant
47,height_measured,0.0,0.0,0.0,41,0.0,9365,demographics,relevant
48,p01_measured,0.0,0.0,0.0,17,0.0,100793,respiratory,relevant
49,arterial_bp_diastolic,0.0,0.0,0.0,14,0.0,4215881,hemodynamics,relevant
50,arterial_bp_mean,0.0,0.0,0.0,19,0.0,4280457,hemodynamics,relevant
51,arterial_bp_systolic,0.0,0.0,0.0,14,0.0,4219135,hemodynamics,relevant
52,cardiac_output_unspecified,0.0,0.0,0.0,19,0.0,8796,hemodynamics,relevant
53,central_venous_pressure,0.0,0.0,0.0,25,0.0,2087287,hemodynamics,relevant
54,heart_rate_unspecified,0.0,0.0,0.0,185,0.0,8607683,hemodynamics,relevant
55,nibp_diastolic,0.0,0.0,0.0,10,0.0,30715,hemodynamics,relevant
56,nibp_mean,0.0,0.0,0.0,20,0.0,63210,hemodynamics,relevant
57,nibp_systolic,0.0,0.0,0.0,9,0.0,29435,hemodynamics,relevant
58,pulmonary_artery_pressure_diastolic,0.5,0.5,0.5,2,0.5,5021,hemodynamics,relevant
59,pulmonary_artery_pressure_systolic,0.0,0.0,0.0,2,0.0,5021,hemodynamics,relevant
