,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.000,0.000,0.000,46,0.000,61789,laboratory value,relevant
1,unmapped,0.069,0.003,0.005,29597,0.003,61106431,unmapped,irrelevant
2,temperature_source_text,0.008,0.005,0.006,185,0.005,101908,infectiology,relevant
3,tracheostomy_size,0.000,0.000,0.000,13,0.000,5209,respiratory,relevant
4,gcs_motor,0.000,0.000,0.000,104,0.000,98248,neurology,relevant
5,gcs_eye,0.020,0.011,0.015,87,0.011,99326,neurology,relevant
6,gcs_verbal,0.014,0.011,0.012,88,0.011,89307,neurology,relevant
7,crrt_mode,0.017,0.024,0.020,41,0.024,287510,renal replacement therapy,relevant
8,type_administered_o2,0.049,0.037,0.042,673,0.037,169580,respiratory,relevant
9,fio2_hiflow,0.028,0.167,0.048,6,0.167,7915,respiratory,relevant
10,o2_flow_high_flow_oxygen,0.176,0.107,0.133,122,0.107,159498,respiratory,relevant
11,restrictive_policy,0.000,0.000,0.000,30,0.000,12161,admission information,relevant
12,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,61,0.000,27335,laboratory value,relevant
13,cam_icu_score,0.000,0.000,0.000,18,0.000,36104,clinical score,relevant
14,amylase_unspecified,0.000,0.000,0.000,24,0.000,1841,laboratory value,relevant
15,picco_pulse_pressure_variation,0.000,0.000,0.000,12,0.000,46035,hemodynamics,relevant
16,ultrafiltration_cvvh_measured,0.115,0.500,0.188,6,0.500,31257,renal replacement therapy,relevant
17,access_pressure_cvvh,0.000,0.000,0.000,31,0.000,512568,renal replacement therapy,relevant
18,return_pressure_cvvh,0.023,0.033,0.027,30,0.033,527793,renal replacement therapy,relevant
19,crrt_duration,0.000,0.000,0.000,3,0.000,7781,renal replacement therapy,relevant
20,blood_flow_cvvh,0.067,0.057,0.062,35,0.057,592211,renal replacement therapy,relevant
21,effluent_pressure_cvvh,0.000,0.000,0.000,23,0.000,489631,renal replacement therapy,relevant
22,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
23,ultrafiltration_cvvh_set,0.013,0.029,0.018,35,0.029,554406,renal replacement therapy,relevant
24,citrate_dosage_cvvh,0.000,0.000,0.000,16,0.000,448155,renal replacement therapy,relevant
