concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.9423415377341143,0.8012597158938622,0.9423415377341143,0.866092876715636,63776652,38069,1
medication,0.8893617021276595,0.8832983892666897,0.8893617021276595,0.8806883569324273,2023683,11750,842
laboratory value,0.507825325599212,0.61183795986692,0.507825325599212,0.5321713402648383,5651410,9137,364
respiratory,0.6808575803981624,0.7152319254259757,0.6808575803981624,0.6816193827021785,116269993,6530,135
fluid balance,0.5176616915422886,0.6500338337775643,0.5176616915422886,0.566042043668988,2939549,4020,31
hemodynamics,0.805909617612978,0.8681673402976506,0.805909617612978,0.8292594661096754,46587135,3452,66
neurology,0.5697823303457106,0.7662193680671924,0.5697823303457106,0.6413424853830763,889996,781,14
infectiology,0.565880721220527,0.7034603057491707,0.565880721220527,0.6122776275188535,3297766,721,31
clinical score,0.5822784810126582,0.7305432070859286,0.5822784810126582,0.6389399686784097,1812981,632,31
renal replacement therapy,0.3974630021141649,0.6142462310714738,0.3974630021141649,0.46504525193994534,9136412,473,46
position,0.6460674157303371,0.8814563191359638,0.6460674157303371,0.7456253453674709,242815,356,4
demographics,0.5700934579439252,0.7334749285796132,0.5700934579439252,0.6291860114356148,907928,321,11
nice data,0.22950819672131148,0.5101639344262295,0.22950819672131148,0.2837149108409941,59768,305,60
sofa score,0.25874125874125875,0.313306274145435,0.25874125874125875,0.27053812488259044,588216,143,27
lda,0.4632352941176471,0.48639705882352935,0.4632352941176471,0.4745337159253945,4022,136,8
admission information,0.14925373134328357,0.7164179104477612,0.14925373134328357,0.21227951153324287,17117,67,9
