,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.000,0.000,0.000,46,0.000,61789,laboratory value,relevant
1,unmapped,0.039,0.000,0.000,17944,0.000,45481293,unmapped,irrelevant
2,temperature_source_text,0.000,0.000,0.000,62,0.000,39598,infectiology,relevant
3,tracheostomy_size,0.000,0.000,0.000,10,0.000,4445,respiratory,relevant
4,gcs_motor,0.000,0.000,0.000,29,0.000,62423,neurology,relevant
5,gcs_eye,0.000,0.000,0.000,39,0.000,62283,neurology,relevant
6,gcs_verbal,0.000,0.000,0.000,34,0.000,59506,neurology,relevant
7,crrt_mode,0.000,0.000,0.000,38,0.000,284079,renal replacement therapy,relevant
8,type_administered_o2,0.000,0.000,0.000,306,0.000,62021,respiratory,relevant
9,fio2_hiflow,0.000,0.000,0.000,5,0.000,7586,respiratory,relevant
10,o2_flow_high_flow_oxygen,0.000,0.000,0.000,62,0.000,158631,respiratory,relevant
11,restrictive_policy,0.000,0.000,0.000,28,0.000,12151,admission information,relevant
12,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,58,0.000,27155,laboratory value,relevant
13,cam_icu_score,0.000,0.000,0.000,16,0.000,30896,clinical score,relevant
14,amylase_unspecified,0.000,0.000,0.000,23,0.000,1840,laboratory value,relevant
15,picco_pulse_pressure_variation,0.048,0.083,0.061,12,0.083,46035,hemodynamics,relevant
16,ultrafiltration_cvvh_measured,0.000,0.000,0.000,6,0.000,31257,renal replacement therapy,relevant
17,access_pressure_cvvh,0.000,0.000,0.000,30,0.000,512377,renal replacement therapy,relevant
18,return_pressure_cvvh,0.000,0.000,0.000,29,0.000,513487,renal replacement therapy,relevant
19,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
20,blood_flow_cvvh,0.000,0.000,0.000,30,0.000,587571,renal replacement therapy,relevant
21,effluent_pressure_cvvh,0.000,0.000,0.000,21,0.000,474071,renal replacement therapy,relevant
22,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
23,ultrafiltration_cvvh_set,0.000,0.000,0.000,32,0.000,551174,renal replacement therapy,relevant
24,citrate_dosage_cvvh,0.000,0.000,0.000,13,0.000,78952,renal replacement therapy,relevant
25,pain_score_text,0.000,0.000,0.000,22,0.000,27916,clinical score,relevant
26,substitution_volume_cvvh,0.000,0.000,0.000,6,0.000,162746,renal replacement therapy,relevant
27,extravascular_lung_water_index,0.000,0.000,0.000,17,0.000,3509,hemodynamics,relevant
28,global_end_diastolic_volume_index,0.000,0.000,0.000,19,0.000,14007,hemodynamics,relevant
29,ntpro_bnp_unspecified,0.000,0.000,0.000,29,0.000,8035,laboratory value,relevant
30,troponin_i_hs,0.000,0.000,0.000,8,0.000,1600,laboratory value,relevant
31,vancomycin_level,0.000,0.000,0.000,18,0.000,1702,laboratory value,relevant
32,nice_adm_source,0.000,0.000,0.000,14,0.000,7036,nice data,relevant
33,pain_score_bps,0.000,0.000,0.000,8,0.000,4634,clinical score,relevant
34,fluid_in_flush,0.000,0.000,0.000,160,0.000,6011,fluid balance,relevant
35,pupil_diameter_right,0.000,0.000,0.000,24,0.000,36762,neurology,relevant
36,avpu_score_text,0.000,0.000,0.000,14,0.000,5067,clinical score,relevant
37,end_tidal_co2_measured,0.000,0.000,0.000,43,0.000,3860188,respiratory,relevant
38,respiratory_rate_measured,0.000,0.000,0.000,37,0.000,3188960,respiratory,relevant
39,nice_covid19Status,0.000,0.000,0.000,5,0.000,2056,nice data,relevant
40,ph_arterial,0.000,0.000,0.000,44,0.000,115825,laboratory value,relevant
41,po2_unspecified,0.000,0.000,0.000,17,0.000,90884,laboratory value,relevant
42,pco2_unspecified,0.000,0.000,0.000,29,0.000,93492,laboratory value,relevant
43,base_excess_unspecified,0.000,0.000,0.000,23,0.000,107425,laboratory value,relevant
44,bicarbonate_actual_unspecified,0.000,0.000,0.000,36,0.000,113650,laboratory value,relevant
45,sodium_unspecified,0.000,0.000,0.000,53,0.000,61722,laboratory value,relevant
46,fio2_set,0.000,0.000,0.000,212,0.000,4681189,respiratory,relevant
47,peak_inspiratory_pressure,0.000,0.000,0.000,44,0.000,4794551,respiratory,relevant
48,tidal_volume_expiratory_measured,0.000,0.000,0.000,4,0.000,1478863,respiratory,relevant
