concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
laboratory value,0.010108303249097473,0.04265773020730546,0.010108303249097473,0.010932609494443093,2209543,1385,198
unmapped,0.0,0.0,0.0,0.0,26443583,848,1
respiratory,0.0,0.0,0.0,0.0,89301754,793,102
hemodynamics,0.015105740181268883,0.010823130333386336,0.015105740181268883,0.010619793097134485,39929140,331,54
fluid balance,0.02464788732394366,0.08928571428571427,0.02464788732394366,0.0351318436937414,977830,284,18
medication,0.004464285714285714,0.002232142857142857,0.004464285714285714,0.002976190476190476,350385,224,80
renal replacement therapy,0.009900990099009901,0.020862800565770865,0.009900990099009901,0.0128553177898435,6549546,202,26
infectiology,0.0,0.0,0.0,0.0,2792827,95,14
clinical score,0.0,0.0,0.0,0.0,1198331,70,14
demographics,0.0,0.0,0.0,0.0,858166,50,7
sofa score,0.0,0.0,0.0,0.0,20772,26,9
neurology,0.0,0.0,0.0,0.0,39419,18,6
