,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.000,0.000,0.000,25,0.000,51348,laboratory value,relevant
1,unmapped,0.049,0.006,0.010,1208,0.006,28289672,unmapped,irrelevant
2,fio2_hiflow,0.000,0.000,0.000,3,0.000,5723,respiratory,relevant
3,o2_flow_high_flow_oxygen,0.667,0.143,0.235,14,0.143,149827,respiratory,relevant
4,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,26,0.000,16864,laboratory value,relevant
5,amylase_unspecified,0.000,0.000,0.000,3,0.000,1161,laboratory value,relevant
6,picco_pulse_pressure_variation,0.000,0.000,0.000,6,0.000,36725,hemodynamics,relevant
7,ultrafiltration_cvvh_measured,0.000,0.000,0.000,3,0.000,30774,renal replacement therapy,relevant
8,access_pressure_cvvh,0.000,0.000,0.000,24,0.000,504797,renal replacement therapy,relevant
9,return_pressure_cvvh,0.000,0.000,0.000,25,0.000,519061,renal replacement therapy,relevant
10,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
11,blood_flow_cvvh,0.000,0.000,0.000,16,0.000,182026,renal replacement therapy,relevant
12,effluent_pressure_cvvh,0.000,0.000,0.000,19,0.000,469883,renal replacement therapy,relevant
13,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
14,ultrafiltration_cvvh_set,0.000,0.000,0.000,18,0.000,515601,renal replacement therapy,relevant
15,substitution_volume_cvvh,0.000,0.000,0.000,4,0.000,97433,renal replacement therapy,relevant
16,procalcitonin_unspecified,0.000,0.000,0.000,13,0.000,12070,laboratory value,relevant
17,glucose_measured_unspecified,0.500,0.029,0.056,68,0.029,103913,laboratory value,relevant
18,vancomycin_level,0.000,0.000,0.000,2,0.000,328,laboratory value,relevant
19,pupil_diameter_right,0.000,0.000,0.000,3,0.000,4431,neurology,relevant
20,end_tidal_co2_measured,0.000,0.000,0.000,37,0.000,3832478,respiratory,relevant
21,ph_arterial,0.000,0.000,0.000,24,0.000,63898,laboratory value,relevant
22,po2_unspecified,0.000,0.000,0.000,8,0.000,22906,laboratory value,relevant
23,pco2_unspecified,0.000,0.000,0.000,11,0.000,24546,laboratory value,relevant
24,base_excess_unspecified,0.333,0.071,0.118,14,0.071,59930,laboratory value,relevant
25,bicarbonate_actual_unspecified,0.500,0.200,0.286,15,0.200,61991,laboratory value,relevant
26,sodium_unspecified,0.000,0.000,0.000,28,0.000,51474,laboratory value,relevant
27,fio2_set,0.333,0.118,0.174,34,0.118,4253623,respiratory,relevant
28,peak_inspiratory_pressure,0.000,0.000,0.000,36,0.000,4589455,respiratory,relevant
29,tidal_volume_expiratory_measured,0.000,0.000,0.000,4,0.000,1478863,respiratory,relevant
30,p01_measured,0.000,0.000,0.000,16,0.000,1958402,respiratory,relevant
31,arterial_bp_diastolic,0.000,0.000,0.000,10,0.000,4031569,hemodynamics,relevant
32,arterial_bp_mean,0.000,0.000,0.000,15,0.000,4254298,hemodynamics,relevant
33,arterial_bp_systolic,0.000,0.000,0.000,10,0.000,4032628,hemodynamics,relevant
34,heart_rate_unspecified,0.267,0.034,0.061,116,0.034,8718006,hemodynamics,relevant
35,nibp_diastolic,0.000,0.000,0.000,9,0.000,29407,hemodynamics,relevant
36,nibp_mean,0.385,0.312,0.345,16,0.312,79200,hemodynamics,relevant
37,nibp_systolic,0.000,0.000,0.000,10,0.000,38036,hemodynamics,relevant
38,fluid_in_oral,0.000,0.000,0.000,32,0.000,18778,fluid balance,relevant
39,fluid_out_urine,0.059,0.022,0.032,45,0.022,424993,fluid balance,relevant
40,fluid_out_defecation,0.125,0.029,0.047,35,0.029,37564,fluid balance,relevant
41,fluid_in_tube,0.045,0.029,0.036,34,0.029,89875,fluid balance,relevant
42,temperature_bladder,0.000,0.000,0.000,10,0.000,794871,infectiology,relevant
43,fluid_out_emesis_retention,0.000,0.000,0.000,34,0.000,93931,fluid balance,relevant
44,inspiratory_pressure_above_peep,0.111,0.016,0.027,64,0.016,3998886,respiratory,relevant
45,respiratory_rate_measured_spontaneous,0.000,0.000,0.000,10,0.000,4331935,respiratory,relevant
46,respiratory_rate_measured_ventilator,0.000,0.000,0.000,25,0.000,3737224,respiratory,relevant
47,peep_unspecified,0.000,0.000,0.000,4,0.000,803539,respiratory,relevant
48,pupil_diameter_left,0.000,0.000,0.000,2,0.000,3076,neurology,relevant
49,lung_compliance_unspecified,0.000,0.000,0.000,5,0.000,911018,respiratory,relevant
50,tidal_volume_expiratory_unspecified,0.000,0.000,0.000,1,0.000,19097,respiratory,relevant
51,inspiratory_time_perc,0.000,0.000,0.000,1,0.000,2923,respiratory,relevant
52,tidal_volume_inspiratory_unspecified,0.000,0.000,0.000,2,0.000,22013,respiratory,relevant
53,o2_flow_unspecified,0.200,0.033,0.057,30,0.033,69551,respiratory,relevant
54,plateau_pressure,0.000,0.000,0.000,22,0.000,979691,respiratory,relevant
55,saturation_o2_peripheral,0.000,0.000,0.000,42,0.000,3342569,respiratory,relevant
56,pressure_trigger,0.045,0.500,0.083,2,0.500,616,respiratory,relevant
57,hemoglobin_unspecified,0.000,0.000,0.000,29,0.000,71291,laboratory value,relevant
58,alkaline_phosphatase_unspecified,0.000,0.000,0.000,25,0.000,16014,laboratory value,relevant
59,asat_unspecified,0.000,0.000,0.000,23,0.000,16506,laboratory value,relevant
60,alat_unspecified,0.000,0.000,0.000,25,0.000,19322,laboratory value,relevant
61,albumin_unspecified,0.200,0.045,0.074,22,0.045,15410,laboratory value,relevant
62,aptt_unspecified,0.000,0.000,0.000,19,0.000,14479,laboratory value,relevant
63,po2_arterial,0.000,0.000,0.000,28,0.000,82553,laboratory value,relevant
64,bilirubin_unspecified,0.000,0.000,0.000,5,0.000,3345,laboratory value,relevant
65,calcium_unspecified,0.000,0.000,0.000,12,0.000,8611,laboratory value,relevant
66,calcium_ionised,0.000,0.000,0.000,12,0.000,43469,laboratory value,relevant
67,creatine_kinase_unspecified,0.000,0.000,0.000,18,0.000,15880,laboratory value,relevant
68,crp_unspecified,0.000,0.000,0.000,25,0.000,32176,laboratory value,relevant
69,creatinine_unspecified,0.000,0.000,0.000,19,0.000,24182,laboratory value,relevant
70,chloride_unspecified,0.000,0.000,0.000,16,0.000,40144,laboratory value,relevant
71,hematocrit_unspecified,1.000,0.048,0.091,21,0.048,35687,laboratory value,relevant
72,phosphate_unspecified,0.000,0.000,0.000,22,0.000,25221,laboratory value,relevant
73,leukocytes_unspecified,0.000,0.000,0.000,22,0.000,31921,laboratory value,relevant
74,thrombocytes_unspecified,0.000,0.000,0.000,11,0.000,18147,laboratory value,relevant
75,magnesium_unspecified,0.000,0.000,0.000,22,0.000,25309,laboratory value,relevant
76,ureum_unspecified,0.000,0.000,0.000,24,0.000,29131,laboratory value,relevant
77,prothrombin_time_sec,0.000,0.000,0.000,13,0.000,6448,laboratory value,relevant
78,gamma_gt_unspecified,0.000,0.000,0.000,25,0.000,17730,laboratory value,relevant
79,anion_gap_unspecified,0.000,0.000,0.000,6,0.000,14883,laboratory value,relevant
80,lactate_unspecified,0.000,0.000,0.000,11,0.000,34516,laboratory value,relevant
81,height_unspecified,0.000,0.000,0.000,3,0.000,378,demographics,relevant
82,glucose_measured_whole_blood,0.000,0.000,0.000,3,0.000,18981,laboratory value,relevant
83,sodium_bloodgas,0.037,0.143,0.059,7,0.143,15374,laboratory value,relevant
84,potassium_bloodgas,0.000,0.000,0.000,7,0.000,15582,laboratory value,relevant
85,calcium_ratio,0.000,0.000,0.000,3,0.000,1675,laboratory value,relevant
86,rapid_shallow_breathing_index,0.000,0.000,0.000,9,0.000,1396732,respiratory,relevant
87,med_dexmedetomidine,0.000,0.000,0.000,6,0.000,7037,medication,relevant
88,med_vancomycin,0.667,0.333,0.444,6,0.333,1803,medication,relevant
89,med_ascorbic_acid_(vit_c),0.000,0.000,0.000,1,0.000,425,medication,relevant
90,med_sodium_chloride,0.000,0.000,0.000,5,0.000,28278,medication,relevant
91,med_anidulafungin,0.000,0.000,0.000,1,0.000,153,medication,relevant
92,med_general_nutrients,0.000,0.000,0.000,14,0.000,11340,medication,relevant
93,med_acetylcysteine,0.000,0.000,0.000,1,0.000,900,medication,relevant
94,med_amiodarone,0.000,0.000,0.000,5,0.000,1323,medication,relevant
95,med_carbohydrates,0.000,0.000,0.000,12,0.000,10498,medication,relevant
96,med_electrolytes_with_carbohydrates,0.000,0.000,0.000,3,0.000,1746,medication,relevant
97,med_electrolytes,0.000,0.000,0.000,17,0.000,64177,medication,relevant
98,med_clonidine,0.000,0.000,0.000,5,0.000,6560,medication,relevant
99,med_calcium_gluconate,0.000,0.000,0.000,1,0.000,436,medication,relevant
100,med_enoximone,0.000,0.000,0.000,1,0.000,156,medication,relevant
