,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.0,0.0,0.0,24,0.0,50991,laboratory value,relevant
1,unmapped,0.0,0.0,0.0,848,0.0,26443583,unmapped,irrelevant
2,fio2_hiflow,0.0,0.0,0.0,2,0.0,5394,respiratory,relevant
3,o2_flow_high_flow_oxygen,0.0,0.0,0.0,14,0.0,149827,respiratory,relevant
4,lactate_dehydrogenase_unspecified,0.0,0.0,0.0,26,0.0,16864,laboratory value,relevant
5,amylase_unspecified,0.0,0.0,0.0,3,0.0,1161,laboratory value,relevant
6,picco_pulse_pressure_variation,0.0,0.0,0.0,6,0.0,36725,hemodynamics,relevant
7,ultrafiltration_cvvh_measured,0.0,0.0,0.0,3,0.0,30774,renal replacement therapy,relevant
8,access_pressure_cvvh,0.0,0.0,0.0,23,0.0,504138,renal replacement therapy,relevant
9,return_pressure_cvvh,0.0,0.0,0.0,23,0.0,504097,renal replacement therapy,relevant
10,crrt_duration,0.0,0.0,0.0,1,0.0,498,renal replacement therapy,relevant
11,blood_flow_cvvh,0.0,0.0,0.0,14,0.0,180811,renal replacement therapy,relevant
12,effluent_pressure_cvvh,0.0,0.0,0.0,18,0.0,469693,renal replacement therapy,relevant
13,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,3,0.0,95884,fluid balance,relevant
14,ultrafiltration_cvvh_set,0.07142857142857142,0.058823529411764705,0.06451612903225808,17,0.058823529411764705,514800,renal replacement therapy,relevant
15,substitution_volume_cvvh,0.0,0.0,0.0,4,0.0,97433,renal replacement therapy,relevant
16,procalcitonin_unspecified,0.0,0.0,0.0,13,0.0,12070,laboratory value,relevant
17,glucose_measured_unspecified,0.5,0.014705882352941176,0.028571428571428574,68,0.014705882352941176,103913,laboratory value,relevant
18,pupil_diameter_right,0.0,0.0,0.0,1,0.0,240,neurology,relevant
19,end_tidal_co2_measured,0.0,0.0,0.0,33,0.0,3798969,respiratory,relevant
20,ph_arterial,0.0,0.0,0.0,24,0.0,63898,laboratory value,relevant
21,po2_unspecified,0.0,0.0,0.0,8,0.0,22906,laboratory value,relevant
22,pco2_unspecified,0.0,0.0,0.0,11,0.0,24546,laboratory value,relevant
