,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.000,0.000,0.000,25,0.000,51348,laboratory value,relevant
1,unmapped,0.015,0.002,0.003,1072,0.002,27310476,unmapped,irrelevant
2,fio2_hiflow,0.000,0.000,0.000,3,0.000,5723,respiratory,relevant
3,o2_flow_high_flow_oxygen,0.500,0.286,0.364,14,0.286,149827,respiratory,relevant
4,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,26,0.000,16864,laboratory value,relevant
5,amylase_unspecified,0.000,0.000,0.000,3,0.000,1161,laboratory value,relevant
6,picco_pulse_pressure_variation,0.000,0.000,0.000,6,0.000,36725,hemodynamics,relevant
7,ultrafiltration_cvvh_measured,0.000,0.000,0.000,3,0.000,30774,renal replacement therapy,relevant
8,access_pressure_cvvh,0.000,0.000,0.000,23,0.000,504138,renal replacement therapy,relevant
9,return_pressure_cvvh,0.000,0.000,0.000,24,0.000,504755,renal replacement therapy,relevant
10,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
11,blood_flow_cvvh,0.000,0.000,0.000,15,0.000,181902,renal replacement therapy,relevant
12,effluent_pressure_cvvh,0.000,0.000,0.000,18,0.000,469693,renal replacement therapy,relevant
13,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
14,ultrafiltration_cvvh_set,0.067,0.056,0.061,18,0.056,515601,renal replacement therapy,relevant
15,substitution_volume_cvvh,0.000,0.000,0.000,4,0.000,97433,renal replacement therapy,relevant
16,procalcitonin_unspecified,0.000,0.000,0.000,13,0.000,12070,laboratory value,relevant
17,glucose_measured_unspecified,0.250,0.015,0.028,68,0.015,103913,laboratory value,relevant
18,vancomycin_level,0.000,0.000,0.000,2,0.000,328,laboratory value,relevant
19,pupil_diameter_right,0.000,0.000,0.000,1,0.000,240,neurology,relevant
20,end_tidal_co2_measured,0.000,0.000,0.000,37,0.000,3832478,respiratory,relevant
21,ph_arterial,1.000,0.042,0.080,24,0.042,63898,laboratory value,relevant
22,po2_unspecified,0.000,0.000,0.000,8,0.000,22906,laboratory value,relevant
23,pco2_unspecified,0.000,0.000,0.000,11,0.000,24546,laboratory value,relevant
24,base_excess_unspecified,0.000,0.000,0.000,14,0.000,59930,laboratory value,relevant
25,bicarbonate_actual_unspecified,0.000,0.000,0.000,15,0.000,61991,laboratory value,relevant
26,sodium_unspecified,0.000,0.000,0.000,27,0.000,51117,laboratory value,relevant
27,fio2_set,0.000,0.000,0.000,34,0.000,4253623,respiratory,relevant
28,peak_inspiratory_pressure,0.167,0.029,0.050,34,0.029,4564520,respiratory,relevant
29,tidal_volume_expiratory_measured,0.000,0.000,0.000,4,0.000,1478863,respiratory,relevant
30,p01_measured,0.000,0.000,0.000,16,0.000,1958402,respiratory,relevant
31,arterial_bp_diastolic,0.000,0.000,0.000,10,0.000,4031569,hemodynamics,relevant
32,arterial_bp_mean,0.000,0.000,0.000,15,0.000,4254298,hemodynamics,relevant
33,arterial_bp_systolic,0.000,0.000,0.000,10,0.000,4032628,hemodynamics,relevant
34,heart_rate_unspecified,0.000,0.000,0.000,58,0.000,8544018,hemodynamics,relevant
35,nibp_diastolic,0.000,0.000,0.000,9,0.000,29407,hemodynamics,relevant
36,nibp_mean,0.000,0.000,0.000,16,0.000,79200,hemodynamics,relevant
37,nibp_systolic,0.000,0.000,0.000,10,0.000,38036,hemodynamics,relevant
