concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
laboratory value,0.02372644801116539,0.08466724223259778,0.02372644801116539,0.02274921903015988,3213994,1433,202
unmapped,0.005794701986754967,0.04895104895104895,0.005794701986754967,0.010362694300518133,28289672,1208,1
respiratory,0.03875968992248062,0.08625099675764127,0.03875968992248062,0.045102426231806735,91979094,903,105
hemodynamics,0.030732860520094562,0.09394570056508592,0.030732860520094562,0.03676140539319819,40251174,423,54
fluid balance,0.008670520231213872,0.024761599332323574,0.008670520231213872,0.01240984275796447,1101519,346,19
medication,0.017094017094017096,0.05128205128205128,0.017094017094017096,0.025071225071225074,355165,234,83
renal replacement therapy,0.009259259259259259,0.006481481481481481,0.009259259259259259,0.007275132275132276,6598157,216,26
infectiology,0.0,0.0,0.0,0.0,2815845,110,14
clinical score,0.0,0.0,0.0,0.0,1401845,87,14
demographics,0.0,0.0,0.0,0.0,872991,68,7
sofa score,0.0,0.0,0.0,0.0,25012,32,12
neurology,0.06666666666666667,0.058333333333333334,0.06666666666666667,0.06190476190476191,72683,30,8
nice data,0.0,0.0,0.0,0.0,1290,1,1
