concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.011632084792957874,0.16289308176100628,0.011632084792957874,0.02171361502347418,39846555,22266,1
laboratory value,0.06402266288951841,0.17173192027519069,0.06402266288951841,0.06895578443974641,2751848,5295,322
medication,0.01910828025477707,0.02893971086743114,0.01910828025477707,0.017699952942881746,821786,4710,695
respiratory,0.07250608272506083,0.08538434476483936,0.07250608272506083,0.07125979209356988,97024769,4110,123
fluid balance,0.06273062730627306,0.08226765297736373,0.06273062730627306,0.05934953849799219,867359,2439,27
hemodynamics,0.022982635342185902,0.03177833142977822,0.022982635342185902,0.01924489866331415,38030897,1958,63
infectiology,0.07829181494661921,0.05873403614980259,0.07829181494661921,0.05721469667265222,1923502,281,28
neurology,0.05755395683453238,0.04626882165332462,0.05755395683453238,0.04728209208615584,527927,278,13
nice data,0.04477611940298507,0.026861119156098068,0.04477611940298507,0.02257606863501441,53227,268,59
clinical score,0.05078125,0.045893517583004625,0.05078125,0.03656013015422281,1499118,256,28
renal replacement therapy,0.06504065040650407,0.013161802536657564,0.06504065040650407,0.021528946445835934,6992344,246,39
position,0.038461538461538464,0.012115948267027403,0.038461538461538464,0.01788124156545209,72969,156,4
demographics,0.06993006993006994,0.08129981906205683,0.06993006993006994,0.06834075015893198,30382,143,11
admission information,0.0,0.0,0.0,0.0,16558,60,9
sofa score,0.15555555555555556,0.04571485008818342,0.15555555555555556,0.05569732411837675,107189,45,27
lda,0.11904761904761904,0.030303030303030304,0.11904761904761904,0.048309178743961366,920,42,7
