,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,unmapped,0.19444444444444445,0.0005528789195166258,0.0011026226667716782,12661,0.0005528789195166258,33463480,unmapped,irrelevant
1,temperature_source_text,0.024390243902439025,0.037037037037037035,0.029411764705882353,27,0.037037037037037035,7468,infectiology,relevant
2,tracheostomy_size,0.0,0.0,0.0,6,0.0,1143,respiratory,relevant
3,gcs_motor,0.0,0.0,0.0,32,0.0,52566,neurology,relevant
4,gcs_eye,0.0,0.0,0.0,28,0.0,53803,neurology,relevant
5,gcs_verbal,0.0,0.0,0.0,33,0.0,53090,neurology,relevant
6,crrt_mode,0.0,0.0,0.0,9,0.0,261784,renal replacement therapy,relevant
7,type_administered_o2,0.0,0.0,0.0,177,0.0,62923,respiratory,relevant
8,fio2_hiflow,0.0,0.0,0.0,3,0.0,6633,respiratory,relevant
9,o2_flow_high_flow_oxygen,0.09090909090909091,0.017857142857142856,0.029850746268656716,56,0.017857142857142856,154221,respiratory,relevant
10,restrictive_policy,0.0,0.0,0.0,28,0.0,11867,admission information,relevant
11,lactate_dehydrogenase_unspecified,0.0,0.0,0.0,30,0.0,6130,laboratory value,relevant
12,cam_icu_score,0.0,0.0,0.0,13,0.0,21863,clinical score,relevant
13,amylase_unspecified,0.0,0.0,0.0,6,0.0,395,laboratory value,relevant
14,picco_pulse_pressure_variation,0.027777777777777776,0.25,0.049999999999999996,4,0.25,29726,hemodynamics,relevant
15,ultrafiltration_cvvh_measured,0.0,0.0,0.0,4,0.0,30867,renal replacement therapy,relevant
16,access_pressure_cvvh,0.0,0.0,0.0,12,0.0,44770,renal replacement therapy,relevant
17,return_pressure_cvvh,0.0,0.0,0.0,7,0.0,38454,renal replacement therapy,relevant
18,crrt_duration,0.0,0.0,0.0,1,0.0,498,renal replacement therapy,relevant
19,blood_flow_cvvh,0.0,0.0,0.0,18,0.0,528217,renal replacement therapy,relevant
20,effluent_pressure_cvvh,0.0,0.0,0.0,6,0.0,10470,renal replacement therapy,relevant
21,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,3,0.0,95884,fluid balance,relevant
22,ultrafiltration_cvvh_set,0.0,0.0,0.0,16,0.0,522959,renal replacement therapy,relevant
