concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.0016806722689075631,0.23255813953488375,0.0016806722689075631,0.0033372267645586525,32835646,11900,1
medication,0.0004709206498704968,4.467937854558793e-06,0.0004709206498704968,8.851891914858964e-06,713001,4247,684
laboratory value,0.0026284348864994028,0.018127119313622837,0.0026284348864994028,0.003632792918152984,1551704,4185,315
fluid balance,0.0022172949002217295,0.04240576496674057,0.0022172949002217295,0.0037205908933799353,586466,1804,24
respiratory,0.0027739251040221915,0.012122586151712364,0.0027739251040221915,0.0037247423241141115,92478357,1442,115
hemodynamics,0.0,0.0,0.0,0.0,35874807,760,62
nice data,0.0045045045045045045,0.025525525525525523,0.0045045045045045045,0.007657657657657658,42459,222,52
renal replacement therapy,0.004901960784313725,0.012254901960784314,0.004901960784313725,0.00700280112044818,6885440,204,36
infectiology,0.0,0.0,0.0,0.0,1688799,180,26
neurology,0.0,0.0,0.0,0.0,347386,164,12
clinical score,0.013986013986013986,0.022377622377622378,0.013986013986013986,0.016952744225471494,1109625,143,28
position,0.0,0.0,0.0,0.0,42828,119,3
demographics,0.0,0.0,0.0,0.0,12152,80,11
admission information,0.0,0.0,0.0,0.0,16464,56,8
lda,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,569,30,7
sofa score,0.0,0.0,0.0,0.0,82450,13,12
