,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
0,unmapped,0.21155115511551156,0.05195963198638188,0.08342823674877169,24673,0.05195963198638188,0.05195963198638188,40597029,unmapped,irrelevant
1,temperature_source_text,0.38636363636363635,0.265625,0.3148148148148148,64,0.265625,0.265625,36261,infectiology,relevant
2,tracheostomy_size,0.08928571428571429,0.7142857142857143,0.15873015873015872,7,0.7142857142857143,0.7142857142857143,1527,respiratory,relevant
3,gcs_motor,0.125,0.4186046511627907,0.1925133689839572,43,0.4186046511627907,0.4186046511627907,62331,neurology,relevant
4,gcs_eye,0.19117647058823528,0.34210526315789475,0.24528301886792453,38,0.34210526315789475,0.34210526315789475,62941,neurology,relevant
5,gcs_verbal,0.1391304347826087,0.38095238095238093,0.20382165605095542,42,0.38095238095238093,0.38095238095238093,60838,neurology,relevant
6,crrt_mode,0.028409090909090908,0.38461538461538464,0.05291005291005291,13,0.38461538461538464,0.38461538461538464,262732,renal replacement therapy,relevant
7,type_administered_o2,0.23294117647058823,0.2255125284738041,0.22916666666666669,439,0.2255125284738041,0.2255125284738041,82333,respiratory,relevant
8,fio2_hiflow,0.0,0.0,0.0,4,0.0,0.0,6962,respiratory,relevant
9,o2_flow_high_flow_oxygen,0.21428571428571427,0.09574468085106383,0.1323529411764706,94,0.09574468085106383,0.09574468085106383,154280,respiratory,relevant
10,restrictive_policy,0.005649717514124294,0.03571428571428571,0.00975609756097561,28,0.03571428571428571,0.03571428571428571,11867,admission information,relevant
11,lactate_dehydrogenase_unspecified,0.7586206896551724,0.6470588235294118,0.6984126984126984,34,0.6470588235294118,0.6470588235294118,6138,laboratory value,relevant
12,cam_icu_score,0.09090909090909091,0.21428571428571427,0.1276595744680851,14,0.21428571428571427,0.21428571428571427,24917,clinical score,relevant
13,amylase_unspecified,0.6666666666666666,0.4444444444444444,0.5333333333333333,9,0.4444444444444444,0.4444444444444444,399,laboratory value,relevant
14,picco_pulse_pressure_variation,0.0,0.0,0.0,4,0.0,0.0,29726,hemodynamics,relevant
15,ultrafiltration_cvvh_measured,0.0,0.0,0.0,4,0.0,0.0,30867,renal replacement therapy,relevant
16,access_pressure_cvvh,0.02564102564102564,0.14285714285714285,0.043478260869565216,14,0.14285714285714285,0.14285714285714285,58831,renal replacement therapy,relevant
17,return_pressure_cvvh,0.1111111111111111,0.4,0.1739130434782609,10,0.4,0.4,54209,renal replacement therapy,relevant
18,crrt_duration,0.0,0.0,0.0,1,0.0,0.0,498,renal replacement therapy,relevant
19,blood_flow_cvvh,0.7142857142857143,0.22727272727272727,0.3448275862068965,22,0.22727272727272727,0.22727272727272727,529625,renal replacement therapy,relevant
20,effluent_pressure_cvvh,0.36363636363636365,0.4444444444444444,0.39999999999999997,9,0.4444444444444444,0.4444444444444444,26220,renal replacement therapy,relevant
21,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,3,0.0,0.0,95884,fluid balance,relevant
22,ultrafiltration_cvvh_set,0.043859649122807015,0.29411764705882354,0.07633587786259542,17,0.29411764705882354,0.29411764705882354,523760,renal replacement therapy,relevant
23,citrate_dosage_cvvh,0.5,0.1111111111111111,0.1818181818181818,9,0.1111111111111111,0.1111111111111111,425036,renal replacement therapy,relevant
24,pain_score_text,0.32857142857142857,0.42592592592592593,0.3709677419354839,54,0.42592592592592593,0.42592592592592593,48432,clinical score,relevant
25,substitution_volume_cvvh,0.0,0.0,0.0,7,0.0,0.0,182922,renal replacement therapy,relevant
26,extravascular_lung_water_index,0.25,0.3,0.2727272727272727,10,0.3,0.3,1315,hemodynamics,relevant
27,global_end_diastolic_volume_index,0.020833333333333332,0.07692307692307693,0.03278688524590164,13,0.07692307692307693,0.07692307692307693,12047,hemodynamics,relevant
28,procalcitonin_unspecified,0.5,0.043478260869565216,0.08,23,0.043478260869565216,0.043478260869565216,11333,laboratory value,relevant
29,ntpro_bnp_unspecified,0.02531645569620253,0.1111111111111111,0.041237113402061855,18,0.1111111111111111,0.1111111111111111,429,laboratory value,relevant
30,troponin_i_hs,0.0,0.0,0.0,8,0.0,0.0,1600,laboratory value,relevant
31,glucose_measured_unspecified,0.9014084507042254,0.7252124645892352,0.803767660910518,706,0.7252124645892352,0.7252124645892352,90550,laboratory value,relevant
32,vancomycin_level,0.16279069767441862,0.5384615384615384,0.25000000000000006,13,0.5384615384615384,0.5384615384615384,669,laboratory value,relevant
33,nice_adm_source,0.0,0.0,0.0,14,0.0,0.0,7036,nice data,relevant
34,pain_score_bps,0.027777777777777776,0.5,0.05263157894736842,2,0.5,0.5,4371,clinical score,relevant
35,fluid_in_flush,0.2727272727272727,0.1888111888111888,0.2231404958677686,143,0.1888111888111888,0.1888111888111888,6235,fluid balance,relevant
36,pupil_diameter_right,0.35294117647058826,0.6,0.4444444444444445,20,0.6,0.6,57165,neurology,relevant
37,end_tidal_co2_measured,0.38636363636363635,0.4146341463414634,0.39999999999999997,41,0.4146341463414634,0.4146341463414634,3819258,respiratory,relevant
38,respiratory_rate_measured,0.023255813953488372,0.1,0.03773584905660377,20,0.1,0.1,2745787,respiratory,relevant
39,nice_covid19Status,0.0,0.0,0.0,5,0.0,0.0,2056,nice data,relevant
40,ph_arterial,0.0,0.0,0.0,33,0.0,0.0,58004,laboratory value,relevant
41,po2_unspecified,0.1,0.5,0.16666666666666669,6,0.5,0.5,13515,laboratory value,relevant
42,pco2_unspecified,0.047619047619047616,0.1,0.06451612903225806,10,0.1,0.1,15054,laboratory value,relevant
