concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.05195963198638188,0.21155115511551156,0.05195963198638188,0.08342823674877169,40597029,24673,1
laboratory value,0.25227906976744185,0.2533082400671255,0.25227906976744185,0.2318266402492809,2765856,5375,322
medication,0.06029723991507431,0.09741395534954422,0.06029723991507431,0.057239132806534206,821786,4710,695
respiratory,0.12209302325581395,0.13681206609778307,0.12209302325581395,0.11666343335022687,97050493,4472,123
fluid balance,0.26930935839803843,0.12471882818111138,0.26930935839803843,0.13678342373294086,879827,2447,28
hemodynamics,0.11475409836065574,0.19575052298726212,0.11475409836065574,0.12346339689569656,38060319,2074,63
infectiology,0.21631205673758866,0.1971662402748135,0.21631205673758866,0.1829913579889307,1925380,282,28
neurology,0.3655913978494624,0.21293800925242676,0.3655913978494624,0.2484951871090259,532647,279,13
nice data,0.1455223880597015,0.16534053836034146,0.1455223880597015,0.098091129434413,53227,268,59
clinical score,0.2824427480916031,0.1627764527702789,0.2824427480916031,0.18750497137667857,1516116,262,28
renal replacement therapy,0.21370967741935484,0.24096774070254615,0.21370967741935484,0.16771758709464396,6993183,248,39
position,0.1858974358974359,0.03896206533192835,0.1858974358974359,0.06442198797804687,72969,156,4
demographics,0.3561643835616438,0.19980512539823178,0.3561643835616438,0.21792309835841628,30599,146,11
admission information,0.016666666666666666,0.00263653483992467,0.016666666666666666,0.0045528455284552845,16558,60,9
sofa score,0.2978723404255319,0.12667368092900005,0.2978723404255319,0.15612670349531294,109769,47,27
lda,0.2619047619047619,0.04441373619999748,0.2619047619047619,0.06819404462567688,920,42,7
