,concept_label,precision,recall,f1,support,accuracy,balanced_accuracy,num_records,concept_label_group,relevance
0,unmapped,0.10526315789473684,0.00017979144192736425,0.0003589697567979897,11124,0.00017979144192736425,0.00017979144192736425,30846719,unmapped,irrelevant
1,tracheostomy_size,0.0,0.0,0.0,6,0.0,0.0,1143,respiratory,relevant
2,gcs_motor,0.0,0.0,0.0,29,0.0,0.0,51280,neurology,relevant
3,gcs_eye,0.0,0.0,0.0,24,0.0,0.0,49377,neurology,relevant
4,gcs_verbal,0.0,0.0,0.0,30,0.0,0.0,51580,neurology,relevant
5,crrt_mode,0.0,0.0,0.0,8,0.0,0.0,261783,renal replacement therapy,relevant
6,type_administered_o2,0.0,0.0,0.0,121,0.0,0.0,48628,respiratory,relevant
7,fio2_hiflow,1.0,0.3333333333333333,0.5,3,0.3333333333333333,0.3333333333333333,6633,respiratory,relevant
8,o2_flow_high_flow_oxygen,0.125,0.03571428571428571,0.05555555555555556,28,0.03571428571428571,0.03571428571428571,151685,respiratory,relevant
9,restrictive_policy,0.0,0.0,0.0,27,0.0,0.0,11862,admission information,relevant
10,lactate_dehydrogenase_unspecified,0.0,0.0,0.0,28,0.0,0.0,6127,laboratory value,relevant
11,cam_icu_score,0.0,0.0,0.0,13,0.0,0.0,21863,clinical score,relevant
12,amylase_unspecified,0.0,0.0,0.0,6,0.0,0.0,395,laboratory value,relevant
13,picco_pulse_pressure_variation,0.0,0.0,0.0,4,0.0,0.0,29726,hemodynamics,relevant
14,ultrafiltration_cvvh_measured,0.0,0.0,0.0,4,0.0,0.0,30867,renal replacement therapy,relevant
15,access_pressure_cvvh,0.0,0.0,0.0,11,0.0,0.0,43979,renal replacement therapy,relevant
16,return_pressure_cvvh,0.0,0.0,0.0,6,0.0,0.0,38264,renal replacement therapy,relevant
17,crrt_duration,0.0,0.0,0.0,1,0.0,0.0,498,renal replacement therapy,relevant
18,blood_flow_cvvh,0.0,0.0,0.0,16,0.0,0.0,461491,renal replacement therapy,relevant
19,effluent_pressure_cvvh,0.0,0.0,0.0,5,0.0,0.0,9680,renal replacement therapy,relevant
20,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,3,0.0,0.0,95884,fluid balance,relevant
21,ultrafiltration_cvvh_set,0.0,0.0,0.0,15,0.0,0.0,495791,renal replacement therapy,relevant
