concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.002321843186283265,0.11538461538461539,0.002321843186283265,0.004552086372920923,36969786,16797,1
laboratory value,0.019952587909917028,0.0777350515266952,0.019952587909917028,0.02288460960351077,2737647,5062,321
medication,0.008794508794508795,0.018940832512261085,0.008794508794508795,0.008784716339883404,811591,4662,695
respiratory,0.016300731869594146,0.04888556658469739,0.016300731869594146,0.017808345041802186,95164877,3006,122
fluid balance,0.012089810017271158,0.057393358172259684,0.012089810017271158,0.015006194864083323,831798,2316,27
hemodynamics,0.0030698388334612432,0.00865543984120465,0.0030698388334612432,0.0038524567392338597,37970594,1303,63
nice data,0.05263157894736842,0.04198444204096954,0.05263157894736842,0.03816970705452155,51848,266,59
infectiology,0.007662835249042145,0.008359456635318703,0.007662835249042145,0.007982120051085569,1902435,261,28
neurology,0.00398406374501992,0.012284196547144754,0.00398406374501992,0.006016749329213758,497705,251,13
clinical score,0.00904977375565611,0.03996983408748114,0.00904977375565611,0.014659575031092057,1329527,221,28
renal replacement therapy,0.00904977375565611,0.0036869448634154513,0.00904977375565611,0.005183438489155141,6909401,221,37
position,0.0,0.0,0.0,0.0,53160,149,3
demographics,0.00819672131147541,0.09016393442622951,0.00819672131147541,0.015027322404371584,23588,122,11
admission information,0.0,0.0,0.0,0.0,16470,58,9
lda,0.04878048780487805,0.2276422764227642,0.04878048780487805,0.08034433285509325,915,41,7
sofa score,0.0,0.0,0.0,0.0,96254,32,22
