,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,unmapped,0.233,0.002,0.003,11900,0.002,32835646,unmapped,irrelevant
1,temperature_source_text,0.000,0.000,0.000,26,0.000,7467,infectiology,relevant
2,tracheostomy_size,0.000,0.000,0.000,6,0.000,1143,respiratory,relevant
3,gcs_motor,0.000,0.000,0.000,30,0.000,52422,neurology,relevant
4,gcs_eye,0.000,0.000,0.000,26,0.000,51294,neurology,relevant
5,gcs_verbal,0.000,0.000,0.000,33,0.000,53090,neurology,relevant
6,crrt_mode,0.000,0.000,0.000,9,0.000,261784,renal replacement therapy,relevant
7,type_administered_o2,0.000,0.000,0.000,145,0.000,62209,respiratory,relevant
8,fio2_hiflow,0.000,0.000,0.000,3,0.000,6633,respiratory,relevant
9,o2_flow_high_flow_oxygen,0.000,0.000,0.000,42,0.000,154206,respiratory,relevant
10,restrictive_policy,0.000,0.000,0.000,27,0.000,11862,admission information,relevant
11,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,28,0.000,6127,laboratory value,relevant
12,cam_icu_score,0.000,0.000,0.000,13,0.000,21863,clinical score,relevant
13,amylase_unspecified,0.000,0.000,0.000,6,0.000,395,laboratory value,relevant
14,picco_pulse_pressure_variation,0.000,0.000,0.000,4,0.000,29726,hemodynamics,relevant
15,ultrafiltration_cvvh_measured,0.000,0.000,0.000,4,0.000,30867,renal replacement therapy,relevant
16,access_pressure_cvvh,0.000,0.000,0.000,12,0.000,44770,renal replacement therapy,relevant
17,return_pressure_cvvh,0.000,0.000,0.000,6,0.000,38264,renal replacement therapy,relevant
18,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
19,blood_flow_cvvh,0.000,0.000,0.000,17,0.000,525140,renal replacement therapy,relevant
20,effluent_pressure_cvvh,0.000,0.000,0.000,5,0.000,9680,renal replacement therapy,relevant
21,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
22,ultrafiltration_cvvh_set,0.000,0.000,0.000,16,0.000,522959,renal replacement therapy,relevant
23,citrate_dosage_cvvh,0.000,0.000,0.000,7,0.000,424847,renal replacement therapy,relevant
24,pain_score_text,0.100,0.050,0.067,20,0.050,47281,clinical score,relevant
25,substitution_volume_cvvh,0.000,0.000,0.000,6,0.000,162746,renal replacement therapy,relevant
26,extravascular_lung_water_index,0.000,0.000,0.000,8,0.000,1230,hemodynamics,relevant
27,global_end_diastolic_volume_index,0.000,0.000,0.000,11,0.000,11962,hemodynamics,relevant
28,procalcitonin_unspecified,0.000,0.000,0.000,22,0.000,11332,laboratory value,relevant
29,ntpro_bnp_unspecified,0.000,0.000,0.000,18,0.000,429,laboratory value,relevant
30,troponin_i_hs,0.000,0.000,0.000,7,0.000,1599,laboratory value,relevant
31,glucose_measured_unspecified,0.000,0.000,0.000,642,0.000,75833,laboratory value,relevant
32,pain_score_bps,0.000,0.000,0.000,2,0.000,4371,clinical score,relevant
33,fluid_in_flush,0.000,0.000,0.000,118,0.000,6047,fluid balance,relevant
34,end_tidal_co2_measured,0.000,0.000,0.000,36,0.000,3703357,respiratory,relevant
35,respiratory_rate_measured,0.000,0.000,0.000,17,0.000,2623572,respiratory,relevant
36,nice_covid19Status,0.000,0.000,0.000,5,0.000,2056,nice data,relevant
37,ph_arterial,0.500,0.031,0.059,32,0.031,58001,laboratory value,relevant
38,po2_unspecified,0.000,0.000,0.000,6,0.000,13515,laboratory value,relevant
39,pco2_unspecified,0.000,0.000,0.000,10,0.000,15054,laboratory value,relevant
40,base_excess_unspecified,0.000,0.000,0.000,17,0.000,42394,laboratory value,relevant
41,bicarbonate_actual_unspecified,0.000,0.000,0.000,16,0.000,35955,laboratory value,relevant
42,sodium_unspecified,0.000,0.000,0.000,14,0.000,7460,laboratory value,relevant
43,potassium_unspecified,0.000,0.000,0.000,10,0.000,7683,laboratory value,relevant
44,fio2_set,0.000,0.000,0.000,74,0.000,3524689,respiratory,relevant
45,peak_inspiratory_pressure,0.000,0.000,0.000,18,0.000,4373984,respiratory,relevant
46,tidal_volume_expiratory_measured,0.000,0.000,0.000,4,0.000,1478863,respiratory,relevant
47,p01_measured,0.000,0.000,0.000,14,0.000,1884363,respiratory,relevant
48,arterial_bp_diastolic,0.000,0.000,0.000,10,0.000,4031569,hemodynamics,relevant
49,arterial_bp_mean,0.000,0.000,0.000,14,0.000,4080238,hemodynamics,relevant
50,arterial_bp_systolic,0.000,0.000,0.000,10,0.000,4032628,hemodynamics,relevant
51,cardiac_output_unspecified,0.000,0.000,0.000,13,0.000,6837,hemodynamics,relevant
52,central_venous_pressure,0.000,0.000,0.000,8,0.000,1492554,hemodynamics,relevant
53,heart_rate_unspecified,0.000,0.000,0.000,172,0.000,5209412,hemodynamics,relevant
