concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.00017979144192736425,0.10526315789473682,0.00017979144192736425,0.0003589697567979897,30846719,11124,1
medication,0.0024473813020068525,0.025944012782140105,0.0024473813020068525,0.0032717584419695096,690248,4086,678
laboratory value,0.003817765334690761,0.013098178950888066,0.003817765334690761,0.00501144573822434,1502792,3929,312
fluid balance,0.0023515579071134627,0.005878894767783657,0.0023515579071134627,0.0017665361838803573,523765,1701,24
respiratory,0.0031872509960159364,0.005854841503551013,0.0031872509960159364,0.0033771723143269216,88976571,1255,115
hemodynamics,0.0,0.0,0.0,0.0,35545158,634,61
nice data,0.0,0.0,0.0,0.0,40933,215,51
renal replacement therapy,0.0,0.0,0.0,0.0,6032520,191,36
infectiology,0.012195121951219513,0.13414634146341464,0.012195121951219513,0.022357723577235773,1686984,164,25
neurology,0.0,0.0,0.0,0.0,296712,147,12
clinical score,0.0,0.0,0.0,0.0,1102023,128,27
position,0.0,0.0,0.0,0.0,42555,117,2
demographics,0.0,0.0,0.0,0.0,8519,71,11
admission information,0.0,0.0,0.0,0.0,16463,55,8
lda,0.0,0.0,0.0,0.0,569,30,7
sofa score,0.0,0.0,0.0,0.0,79914,9,8
