,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.0,0.0,0.0,32,0.0,51285,laboratory value,relevant
1,tracheostomy_size,0.0,0.0,0.0,10,0.0,2091,respiratory,relevant
2,gcs_motor,0.0,0.0,0.0,32,0.0,54084,neurology,relevant
3,gcs_eye,0.0,0.0,0.0,26,0.0,50230,neurology,relevant
4,gcs_verbal,0.0,0.0,0.0,36,0.0,51772,neurology,relevant
5,crrt_mode,0.0,0.0,0.0,31,0.0,277617,renal replacement therapy,relevant
6,type_administered_o2,0.0,0.0,0.0,190,0.0,53354,respiratory,relevant
7,fio2_hiflow,0.0,0.0,0.0,2,0.0,2880,respiratory,relevant
8,o2_flow_high_flow_oxygen,0.0,0.0,0.0,36,0.0,155017,respiratory,relevant
9,restrictive_policy,0.0,0.0,0.0,28,0.0,11867,admission information,relevant
10,lactate_dehydrogenase_unspecified,0.0,0.0,0.0,48,0.0,17152,laboratory value,relevant
11,cam_icu_score,0.0,0.0,0.0,13,0.0,19546,clinical score,relevant
12,amylase_unspecified,0.0,0.0,0.0,18,0.0,1391,laboratory value,relevant
13,picco_pulse_pressure_variation,0.0,0.0,0.0,4,0.0,29726,hemodynamics,relevant
14,ultrafiltration_cvvh_measured,0.0,0.0,0.0,5,0.0,30929,renal replacement therapy,relevant
15,access_pressure_cvvh,0.0,0.0,0.0,25,0.0,504610,renal replacement therapy,relevant
16,return_pressure_cvvh,0.0,0.0,0.0,23,0.0,518213,renal replacement therapy,relevant
17,crrt_duration,0.0,0.0,0.0,1,0.0,498,renal replacement therapy,relevant
18,blood_flow_cvvh,0.0,0.0,0.0,28,0.0,579361,renal replacement therapy,relevant
19,effluent_pressure_cvvh,0.0,0.0,0.0,18,0.0,469693,renal replacement therapy,relevant
20,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,2,0.0,30074,fluid balance,relevant
21,ultrafiltration_cvvh_set,0.0,0.0,0.0,22,0.0,514474,renal replacement therapy,relevant
22,citrate_dosage_cvvh,0.0,0.0,0.0,13,0.0,447450,renal replacement therapy,relevant
23,pain_score_text,0.0,0.0,0.0,23,0.0,45770,clinical score,relevant
24,substitution_volume_cvvh,0.0,0.0,0.0,6,0.0,117705,renal replacement therapy,relevant
25,extravascular_lung_water_index,0.0,0.0,0.0,15,0.0,2118,hemodynamics,relevant
26,global_end_diastolic_volume_index,0.0,0.0,0.0,16,0.0,12556,hemodynamics,relevant
27,procalcitonin_unspecified,0.00228310502283105,0.041666666666666664,0.004329004329004329,24,0.041666666666666664,12589,laboratory value,relevant
28,ntpro_bnp_unspecified,0.0,0.0,0.0,18,0.0,429,laboratory value,relevant
