,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.000,0.000,0.000,33,0.000,51642,laboratory value,relevant
1,temperature_source_text,0.028,0.014,0.019,72,0.014,43748,infectiology,relevant
2,tracheostomy_size,0.000,0.000,0.000,11,0.000,2475,respiratory,relevant
3,gcs_motor,0.091,0.014,0.025,69,0.014,66564,neurology,relevant
4,gcs_eye,0.000,0.000,0.000,49,0.000,63880,neurology,relevant
5,gcs_verbal,0.000,0.000,0.000,54,0.000,59522,neurology,relevant
6,crrt_mode,0.000,0.000,0.000,32,0.000,277801,renal replacement therapy,relevant
7,type_administered_o2,0.000,0.000,0.000,345,0.000,82878,respiratory,relevant
8,fio2_hiflow,0.000,0.000,0.000,4,0.000,6962,respiratory,relevant
9,o2_flow_high_flow_oxygen,0.000,0.000,0.000,80,0.000,157101,respiratory,relevant
10,restrictive_policy,0.000,0.000,0.000,28,0.000,11867,admission information,relevant
11,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,50,0.000,17157,laboratory value,relevant
12,cam_icu_score,0.000,0.000,0.000,15,0.000,27071,clinical score,relevant
13,amylase_unspecified,0.000,0.000,0.000,20,0.000,1394,laboratory value,relevant
14,picco_pulse_pressure_variation,0.000,0.000,0.000,9,0.000,36817,hemodynamics,relevant
15,ultrafiltration_cvvh_measured,0.000,0.000,0.000,5,0.000,30929,renal replacement therapy,relevant
16,access_pressure_cvvh,0.000,0.000,0.000,27,0.000,518203,renal replacement therapy,relevant
17,return_pressure_cvvh,0.000,0.000,0.000,25,0.000,519061,renal replacement therapy,relevant
18,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
19,blood_flow_cvvh,0.000,0.000,0.000,31,0.000,583719,renal replacement therapy,relevant
20,effluent_pressure_cvvh,0.000,0.000,0.000,21,0.000,485443,renal replacement therapy,relevant
21,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
22,ultrafiltration_cvvh_set,0.000,0.000,0.000,24,0.000,545853,renal replacement therapy,relevant
23,citrate_dosage_cvvh,0.000,0.000,0.000,15,0.000,447639,renal replacement therapy,relevant
24,pain_score_text,0.000,0.000,0.000,55,0.000,50648,clinical score,relevant
25,substitution_volume_cvvh,0.000,0.000,0.000,7,0.000,182922,renal replacement therapy,relevant
26,extravascular_lung_water_index,0.000,0.000,0.000,16,0.000,2132,hemodynamics,relevant
27,global_end_diastolic_volume_index,0.000,0.000,0.000,18,0.000,12641,hemodynamics,relevant
28,procalcitonin_unspecified,0.000,0.000,0.000,25,0.000,12590,laboratory value,relevant
29,ntpro_bnp_unspecified,0.000,0.000,0.000,18,0.000,429,laboratory value,relevant
30,troponin_i_hs,0.000,0.000,0.000,8,0.000,1600,laboratory value,relevant
31,glucose_measured_unspecified,1.000,0.020,0.038,715,0.020,115198,laboratory value,relevant
32,vancomycin_level,0.000,0.000,0.000,15,0.000,772,laboratory value,relevant
33,nice_adm_source,0.000,0.000,0.000,14,0.000,7036,nice data,relevant
34,pain_score_bps,0.000,0.000,0.000,8,0.000,6377,clinical score,relevant
35,fluid_in_flush,0.000,0.000,0.000,159,0.000,5694,fluid balance,relevant
36,pupil_diameter_right,0.250,0.032,0.057,31,0.032,53757,neurology,relevant
37,avpu_score_text,0.021,0.026,0.023,39,0.026,15438,clinical score,relevant
38,end_tidal_co2_measured,0.000,0.000,0.000,45,0.000,3832729,respiratory,relevant
39,respiratory_rate_measured,0.000,0.000,0.000,32,0.000,3036567,respiratory,relevant
40,nice_covid19Status,0.000,0.000,0.000,5,0.000,2056,nice data,relevant
41,ph_arterial,0.000,0.000,0.000,35,0.000,69024,laboratory value,relevant
42,po2_unspecified,0.000,0.000,0.000,13,0.000,24882,laboratory value,relevant
43,pco2_unspecified,0.000,0.000,0.000,18,0.000,26573,laboratory value,relevant
44,base_excess_unspecified,0.000,0.000,0.000,22,0.000,62014,laboratory value,relevant
45,bicarbonate_actual_unspecified,0.000,0.000,0.000,29,0.000,64155,laboratory value,relevant
46,sodium_unspecified,0.000,0.000,0.000,40,0.000,51701,laboratory value,relevant
47,fio2_set,0.070,0.015,0.024,271,0.015,4587118,respiratory,relevant
48,peak_inspiratory_pressure,0.143,0.025,0.043,40,0.025,4592274,respiratory,relevant
49,tidal_volume_expiratory_measured,0.000,0.000,0.000,4,0.000,1478863,respiratory,relevant
50,height_measured,0.000,0.000,0.000,40,0.000,7705,demographics,relevant
51,p01_measured,0.000,0.000,0.000,20,0.000,1960997,respiratory,relevant
52,arterial_bp_diastolic,0.000,0.000,0.000,10,0.000,4031569,hemodynamics,relevant
53,arterial_bp_mean,0.036,0.062,0.045,16,0.062,4254299,hemodynamics,relevant
54,arterial_bp_systolic,0.000,0.000,0.000,10,0.000,4032628,hemodynamics,relevant
55,cardiac_output_unspecified,0.250,0.059,0.095,17,0.059,7686,hemodynamics,relevant
56,central_venous_pressure,0.000,0.000,0.000,24,0.000,2045488,hemodynamics,relevant
57,heart_rate_unspecified,0.000,0.000,0.000,292,0.000,8519757,hemodynamics,relevant
