concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
medication,0.019860861759425495,0.05798930631608629,0.019860861759425495,0.020749541270229845,1357729,8912,748
laboratory value,0.08112070369767063,0.194641655843395,0.08112070369767063,0.0741973714598583,3411808,6139,324
respiratory,0.0789523628772063,0.09522912816525447,0.0789523628772063,0.07655818511277113,106529119,5269,124
fluid balance,0.08627571384709856,0.11076679271690439,0.08627571384709856,0.08886481108436106,1208407,3257,28
hemodynamics,0.0718125960061444,0.12627780671806216,0.0718125960061444,0.08610426440441923,43761731,2604,65
neurology,0.05246913580246913,0.22360088106067638,0.05246913580246913,0.059159498005388673,634783,648,14
clinical score,0.04426559356136821,0.07080647489828222,0.04426559356136821,0.0475694872375291,1616112,497,30
infectiology,0.06910569105691057,0.0575777347981376,0.06910569105691057,0.055565411198842646,2942650,492,30
renal replacement therapy,0.05167958656330749,0.10883019950817754,0.05167958656330749,0.05116576710756647,9017745,387,40
position,0.012539184952978056,0.008412701582040478,0.012539184952978056,0.010069586899977294,123165,319,4
nice data,0.04332129963898917,0.0742307808988633,0.04332129963898917,0.03809695945938294,54042,277,59
demographics,0.09293680297397769,0.12282114828583231,0.09293680297397769,0.09061894512278847,886330,269,11
lda,0.10784313725490197,0.07450980392156863,0.10784313725490197,0.08625565610859731,2204,102,7
sofa score,0.12195121951219512,0.02472366761176821,0.12195121951219512,0.03660286365830664,132789,82,27
admission information,0.0,0.0,0.0,0.0,16559,61,9
