,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.0,0.0,0.0,33,0.0,51642,laboratory value,relevant
1,temperature_source_text,0.0,0.0,0.0,52,0.0,36301,infectiology,relevant
2,tracheostomy_size,0.0,0.0,0.0,11,0.0,2475,respiratory,relevant
3,gcs_motor,0.0,0.0,0.0,44,0.0,59504,neurology,relevant
4,gcs_eye,0.0,0.0,0.0,38,0.0,55349,neurology,relevant
5,gcs_verbal,0.0,0.0,0.0,47,0.0,53716,neurology,relevant
6,crrt_mode,0.36363636363636365,0.125,0.18604651162790697,32,0.125,277801,renal replacement therapy,relevant
7,type_administered_o2,0.0,0.0,0.0,266,0.0,55272,respiratory,relevant
8,fio2_hiflow,0.0,0.0,0.0,3,0.0,3209,respiratory,relevant
9,o2_flow_high_flow_oxygen,0.16666666666666666,0.015873015873015872,0.028985507246376812,63,0.015873015873015872,156630,respiratory,relevant
10,restrictive_policy,0.0,0.0,0.0,28,0.0,11867,admission information,relevant
11,lactate_dehydrogenase_unspecified,0.0,0.0,0.0,49,0.0,17153,laboratory value,relevant
12,cam_icu_score,0.0,0.0,0.0,14,0.0,24017,clinical score,relevant
13,amylase_unspecified,0.0,0.0,0.0,20,0.0,1394,laboratory value,relevant
14,picco_pulse_pressure_variation,0.0,0.0,0.0,9,0.0,36817,hemodynamics,relevant
15,ultrafiltration_cvvh_measured,0.0,0.0,0.0,5,0.0,30929,renal replacement therapy,relevant
16,access_pressure_cvvh,0.0,0.0,0.0,27,0.0,518203,renal replacement therapy,relevant
17,return_pressure_cvvh,0.0,0.0,0.0,25,0.0,519061,renal replacement therapy,relevant
18,crrt_duration,0.0,0.0,0.0,1,0.0,498,renal replacement therapy,relevant
19,blood_flow_cvvh,0.0,0.0,0.0,30,0.0,582628,renal replacement therapy,relevant
20,effluent_pressure_cvvh,0.0,0.0,0.0,19,0.0,470347,renal replacement therapy,relevant
21,fluid_out_cvvh_dialysis_cumulative,0.0,0.0,0.0,3,0.0,95884,fluid balance,relevant
22,ultrafiltration_cvvh_set,0.16666666666666666,0.043478260869565216,0.06896551724137931,23,0.043478260869565216,518685,renal replacement therapy,relevant
23,citrate_dosage_cvvh,0.0,0.0,0.0,14,0.0,447456,renal replacement therapy,relevant
24,pain_score_text,0.0,0.0,0.0,32,0.0,45779,clinical score,relevant
25,substitution_volume_cvvh,0.0,0.0,0.0,7,0.0,182922,renal replacement therapy,relevant
26,extravascular_lung_water_index,0.0,0.0,0.0,15,0.0,2118,hemodynamics,relevant
27,global_end_diastolic_volume_index,0.0,0.0,0.0,17,0.0,12627,hemodynamics,relevant
28,procalcitonin_unspecified,0.0,0.0,0.0,25,0.0,12590,laboratory value,relevant
29,ntpro_bnp_unspecified,0.0,0.0,0.0,18,0.0,429,laboratory value,relevant
30,troponin_i_hs,0.0,0.0,0.0,8,0.0,1600,laboratory value,relevant
31,glucose_measured_unspecified,1.0,0.015723270440251572,0.03095975232198142,636,0.015723270440251572,112345,laboratory value,relevant
32,vancomycin_level,0.0,0.0,0.0,15,0.0,772,laboratory value,relevant
33,nice_adm_source,0.0,0.0,0.0,14,0.0,7036,nice data,relevant
34,pain_score_bps,0.0,0.0,0.0,8,0.0,6377,clinical score,relevant
35,fluid_in_flush,0.0,0.0,0.0,150,0.0,5630,fluid balance,relevant
36,pupil_diameter_right,0.0,0.0,0.0,15,0.0,46262,neurology,relevant
37,avpu_score_text,0.0,0.0,0.0,21,0.0,5764,clinical score,relevant
38,end_tidal_co2_measured,0.0,0.0,0.0,44,0.0,3750337,respiratory,relevant
39,respiratory_rate_measured,0.0,0.0,0.0,32,0.0,3036567,respiratory,relevant
40,nice_covid19Status,0.0,0.0,0.0,5,0.0,2056,nice data,relevant
41,ph_arterial,0.0,0.0,0.0,34,0.0,69023,laboratory value,relevant
42,po2_unspecified,0.0,0.0,0.0,13,0.0,24882,laboratory value,relevant
43,pco2_unspecified,0.0,0.0,0.0,17,0.0,22342,laboratory value,relevant
44,base_excess_unspecified,0.0,0.0,0.0,22,0.0,62014,laboratory value,relevant
45,bicarbonate_actual_unspecified,0.0,0.0,0.0,29,0.0,64155,laboratory value,relevant
46,sodium_unspecified,0.0,0.0,0.0,40,0.0,51701,laboratory value,relevant
47,fio2_set,0.0,0.0,0.0,148,0.0,4544491,respiratory,relevant
48,peak_inspiratory_pressure,0.0,0.0,0.0,39,0.0,4585643,respiratory,relevant
49,tidal_volume_expiratory_measured,0.0,0.0,0.0,4,0.0,1478863,respiratory,relevant
