concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
laboratory value,0.0013327410039982231,0.0010588366132021007,0.0013327410039982231,0.0009324320226791757,1976569,4502,315
medication,0.00046274872744099955,0.0034085394070044357,0.00046274872744099955,0.0006274264435913646,679452,4322,658
fluid balance,0.0004428697962798937,0.0014024210215529966,0.0004428697962798937,0.0006731620903454384,723069,2258,26
respiratory,0.001854140914709518,0.004903172641120725,0.001854140914709518,0.0023799850746698704,97627531,1618,117
hemodynamics,0.0,0.0,0.0,0.0,40181972,822,63
renal replacement therapy,0.0,0.0,0.0,0.0,8406358,343,37
position,0.0,0.0,0.0,0.0,93706,241,3
nice data,0.00423728813559322,0.0035682426404995537,0.00423728813559322,0.00387409200968523,44286,236,51
clinical score,0.0,0.0,0.0,0.0,1482364,231,28
neurology,0.0,0.0,0.0,0.0,331764,218,13
infectiology,0.0053475935828877,0.06417112299465241,0.0053475935828877,0.009872480460715755,2542331,187,27
demographics,0.0,0.0,0.0,0.0,858409,121,9
lda,0.0,0.0,0.0,0.0,1938,88,7
sofa score,0.0,0.0,0.0,0.0,113329,59,20
admission information,0.0,0.0,0.0,0.0,16556,58,8
