concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
medication,0.006596156033208234,0.015972088427536803,0.006596156033208234,0.006803891428347821,1332187,8793,747
laboratory value,0.032989003665444855,0.1474387101853541,0.032989003665444855,0.032096287570799784,2470880,6002,324
respiratory,0.03288288288288288,0.06488516889753976,0.03288288288288288,0.03848383380237803,106384754,4440,124
fluid balance,0.01605793450881612,0.0319676273796803,0.01605793450881612,0.018848359125906565,1193097,3176,28
hemodynamics,0.009703504043126684,0.04196336415503407,0.009703504043126684,0.012107676480333437,43495672,1855,65
neurology,0.014195583596214511,0.04373635607405158,0.014195583596214511,0.020847099799092404,617892,634,14
clinical score,0.014893617021276596,0.01191672866711871,0.014893617021276596,0.012995411417983762,1614109,470,30
infectiology,0.012987012987012988,0.01535465114687126,0.012987012987012988,0.013660900074178133,2898625,462,30
renal replacement therapy,0.0051813471502590676,0.004121526142251531,0.0051813471502590676,0.004375206702678867,9017012,386,40
position,0.11912225705329153,0.017915656237061574,0.11912225705329153,0.031136916987095347,123165,319,4
nice data,0.01444043321299639,0.007714457624204916,0.01444043321299639,0.009854258590720684,54042,277,59
demographics,0.02973977695167286,0.03141895763845012,0.02973977695167286,0.02418259421976894,886330,269,11
lda,0.049019607843137254,0.04065743944636679,0.049019607843137254,0.04172951231774761,2204,102,7
sofa score,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,132789,82,27
admission information,0.0,0.0,0.0,0.0,16559,61,9
