concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
medication,0.0026210683974038943,0.01695988270125062,0.0026210683974038943,0.003578323456571941,1186617,8012,739
laboratory value,0.01816911250873515,0.1583369818626719,0.01816911250873515,0.022164221830245457,2432158,5724,324
respiratory,0.007864108210128971,0.05748097126195658,0.007864108210128971,0.011656385173055518,104661784,3179,124
fluid balance,0.003745318352059925,0.03219954455909512,0.003745318352059925,0.005036450946894488,1144604,2937,27
hemodynamics,0.00303951367781155,0.0074630916196265756,0.00303951367781155,0.003917814708088264,43260548,1316,65
neurology,0.0066518847006651885,0.03419673452932877,0.0066518847006651885,0.010339457290676802,567268,451,14
renal replacement therapy,0.0,0.0,0.0,0.0,9014745,383,40
infectiology,0.0079155672823219,0.12137203166226913,0.0079155672823219,0.013550089369308025,2875347,379,30
clinical score,0.011594202898550725,0.013999383287079864,0.011594202898550725,0.012049207954162453,1566752,345,30
position,0.0,0.0,0.0,0.0,119537,301,4
nice data,0.025362318840579712,0.03306286282628994,0.025362318840579712,0.025081595838717278,53954,276,59
demographics,0.023809523809523808,0.03418106706284046,0.023809523809523808,0.01920948452362065,885469,252,11
lda,0.0196078431372549,0.010893246187363835,0.0196078431372549,0.014005602240896357,2204,102,7
sofa score,0.0,0.0,0.0,0.0,128674,77,27
admission information,0.01639344262295082,0.0008335648791330926,0.01639344262295082,0.0015864621893178213,16559,61,9
