,concept_label,precision,recall,f1,support,accuracy,num_records,concept_label_group,relevance
0,potassium_unspecified,0.000,0.000,0.000,33,0.000,51642,laboratory value,relevant
1,temperature_source_text,0.000,0.000,0.000,59,0.000,36347,infectiology,relevant
2,tracheostomy_size,0.000,0.000,0.000,11,0.000,2475,respiratory,relevant
3,gcs_motor,0.000,0.000,0.000,53,0.000,59656,neurology,relevant
4,gcs_eye,0.000,0.000,0.000,40,0.000,55537,neurology,relevant
5,gcs_verbal,0.500,0.021,0.041,47,0.021,53716,neurology,relevant
6,crrt_mode,0.500,0.062,0.111,32,0.062,277801,renal replacement therapy,relevant
7,type_administered_o2,0.000,0.000,0.000,316,0.000,82248,respiratory,relevant
8,fio2_hiflow,0.000,0.000,0.000,4,0.000,6962,respiratory,relevant
9,o2_flow_high_flow_oxygen,0.167,0.030,0.051,66,0.030,157087,respiratory,relevant
10,restrictive_policy,0.000,0.000,0.000,28,0.000,11867,admission information,relevant
11,lactate_dehydrogenase_unspecified,0.000,0.000,0.000,49,0.000,17153,laboratory value,relevant
12,cam_icu_score,0.000,0.000,0.000,14,0.000,24017,clinical score,relevant
13,amylase_unspecified,0.000,0.000,0.000,20,0.000,1394,laboratory value,relevant
14,picco_pulse_pressure_variation,0.000,0.000,0.000,9,0.000,36817,hemodynamics,relevant
15,ultrafiltration_cvvh_measured,0.000,0.000,0.000,5,0.000,30929,renal replacement therapy,relevant
16,access_pressure_cvvh,0.200,0.037,0.062,27,0.037,518203,renal replacement therapy,relevant
17,return_pressure_cvvh,0.000,0.000,0.000,25,0.000,519061,renal replacement therapy,relevant
18,crrt_duration,0.000,0.000,0.000,1,0.000,498,renal replacement therapy,relevant
19,blood_flow_cvvh,0.000,0.000,0.000,31,0.000,583719,renal replacement therapy,relevant
20,effluent_pressure_cvvh,0.000,0.000,0.000,21,0.000,485443,renal replacement therapy,relevant
21,fluid_out_cvvh_dialysis_cumulative,0.000,0.000,0.000,3,0.000,95884,fluid balance,relevant
22,ultrafiltration_cvvh_set,0.000,0.000,0.000,23,0.000,518685,renal replacement therapy,relevant
23,citrate_dosage_cvvh,0.000,0.000,0.000,14,0.000,447456,renal replacement therapy,relevant
24,pain_score_text,0.019,0.028,0.022,36,0.028,45789,clinical score,relevant
25,substitution_volume_cvvh,0.000,0.000,0.000,7,0.000,182922,renal replacement therapy,relevant
26,extravascular_lung_water_index,0.000,0.000,0.000,16,0.000,2132,hemodynamics,relevant
27,global_end_diastolic_volume_index,0.200,0.056,0.087,18,0.056,12641,hemodynamics,relevant
28,procalcitonin_unspecified,0.000,0.000,0.000,25,0.000,12590,laboratory value,relevant
29,ntpro_bnp_unspecified,0.000,0.000,0.000,18,0.000,429,laboratory value,relevant
30,troponin_i_hs,0.000,0.000,0.000,8,0.000,1600,laboratory value,relevant
31,glucose_measured_unspecified,0.200,0.001,0.003,690,0.001,114401,laboratory value,relevant
32,vancomycin_level,0.000,0.000,0.000,15,0.000,772,laboratory value,relevant
33,nice_adm_source,0.000,0.000,0.000,14,0.000,7036,nice data,relevant
34,pain_score_bps,0.000,0.000,0.000,8,0.000,6377,clinical score,relevant
35,fluid_in_flush,0.015,0.006,0.009,155,0.006,5687,fluid balance,relevant
36,pupil_diameter_right,0.000,0.000,0.000,30,0.000,48956,neurology,relevant
37,avpu_score_text,0.000,0.000,0.000,37,0.000,14801,clinical score,relevant
38,end_tidal_co2_measured,0.000,0.000,0.000,45,0.000,3832729,respiratory,relevant
39,respiratory_rate_measured,0.000,0.000,0.000,32,0.000,3036567,respiratory,relevant
40,nice_covid19Status,0.000,0.000,0.000,5,0.000,2056,nice data,relevant
41,ph_arterial,0.000,0.000,0.000,35,0.000,69024,laboratory value,relevant
42,po2_unspecified,0.000,0.000,0.000,13,0.000,24882,laboratory value,relevant
43,pco2_unspecified,0.000,0.000,0.000,18,0.000,26573,laboratory value,relevant
44,base_excess_unspecified,0.000,0.000,0.000,22,0.000,62014,laboratory value,relevant
45,bicarbonate_actual_unspecified,0.000,0.000,0.000,29,0.000,64155,laboratory value,relevant
46,sodium_unspecified,0.000,0.000,0.000,40,0.000,51701,laboratory value,relevant
47,fio2_set,0.000,0.000,0.000,189,0.000,4586567,respiratory,relevant
48,peak_inspiratory_pressure,0.000,0.000,0.000,39,0.000,4585643,respiratory,relevant
49,tidal_volume_expiratory_measured,0.000,0.000,0.000,4,0.000,1478863,respiratory,relevant
50,height_measured,0.000,0.000,0.000,40,0.000,7705,demographics,relevant
51,p01_measured,0.000,0.000,0.000,20,0.000,1960997,respiratory,relevant
52,arterial_bp_diastolic,0.000,0.000,0.000,10,0.000,4031569,hemodynamics,relevant
53,arterial_bp_mean,0.000,0.000,0.000,16,0.000,4254299,hemodynamics,relevant
54,arterial_bp_systolic,0.111,0.200,0.143,10,0.200,4032628,hemodynamics,relevant
55,cardiac_output_unspecified,0.000,0.000,0.000,17,0.000,7686,hemodynamics,relevant
56,central_venous_pressure,0.000,0.000,0.000,24,0.000,2045488,hemodynamics,relevant
57,heart_rate_unspecified,0.000,0.000,0.000,201,0.000,8518597,hemodynamics,relevant
58,nibp_diastolic,0.000,0.000,0.000,9,0.000,29407,hemodynamics,relevant
59,nibp_mean,0.000,0.000,0.000,18,0.000,79294,hemodynamics,relevant
60,nibp_systolic,0.000,0.000,0.000,11,0.000,38074,hemodynamics,relevant
61,pulmonary_artery_pressure_diastolic,0.000,0.000,0.000,2,0.000,5021,hemodynamics,relevant
62,pulmonary_artery_pressure_systolic,0.000,0.000,0.000,2,0.000,5021,hemodynamics,relevant
63,pulmonary_artery_pressure_mean,0.000,0.000,0.000,5,0.000,17302,hemodynamics,relevant
64,pulmonary_wedge_pressure,0.000,0.000,0.000,5,0.000,90,hemodynamics,relevant
65,heart_rhythm_text,0.000,0.000,0.000,372,0.000,261940,hemodynamics,relevant
66,fluid_in_oral,0.002,0.001,0.001,1272,0.001,22089,fluid balance,relevant
67,fluid_out_emesis_retention,0.182,0.022,0.038,93,0.022,95786,fluid balance,relevant
68,systemic_vascular_resistance_index,0.050,0.062,0.056,16,0.062,71951,hemodynamics,relevant
69,systemic_vascular_resistance,0.000,0.000,0.000,19,0.000,15495,hemodynamics,relevant
70,fluid_out_cvvh_dialysis,0.000,0.000,0.000,54,0.000,29097,fluid balance,relevant
71,stroke_volume_variation,0.000,0.000,0.000,18,0.000,77901,hemodynamics,relevant
72,fluid_out_defecation,0.000,0.000,0.000,79,0.000,34859,fluid balance,relevant
73,fluid_in_tube,0.000,0.000,0.000,304,0.000,63841,fluid balance,relevant
74,temperature_bladder,0.000,0.000,0.000,18,0.000,794970,infectiology,relevant
75,temperature_unspecified,0.000,0.000,0.000,57,0.000,984884,infectiology,relevant
76,temperature_core,0.000,0.000,0.000,12,0.000,11024,infectiology,relevant
77,stroke_volume_calculated,0.000,0.000,0.000,18,0.000,81812,hemodynamics,relevant
78,stroke_volume_index,0.000,0.000,0.000,19,0.000,89791,hemodynamics,relevant
79,capillary_refill_text,0.000,0.000,0.000,19,0.000,1961,hemodynamics,relevant
80,inspiratory_pressure_above_peep,0.000,0.000,0.000,64,0.000,3690991,respiratory,relevant
81,respiratory_rate_measured_spontaneous,0.000,0.000,0.000,11,0.000,4335494,respiratory,relevant
82,respiratory_rate_measured_ventilator,0.000,0.000,0.000,27,0.000,3792789,respiratory,relevant
83,respiratory_rate_set,0.067,0.023,0.034,44,0.023,2691531,respiratory,relevant
84,peep_unspecified,0.000,0.000,0.000,4,0.000,803539,respiratory,relevant
85,vent_mode_manual,0.000,0.000,0.000,5,0.000,118,respiratory,relevant
86,fluid_out_other,0.000,0.000,0.000,98,0.000,2423,fluid balance,relevant
87,vent_mode,0.067,0.009,0.016,108,0.009,6732413,respiratory,relevant
88,pupil_reflex_left,0.000,0.000,0.000,21,0.000,38731,neurology,relevant
89,pupil_reflex_right,0.000,0.000,0.000,23,0.000,48490,neurology,relevant
90,lung_compliance_unspecified,0.000,0.000,0.000,10,0.000,911064,respiratory,relevant
91,tidal_volume_expiratory_unspecified,0.000,0.000,0.000,1,0.000,19097,respiratory,relevant
92,inspiratory_time_perc,0.000,0.000,0.000,5,0.000,89991,respiratory,relevant
93,tidal_volume_inspiratory_unspecified,0.000,0.000,0.000,2,0.000,22013,respiratory,relevant
94,fluid_out_drain,0.000,0.000,0.000,111,0.000,13449,fluid balance,relevant
95,o2_flow_unspecified,0.000,0.000,0.000,246,0.000,73603,respiratory,relevant
96,rass_score,0.000,0.000,0.000,81,0.000,116199,neurology,relevant
97,pain_score_vas,0.000,0.000,0.000,12,0.000,19047,clinical score,relevant
98,plateau_pressure,0.000,0.000,0.000,29,0.000,979922,respiratory,relevant
99,saturation_o2_peripheral,0.000,0.000,0.000,517,0.000,2011197,respiratory,relevant
100,pressure_trigger,0.000,0.000,0.000,8,0.000,17019,respiratory,relevant
101,fluid_out_flush,0.000,0.000,0.000,17,0.000,309,fluid balance,relevant
102,hemoglobin_unspecified,0.000,0.000,0.000,41,0.000,71248,laboratory value,relevant
103,alkaline_phosphatase_unspecified,0.000,0.000,0.000,29,0.000,16069,laboratory value,relevant
104,asat_unspecified,0.000,0.000,0.000,27,0.000,16574,laboratory value,relevant
105,alat_unspecified,0.000,0.000,0.000,28,0.000,19327,laboratory value,relevant
106,albumin_unspecified,0.000,0.000,0.000,30,0.000,15479,laboratory value,relevant
107,aptt_unspecified,0.000,0.000,0.000,29,0.000,14918,laboratory value,relevant
108,po2_arterial,0.000,0.000,0.000,39,0.000,82714,laboratory value,relevant
109,bilirubin_unspecified,0.000,0.000,0.000,6,0.000,3348,laboratory value,relevant
110,calcium_unspecified,0.000,0.000,0.000,21,0.000,8905,laboratory value,relevant
111,calcium_ionised,0.000,0.000,0.000,22,0.000,45371,laboratory value,relevant
112,creatine_kinase_unspecified,0.000,0.000,0.000,36,0.000,16560,laboratory value,relevant
113,crp_unspecified,0.000,0.000,0.000,31,0.000,32238,laboratory value,relevant
114,creatinine_unspecified,0.000,0.000,0.000,24,0.000,24244,laboratory value,relevant
115,chloride_unspecified,0.000,0.000,0.000,24,0.000,40425,laboratory value,relevant
116,hematocrit_unspecified,0.000,0.000,0.000,28,0.000,40901,laboratory value,relevant
117,fibrinogen_unspecified,0.000,0.000,0.000,22,0.000,3333,laboratory value,relevant
118,phosphate_unspecified,0.000,0.000,0.000,25,0.000,25671,laboratory value,relevant
119,prothrombin_time_inr,0.000,0.000,0.000,32,0.000,4702,laboratory value,relevant
120,leukocytes_unspecified,0.000,0.000,0.000,28,0.000,32469,laboratory value,relevant
121,thrombocytes_unspecified,0.000,0.000,0.000,17,0.000,18206,laboratory value,relevant
122,magnesium_unspecified,0.000,0.000,0.000,25,0.000,26522,laboratory value,relevant
123,ureum_unspecified,0.000,0.000,0.000,29,0.000,29594,laboratory value,relevant
124,prothrombin_time_sec,0.000,0.000,0.000,27,0.000,6859,laboratory value,relevant
125,gamma_gt_unspecified,0.000,0.000,0.000,29,0.000,17784,laboratory value,relevant
126,d_dimer_unspecified,0.000,0.000,0.000,27,0.000,10111,laboratory value,relevant
127,anion_gap_unspecified,0.000,0.000,0.000,7,0.000,14891,laboratory value,relevant
128,lactate_unspecified,0.000,0.000,0.000,17,0.000,36320,laboratory value,relevant
129,ammonia_unspecified,0.000,0.000,0.000,17,0.000,132,laboratory value,relevant
130,creatine_kinase_mb_activity,0.000,0.000,0.000,16,0.000,554,laboratory value,relevant
131,tobramycin_trough_level,0.000,0.000,0.000,6,0.000,29,laboratory value,relevant
132,tobramycin_peak_level,0.000,0.000,0.000,5,0.000,7,laboratory value,relevant
133,vancomycin_trough_level,0.000,0.000,0.000,15,0.000,232,laboratory value,relevant
134,gender_text,0.000,0.000,0.000,11,0.000,3187,demographics,relevant
135,cough_reflex_text,0.000,0.000,0.000,22,0.000,23932,respiratory,relevant
136,height_unspecified,0.000,0.000,0.000,4,0.000,379,demographics,relevant
137,pco2_arterial,0.000,0.000,0.000,36,0.000,81381,laboratory value,relevant
138,glucose_measured_whole_blood,0.000,0.000,0.000,4,0.000,18987,laboratory value,relevant
139,sodium_bloodgas,0.000,0.000,0.000,6,0.000,9680,laboratory value,relevant
140,potassium_bloodgas,0.333,0.125,0.182,8,0.125,15603,laboratory value,relevant
141,calcium_ratio,0.083,0.200,0.118,5,0.200,1693,laboratory value,relevant
142,position_text,0.000,0.000,0.000,288,0.000,117935,position,relevant
143,rapid_shallow_breathing_index,0.000,0.000,0.000,11,0.000,1396737,respiratory,relevant
144,cardiac_index_unspecified,0.000,0.000,0.000,27,0.000,18236,hemodynamics,relevant
145,readmission_ic,0.000,0.000,0.000,9,0.000,3086,admission information,relevant
146,med_carbohydrates,0.000,0.000,0.000,111,0.000,36426,medication,relevant
147,med_amphotericin_b,0.000,0.000,0.000,16,0.000,4245,medication,relevant
148,med_piritramide,0.000,0.000,0.000,13,0.000,129,medication,relevant
149,med_midazolam,0.000,0.000,0.000,86,0.000,44714,medication,relevant
150,med_insulin_aspart,0.000,0.000,0.000,44,0.000,27819,medication,relevant
151,med_bisoprolol,0.000,0.000,0.000,30,0.000,360,medication,relevant
152,med_risperidone,0.000,0.000,0.000,15,0.000,145,medication,relevant
153,med_fluvastatin,0.000,0.000,0.000,7,0.000,43,medication,relevant
154,med_candesartan,0.000,0.000,0.000,18,0.000,137,medication,relevant
155,med_losartan,0.000,0.000,0.000,26,0.000,391,medication,relevant
156,med_carbasalate_calcium,0.000,0.000,0.000,29,0.000,866,medication,relevant
157,med_clonidine,0.000,0.000,0.000,53,0.000,11239,medication,relevant
158,med_aciclovir,0.000,0.000,0.000,27,0.000,935,medication,relevant
159,med_thiamine_(vit_b1),0.000,0.000,0.000,51,0.000,2314,medication,relevant
160,med_venlafaxine,0.000,0.000,0.000,13,0.000,162,medication,relevant
161,med_calcium_combinations_with_vitamin_d_and/or_other_drugs,0.000,0.000,0.000,14,0.000,402,medication,relevant
162,med_vancomycin,0.000,0.000,0.000,32,0.000,4231,medication,relevant
163,med_sulfonamides_and_trimethoprim,0.000,0.000,0.000,2,0.000,103,medication,relevant
164,med_artificial_tears_and_other_indifferent_preparations,0.000,0.000,0.000,49,0.000,19723,medication,relevant
165,med_ticagrelor,0.000,0.000,0.000,18,0.000,377,medication,relevant
166,med_sodium_chloride,0.000,0.000,0.000,21,0.000,30270,medication,relevant
167,med_promethazine,0.000,0.000,0.000,20,0.000,405,medication,relevant
168,med_cefuroxime,0.000,0.000,0.000,31,0.000,3253,medication,relevant
169,med_morphine,0.000,0.000,0.000,57,0.000,8284,medication,relevant
170,med_insulins_and_analogues,0.000,0.000,0.000,2,0.000,94,medication,relevant
171,med_metamizole_sodium,0.000,0.000,0.000,4,0.000,288,medication,relevant
172,med_general_nutrients,0.000,0.000,0.000,77,0.000,29428,medication,relevant
173,med_dexmedetomidine,0.000,0.000,0.000,19,0.000,14476,medication,relevant
174,med_haloperidol,0.000,0.000,0.000,55,0.000,5861,medication,relevant
175,med_sodium_hypochlorite,0.000,0.000,0.000,2,0.000,68,medication,relevant
176,med_apixaban,0.000,0.000,0.000,24,0.000,1372,medication,relevant
177,med_ascorbic_acid_(vit_c),0.000,0.000,0.000,27,0.000,1916,medication,relevant
178,med_vasopressin_(argipressin),0.000,0.000,0.000,5,0.000,504,medication,relevant
179,med_colecalciferol,0.000,0.000,0.000,49,0.000,486,medication,relevant
180,med_vitamin_b12_(cyanocobalamin_and_analogues),0.000,0.000,0.000,3,0.000,21,medication,relevant
181,med_anidulafungin,0.000,0.000,0.000,15,0.000,1034,medication,relevant
182,med_chloroquine,0.000,0.000,0.000,9,0.000,1744,medication,relevant
183,med_potassium_chloride,0.000,0.000,0.000,43,0.000,9642,medication,relevant
184,med_acetazolamide,0.000,0.000,0.000,36,0.000,861,medication,relevant
185,med_acetylcysteine,0.000,0.000,0.000,36,0.000,2062,medication,relevant
186,med_acetylsalicylic_acid,0.000,0.000,0.000,44,0.000,3768,medication,relevant
187,med_alfacalcidol,0.000,0.000,0.000,11,0.000,60,medication,relevant
188,analysis_source_bloodgas_arterial_text,0.000,0.000,0.000,5,0.000,11037,laboratory value,relevant
189,med_amiodarone,0.000,0.000,0.000,49,0.000,2881,medication,relevant
190,med_amitriptyline,0.000,0.000,0.000,24,0.000,786,medication,relevant
191,med_amlodipine,0.000,0.000,0.000,41,0.000,3629,medication,relevant
192,med_atorvastatin,0.000,0.000,0.000,50,0.000,1785,medication,relevant
193,med_azithromycin,0.000,0.000,0.000,22,0.000,134,medication,relevant
194,med_beclometasone,0.000,0.000,0.000,15,0.000,129,medication,relevant
195,med_electrolytes,0.000,0.000,0.000,130,0.000,106241,medication,relevant
196,med_electrolytes_with_carbohydrates,0.000,0.000,0.000,14,0.000,12028,medication,relevant
197,med_sodium_bicarbonate,0.000,0.000,0.000,10,0.000,94,medication,relevant
198,med_captopril,0.000,0.000,0.000,18,0.000,575,medication,relevant
199,med_ceftazidime,0.000,0.000,0.000,19,0.000,519,medication,relevant
200,med_ceftriaxone,0.000,0.000,0.000,37,0.000,5691,medication,relevant
201,med_albumin,0.000,0.000,0.000,25,0.000,1201,medication,relevant
202,med_cetirizine,0.000,0.000,0.000,8,0.000,170,medication,relevant
203,med_clopidogrel,0.000,0.000,0.000,31,0.000,2035,medication,relevant
204,med_codeine,0.000,0.000,0.000,25,0.000,596,medication,relevant
205,med_colchicine,0.000,0.000,0.000,11,0.000,323,medication,relevant
206,med_colistin,0.000,0.000,0.000,4,0.000,168,medication,relevant
