concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
medication,0.0021439509954058193,0.011528525958622346,0.0021439509954058193,0.0026891028849531204,979670,6530,716
laboratory value,0.006035458317615994,0.1278328025649564,0.006035458317615994,0.008140066851879475,2233723,5302,324
fluid balance,0.006343283582089552,0.03132767272236105,0.006343283582089552,0.009807000082733018,966368,2680,27
respiratory,0.001266357112705783,0.005452370901927676,0.001266357112705783,0.0016947092451687453,103576021,2369,123
hemodynamics,0.005623242736644799,0.0032492836419241,0.005623242736644799,0.0024832589406796634,41629289,1067,64
renal replacement therapy,0.018666666666666668,0.05885252525252525,0.018666666666666668,0.028224372568237843,8970267,375,40
neurology,0.0,0.0,0.0,0.0,451601,321,14
infectiology,0.0,0.0,0.0,0.0,2831668,302,30
position,0.0,0.0,0.0,0.0,117891,286,3
clinical score,0.0036101083032490976,0.0036101083032490976,0.0036101083032490976,0.0036101083032490976,1515322,277,28
nice data,0.014814814814814815,0.022682309638831378,0.014814814814814815,0.01717473884140551,53516,270,56
demographics,0.005,0.0028260869565217388,0.005,0.003611111111111111,878788,200,11
lda,0.01,0.025,0.01,0.014285714285714289,2154,100,7
sofa score,0.0,0.0,0.0,0.0,120979,69,23
admission information,0.0,0.0,0.0,0.0,16559,61,9
