concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.0,0.0,0.0,0.0,63649339,37572,1
medication,0.0007815892314372557,0.0012082825825878512,0.0007815892314372557,0.000741075898006324,1898090,11515,842
laboratory value,0.01242162545841713,0.022936921977714363,0.01242162545841713,0.01172066663625224,5600811,8453,364
respiratory,0.021774008709603485,0.023780977255770552,0.021774008709603485,0.021130279908618647,115831864,4363,135
fluid balance,0.00933609958506224,0.0017928416551412803,0.00933609958506224,0.002482025792354356,2877703,3856,31
hemodynamics,0.004369197160021846,0.0012623611108056492,0.004369197160021846,0.001862366149481904,45858686,1831,66
infectiology,0.0046875,0.002198660714285714,0.0046875,0.002759335571835572,3219332,640,31
neurology,0.0049504950495049506,0.0037764268273927097,0.0049504950495049506,0.004007587530993435,803165,606,14
clinical score,0.005084745762711864,0.0009349063503672847,0.005084745762711864,0.001534526854219949,1805269,590,31
renal replacement therapy,0.008492569002123142,0.004671086339673284,0.008492569002123142,0.005887770161181561,9136108,471,46
position,0.0,0.0,0.0,0.0,241004,345,4
demographics,0.006369426751592357,0.0007203518350015164,0.006369426751592357,0.0012861342479176874,906773,314,11
nice data,0.029508196721311476,0.022156819915506335,0.029508196721311476,0.01945081779138854,59768,305,60
sofa score,0.013986013986013986,0.005698005698005697,0.013986013986013986,0.007399052560342883,588216,143,27
lda,0.022058823529411766,0.0026122291021671825,0.022058823529411766,0.004671280276816609,4022,136,8
admission information,0.014925373134328358,0.0006227554854379008,0.014925373134328358,0.00119562401610107,17117,67,9
