concept_label_group,accuracy,precision,recall,f1,num_records,support,group_count
unmapped,0.0,0.0,0.0,0.0,63771903,38013,1
medication,0.008707529451937852,0.005606947462527262,0.008707529451937852,0.005182227139403799,2013799,11714,842
laboratory value,0.03547523427041499,0.04264804878651342,0.03547523427041499,0.030629260460129957,5644173,8964,364
respiratory,0.0326530612244898,0.02766852897229039,0.0326530612244898,0.028013262987606882,116185885,5880,135
fluid balance,0.02657307595888694,0.007482674986303604,0.02657307595888694,0.01130341941378081,2936010,3989,31
hemodynamics,0.009791921664626682,0.0027873370767964,0.009791921664626682,0.0039667054138936095,46113147,2451,66
neurology,0.006527415143603133,0.0035127037240316925,0.006527415143603133,0.0038492069581166507,884745,766,14
infectiology,0.023876404494382022,0.009935483560626644,0.023876404494382022,0.012444796988267412,3278308,712,31
clinical score,0.021172638436482084,0.00686819983937757,0.021172638436482084,0.009850364056504595,1809722,614,31
renal replacement therapy,0.03171247357293869,0.01116574641291767,0.03171247357293869,0.015442298044147118,9136412,473,46
position,0.019662921348314606,0.0011873989217029922,0.019662921348314606,0.002239556160688155,242815,356,4
demographics,0.009345794392523364,0.001537403406562285,0.009345794392523364,0.00253253073528439,907928,321,11
nice data,0.036065573770491806,0.009381052078320806,0.036065573770491806,0.014086039417831958,59768,305,60
sofa score,0.03496503496503497,0.007105283283943333,0.03496503496503497,0.01169248038318247,588216,143,27
lda,0.007352941176470588,0.0006487889273356401,0.007352941176470588,0.001192368839427663,4022,136,8
admission information,0.014925373134328358,0.0015547263681592038,0.014925373134328358,0.00281610813855252,17117,67,9
